Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
BADENHORST I,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1
BADENHORST I,3,1,1,0,0,1,0,0,0,0,0,0,0,3,0
BADENHORST I,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0
BADENHORST I,6,1,0,0,0,1,0,0,0,0,0,0,0,2,0
BOHATA W,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BOHATA W,3,0,1,1,0,1,0,0,0,0,0,0,0,3,0
BOHATA W,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
CARD D,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
CARD D,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CARD D,5,1,0,0,0,0,0,1,0,0,0,0,0,1,1
CARD D,6,1,1,0,0,0,0,0,0,0,0,0,0,2,0
DE CARVALHO J,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
DE CARVALHO J,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
DE CARVALHO J,3,1,0,0,0,1,0,1,0,0,0,0,0,2,1
DE CARVALHO J,6,0,2,0,1,0,0,0,1,0,1,0,0,3,2
HOCK N,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1
HOCK N,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1
HOCK N,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HOCK N,5,1,1,0,0,0,0,0,0,0,0,0,0,2,0
HOCK N,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
JAGGA D,2,1,1,0,0,0,0,0,1,0,0,0,0,2,1
JAGGA D,3,0,1,1,0,0,0,0,0,1,0,0,0,2,1
JAGGA D,5,0,2,0,0,0,0,0,1,0,0,0,0,2,1
JAGGA D,6,1,0,0,0,1,0,0,0,0,0,0,0,2,0
LE ROUX E,1,2,0,0,1,1,1,0,0,0,1,1,1,5,3
LE ROUX E,2,2,1,0,0,0,0,0,0,0,0,0,0,3,0
LE ROUX E,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
LE ROUX E,4,2,2,0,0,0,0,0,1,0,0,0,0,4,1
LE ROUX E,5,2,1,0,0,0,0,1,0,0,0,0,0,3,1
LE ROUX E,6,3,1,0,0,2,0,0,0,0,0,0,0,6,0
LE ROUX P,1,2,0,2,0,0,2,0,0,1,0,0,2,6,3
LE ROUX P,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0
LE ROUX P,3,1,3,0,0,1,0,0,0,0,0,0,0,5,0
LE ROUX P,4,3,1,1,0,0,0,0,0,0,0,0,0,5,0
LE ROUX P,5,0,1,0,0,1,1,0,0,0,0,0,1,3,1
LE ROUX P,6,2,1,1,0,2,2,0,0,0,0,1,2,8,3
MOLYNEUX N,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0
MOLYNEUX N,2,0,1,0,2,0,1,0,0,0,1,0,1,4,2
MOLYNEUX N,3,2,0,0,0,2,0,1,0,0,0,0,0,4,1
MOLYNEUX N,4,1,1,0,0,0,1,0,0,0,0,0,0,3,0
MOLYNEUX N,5,1,1,0,1,0,0,0,0,0,1,0,0,3,1
MOLYNEUX N,6,0,0,0,2,0,0,0,0,0,2,0,0,2,2
WINGATE-PEARSE J,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
WINGATE-PEARSE J,3,0,1,0,0,1,0,0,0,0,0,0,0,2,0
WINGATE-PEARSE J,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
WINGATE-PEARSE J,5,1,0,0,0,1,0,0,0,0,0,0,0,2,0
WINGATE-PEARSE J,6,1,1,0,0,1,0,0,0,0,0,0,0,3,0
