Action,Cap,Game,ITA,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
5m shot - Blocked,3.0,4,3,3,GRE,2.0,GARIBOTTI A,3 - 3,241,ITA,4:01
Action shot - Post,6.0,4,3,3,GRE,2.0,AVRAMIDOU A,3 - 3,219,GRE,3:39
Centre shot - Goal,7.0,4,3,4,GRE,2.0,ASIMAKI A,3 - 4,218,GRE,3:38
Turnover foul,12.0,4,3,4,GRE,2.0,FRASSINETTI T,3 - 4,189,ITA,3:09
Steal,2.0,4,3,4,GRE,2.0,TSOUKALA C,3 - 4,189,GRE,3:09
Action shot - Goal,2.0,4,3,5,GRE,2.0,TSOUKALA C,3 - 5,173,GRE,2:53
Turnover foul,9.0,4,3,5,GRE,2.0,EMMOLO G,3 - 5,148,ITA,2:28
20 sec. exclusion in centre,9.0,4,3,5,GRE,2.0,EMMOLO G,3 - 5,130,ITA,2:10
Extra player shot - Post,10.0,4,3,5,GRE,2.0,MANOLIOUDAKI T,3 - 5,112,GRE,1:52
Action shot - Blocked,3.0,4,3,5,GRE,2.0,GARIBOTTI A,3 - 5,85,ITA,1:25
Turnover foul,7.0,4,3,5,GRE,2.0,ASIMAKI A,3 - 5,69,GRE,1:09
Action shot - Goal,3.0,4,4,5,GRE,2.0,GARIBOTTI A,4 - 5,47,ITA,0:47
Action shot - Saved,6.0,4,4,5,GRE,2.0,AVRAMIDOU A,4 - 5,22,GRE,0:22
Turnover foul,4.0,4,4,5,GRE,2.0,RADICCHI F,4 - 5,10,ITA,0:10
Steal,10.0,4,4,5,GRE,2.0,MANOLIOUDAKI T,4 - 5,10,GRE,0:10
20 sec. exclusion in field,4.0,4,4,5,GRE,2.0,RADICCHI F,4 - 5,8,ITA,0:08
Starting goalkeeper,1.0,4,4,5,GRE,3.0,GIGLI E,4 - 5,480,ITA,8:00
Turnover foul,8.0,4,4,5,GRE,4,BIANCONI R,4 - 5,4,ITA,0:04
Steal,8.0,4,4,5,GRE,4,ROUMPESI A,4 - 5,4,GRE,0:04
Time-Out,,4,4,5,GRE,4,,4 - 5,4,GRE,0:04
5m shot - Saved,8.0,4,4,5,GRE,4,ROUMPESI A,4 - 5,1,GRE,0:01
Starting goalkeeper,1.0,4,4,5,GRE,ET1,GIGLI E,4 - 5,180,ITA,3:00
Starting goalkeeper,1.0,4,4,5,GRE,ET1,KOUVDOU E,4 - 5,180,GRE,3:00
Sprint won possession,7.0,4,4,5,GRE,ET1,di MARIO T,4 - 5,180,ITA,3:00
Turnover foul,6.0,4,4,5,GRE,ET1,AIELLO R,4 - 5,160,ITA,2:40
Turnover foul,7.0,4,4,5,GRE,ET1,ASIMAKI A,4 - 5,140,GRE,2:20
Steal,1.0,4,4,5,GRE,ET1,GIGLI E,4 - 5,140,ITA,2:20
Turnover foul,12.0,4,4,5,GRE,ET1,FRASSINETTI T,4 - 5,112,ITA,1:52
Steal,8.0,4,4,5,GRE,ET1,ROUMPESI A,4 - 5,112,GRE,1:52
Action shot - Missed,10.0,4,4,5,GRE,ET1,MANOLIOUDAKI T,4 - 5,88,GRE,1:28
20 sec. exclusion in centre,7.0,4,4,5,GRE,ET1,ASIMAKI A,4 - 5,64,GRE,1:04
Extra player shot - Goal,9.0,4,10,9,GRE,ET1,EMMOLO G,10 - 9,44,ITA,0:44
20 sec. exclusion in centre,11.0,4,10,9,GRE,ET1,COTTI A,10 - 9,22,ITA,0:22
Extra player shot - Goal,10.0,4,10,10,GRE,ET1,MANOLIOUDAKI T,10 - 10,10,GRE,0:10
5m shot - Blocked,8.0,4,10,10,GRE,ET1,BIANCONI R,10 - 10,1,ITA,0:01
Starting goalkeeper,1.0,4,10,10,GRE,ET2,GIGLI E,10 - 10,180,ITA,3:00
Starting goalkeeper,1.0,4,10,10,GRE,ET2,KOUVDOU E,10 - 10,180,GRE,3:00
Sprint won possession,7.0,4,10,10,GRE,ET2,di MARIO T,10 - 10,180,ITA,3:00
5m shot - Blocked,9.0,4,10,10,GRE,ET2,EMMOLO G,10 - 10,150,ITA,2:30
Centre shot - Saved,7.0,4,10,10,GRE,ET2,ASIMAKI A,10 - 10,120,GRE,2:00
Starting goalkeeper,1.0,4,10,10,GRE,3.0,KOUVDOU E,10 - 10,480,GRE,8:00
Sprint won possession,7.0,4,10,10,GRE,3.0,di MARIO T,10 - 10,480,ITA,8:00
5m shot - Missed,4.0,4,10,10,GRE,3.0,RADICCHI F,10 - 10,455,ITA,7:35
Action shot - Goal,2.0,4,4,6,GRE,3.0,TSOUKALA C,4 - 6,433,GRE,7:13
Turnover foul,4.0,4,4,6,GRE,3.0,RADICCHI F,4 - 6,405,ITA,6:45
Steal,7.0,4,4,6,GRE,3.0,ASIMAKI A,4 - 6,405,GRE,6:45
Action shot - Post,10.0,4,4,6,GRE,3.0,MANOLIOUDAKI T,4 - 6,376,GRE,6:16
20 sec. exclusion in centre,10.0,4,4,6,GRE,3.0,MANOLIOUDAKI T,4 - 6,365,GRE,6:05
Action shot - Missed,9.0,4,4,6,GRE,3.0,EMMOLO G,4 - 6,342,ITA,5:42
Turnover foul,7.0,4,4,6,GRE,3.0,ASIMAKI A,4 - 6,321,GRE,5:21
Steal,9.0,4,4,6,GRE,3.0,EMMOLO G,4 - 6,321,ITA,5:21
Turnover foul,12.0,4,4,6,GRE,3.0,FRASSINETTI T,4 - 6,302,ITA,5:02
5m shot - Saved,2.0,4,4,6,GRE,3.0,TSOUKALA C,4 - 6,274,GRE,4:34
Action shot - Goal,7.0,4,5,6,GRE,3.0,di MARIO T,5 - 6,261,ITA,4:21
Action shot - Blocked,11.0,4,5,6,GRE,3.0,PLEVRITOU E,5 - 6,239,GRE,3:59
Turnover foul,10.0,4,5,6,GRE,3.0,PALMIERI V,5 - 6,228,ITA,3:48
Turnover foul,7.0,4,5,6,GRE,3.0,ASIMAKI A,5 - 6,209,GRE,3:29
Steal,4.0,4,5,6,GRE,3.0,RADICCHI F,5 - 6,209,ITA,3:29
20 sec. exclusion in centre,2.0,4,5,6,GRE,3.0,TSOUKALA C,5 - 6,188,GRE,3:08
Time-Out,,4,5,6,GRE,3.0,,5 - 6,188,ITA,3:08
Turnover foul,7.0,4,5,6,GRE,3.0,di MARIO T,5 - 6,163,ITA,2:43
20 sec. exclusion in centre,8.0,4,5,6,GRE,3.0,BIANCONI R,5 - 6,135,ITA,2:15
Time-Out,,4,5,6,GRE,3.0,,5 - 6,133,GRE,2:13
Centre shot - Saved,7.0,4,5,6,GRE,3.0,ASIMAKI A,5 - 6,109,GRE,1:49
Centre shot - Goal,10.0,4,5,7,GRE,3.0,MANOLIOUDAKI T,5 - 7,107,GRE,1:47
5m shot - Missed,5.0,4,5,7,GRE,3.0,QUEIROLO E,5 - 7,92,ITA,1:32
Action shot - Missed,2.0,4,5,7,GRE,3.0,TSOUKALA C,5 - 7,73,GRE,1:13
Turnover foul,5.0,4,5,7,GRE,3.0,QUEIROLO E,5 - 7,46,ITA,0:46
Steal,10.0,4,5,7,GRE,3.0,MANOLIOUDAKI T,5 - 7,46,GRE,0:46
Turnover foul,7.0,4,5,7,GRE,3.0,ASIMAKI A,5 - 7,18,GRE,0:18
Steal,7.0,4,5,7,GRE,3.0,di MARIO T,5 - 7,18,ITA,0:18
5m shot - Post,7.0,4,5,7,GRE,3.0,di MARIO T,5 - 7,3,ITA,0:03
Action shot - Saved,11.0,4,5,7,GRE,3.0,COTTI A,5 - 7,1,ITA,0:01
Starting goalkeeper,1.0,4,5,7,GRE,4.0,GIGLI E,5 - 7,480,ITA,8:00
Starting goalkeeper,1.0,4,5,7,GRE,4.0,KOUVDOU E,5 - 7,480,GRE,8:00
Sprint won possession,12.0,4,5,7,GRE,4.0,FRASSINETTI T,5 - 7,480,ITA,8:00
5m shot - Goal,4.0,4,6,7,GRE,4.0,RADICCHI F,6 - 7,464,ITA,7:44
Action shot - Goal,10.0,4,6,8,GRE,4.0,MANOLIOUDAKI T,6 - 8,440,GRE,7:20
5m shot - Goal,4.0,4,7,8,GRE,4.0,RADICCHI F,7 - 8,419,ITA,6:59
Action shot - Missed,4.0,4,7,8,GRE,4.0,PSOUNI I,7 - 8,399,GRE,6:39
Penalty foul,4.0,4,7,8,GRE,4.0,PSOUNI I,7 - 8,374,GRE,6:14
Penalty shot - Goal,8.0,4,8,8,GRE,4.0,BIANCONI R,8 - 8,374,ITA,6:14
Centre shot - Blocked,7.0,4,8,8,GRE,4.0,ASIMAKI A,8 - 8,350,GRE,5:50
5m shot - Saved,8.0,4,8,8,GRE,4.0,BIANCONI R,8 - 8,322,ITA,5:22
5m shot - Blocked,9.0,4,8,8,GRE,4.0,EMMOLO G,8 - 8,303,ITA,5:03
20 sec. exclusion in centre,4.0,4,8,8,GRE,4.0,RADICCHI F,8 - 8,285,ITA,4:45
Exclusion with substitution,4.0,4,8,8,GRE,4.0,RADICCHI F,8 - 8,285,ITA,4:45
Extra player shot - Saved,8.0,4,8,8,GRE,4.0,ROUMPESI A,8 - 8,277,GRE,4:37
Action shot - Saved,11.0,4,8,8,GRE,4.0,COTTI A,8 - 8,251,ITA,4:11
Turnover foul,11.0,4,8,8,GRE,4.0,COTTI A,8 - 8,225,ITA,3:45
Steal,11.0,4,8,8,GRE,4.0,COTTI A,8 - 8,225,ITA,3:45
Turnover foul,10.0,4,8,8,GRE,4.0,MANOLIOUDAKI T,8 - 8,220,GRE,3:40
Steal,10.0,4,8,8,GRE,4.0,MANOLIOUDAKI T,8 - 8,220,GRE,3:40
Action shot - Blocked,6.0,4,8,8,GRE,4.0,AVRAMIDOU A,8 - 8,194,GRE,3:14
5m shot - Missed,7.0,4,8,8,GRE,4.0,di MARIO T,8 - 8,168,ITA,2:48
Turnover foul,4.0,4,8,8,GRE,4.0,PSOUNI I,8 - 8,145,GRE,2:25
Steal,8.0,4,8,8,GRE,4.0,BIANCONI R,8 - 8,145,ITA,2:25
Counter attack - Goal,11.0,4,9,8,GRE,4.0,COTTI A,9 - 8,129,ITA,2:09
Action shot - Saved,10.0,4,9,8,GRE,4.0,MANOLIOUDAKI T,9 - 8,102,GRE,1:42
Turnover foul,10.0,4,9,8,GRE,4.0,MANOLIOUDAKI T,9 - 8,79,GRE,1:19
Steal,9.0,4,9,8,GRE,4.0,EMMOLO G,9 - 8,79,ITA,1:19
Turnover foul,12.0,4,9,8,GRE,4.0,FRASSINETTI T,9 - 8,56,ITA,0:56
Action shot - Goal,10.0,4,9,9,GRE,4.0,MANOLIOUDAKI T,9 - 9,31,GRE,0:31
Turnover foul,7.0,4,9,9,GRE,ET2,ASIMAKI A,9 - 9,99,GRE,1:39
Steal,11.0,4,9,9,GRE,ET2,COTTI A,9 - 9,99,ITA,1:39
Time-Out,,4,9,9,GRE,ET2,,9 - 9,94,ITA,1:34
Turnover foul,12.0,4,9,9,GRE,ET2,FRASSINETTI T,9 - 9,71,ITA,1:11
Steal,2.0,4,9,9,GRE,ET2,TSOUKALA C,9 - 9,71,GRE,1:11
Turnover foul,7.0,4,9,9,GRE,ET2,ASIMAKI A,9 - 9,47,GRE,0:47
Steal,8.0,4,9,9,GRE,ET2,BIANCONI R,9 - 9,47,ITA,0:47
Action shot - Saved,3.0,4,9,9,GRE,ET2,GARIBOTTI A,9 - 9,18,ITA,0:18
5m shot - Missed,3.0,4,9,9,GRE,ET2,GARIBOTTI A,9 - 9,2,ITA,0:02
Time-Out,,4,9,9,GRE,ET2,,9 - 9,2,GRE,0:02
5m shot - Saved,8.0,4,9,9,GRE,ET2,ROUMPESI A,9 - 9,1,GRE,0:01
