Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
ADACHI S,1,0,3,1,0,0,0,0,0,1,0,0,0,4,1
ADACHI S,2,4,4,0,1,0,2,2,2,0,1,0,2,11,7
ADACHI S,3,0,2,0,0,0,1,0,0,0,0,0,0,3,0
ADACHI S,4,2,1,0,0,1,0,1,1,0,0,0,0,4,2
ADACHI S,5,3,1,1,0,1,2,1,0,0,0,1,1,8,3
ADACHI S,6,1,2,1,0,0,3,0,1,0,0,0,2,7,3
ARAI A,1,0,3,0,0,2,0,0,0,0,0,2,0,5,2
ARAI A,2,1,2,0,0,0,0,0,1,0,0,0,0,3,1
ARAI A,3,3,2,0,0,0,0,1,1,0,0,0,0,5,2
ARAI A,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ARAI A,5,1,0,0,0,0,1,0,0,0,0,0,1,2,1
ARAI A,6,1,2,0,0,2,0,0,1,0,0,1,0,5,2
ARAKI K,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0
ARAKI K,2,0,2,0,0,0,0,0,1,0,0,0,0,2,1
ARAKI K,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ARAKI K,5,0,2,0,1,0,0,0,1,0,0,0,0,3,1
IIDA A,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
IIDA A,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IIDA A,3,3,0,0,0,0,0,1,0,0,0,0,0,3,1
IIDA A,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0
IIDA A,5,1,0,0,0,1,0,0,0,0,0,1,0,2,1
INABA K,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0
INABA K,3,1,1,0,0,0,0,0,1,0,0,0,0,2,1
INABA K,5,0,2,0,0,0,0,0,0,0,0,0,0,2,0
OKAWA K,1,2,2,1,0,0,0,2,0,0,0,0,0,5,2
OKAWA K,2,2,1,0,1,2,0,0,0,0,1,0,0,6,1
OKAWA K,3,3,1,0,0,0,0,1,0,0,0,0,0,4,1
OKAWA K,4,2,1,0,0,1,0,0,0,0,0,1,0,4,1
OKAWA K,5,3,0,0,1,0,0,0,0,0,0,0,0,4,0
OKAWA K,6,1,2,1,1,0,1,0,2,0,0,0,1,6,3
SHIGA M,1,1,3,0,0,1,0,0,1,0,0,0,0,5,1
SHIGA M,2,0,3,0,1,1,0,0,1,0,1,0,0,5,2
SHIGA M,3,3,1,0,0,0,0,0,0,0,0,0,0,4,0
SHIGA M,4,3,0,0,0,0,0,1,0,0,0,0,0,3,1
SHIGA M,5,3,1,0,0,0,0,0,0,0,0,0,0,4,0
SHIGA M,6,2,0,1,1,2,0,0,0,0,1,1,0,6,2
SHIMIZU Y,2,0,1,0,1,0,0,0,1,0,1,0,0,2,2
SHIMIZU Y,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SHIMIZU Y,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0
SHIMIZU Y,5,1,1,0,0,1,1,0,0,0,0,1,1,4,2
SHIMIZU Y,6,1,1,1,0,0,0,0,0,0,0,0,0,3,0
TAKATA M,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TAKATA M,2,3,2,0,0,0,0,0,0,0,0,0,0,5,0
TAKATA M,3,0,3,1,0,0,0,0,0,0,0,0,0,4,0
TAKATA M,4,1,0,0,0,1,0,0,0,0,0,0,0,2,0
TAKATA M,5,0,2,0,0,1,0,0,0,0,0,1,0,3,1
YOSHIDA T,1,1,2,0,0,0,0,1,1,0,0,0,0,3,2
YOSHIDA T,2,0,1,0,1,0,0,0,0,0,1,0,0,2,1
YOSHIDA T,3,0,0,0,0,1,0,0,0,0,0,1,0,1,1
YOSHIDA T,4,0,1,0,0,1,0,0,0,0,0,0,0,2,0
YOSHIDA T,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
YOSHIDA T,6,0,0,0,1,0,0,0,0,0,1,0,0,1,1
