AUS,Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
3,Turnover foul,2.0,1,4,SRB,2.0,CAMPBELL R,4 - 3,392,AUS,6:32
3,Steal,11.0,1,4,SRB,2.0,PRLAINOVIC A,4 - 3,392,SRB,6:32
3,20 sec. exclusion in field,8.0,1,4,SRB,2.0,YOUNGER A,4 - 3,366,AUS,6:06
3,Extra player shot - Goal,7.0,1,5,SRB,2.0,NIKIC S,5 - 3,352,SRB,5:52
3,20 sec. exclusion in centre,10.0,1,5,SRB,2.0,FILIPOVIC F,5 - 3,332,SRB,5:32
3,Extra player shot - Missed,7.0,1,5,SRB,2.0,ROACH A,5 - 3,319,AUS,5:19
3,20 sec. exclusion in field,10.0,1,5,SRB,2.0,MARTIN T,5 - 3,306,AUS,5:06
3,Extra player shot - Blocked,10.0,1,5,SRB,2.0,FILIPOVIC F,5 - 3,288,SRB,4:48
3,20 sec. exclusion in field,5.0,1,5,SRB,2.0,CUK M,5 - 3,267,SRB,4:27
3,Turnover foul,7.0,1,5,SRB,2.0,ROACH A,5 - 3,260,AUS,4:20
3,Turnover foul,6.0,1,5,SRB,2.0,PIJETLOVIC D,5 - 3,235,SRB,3:55
3,Action shot - Missed,8.0,1,5,SRB,2.0,YOUNGER A,5 - 3,211,AUS,3:31
3,20 sec. exclusion in centre,10.0,1,5,SRB,2.0,MARTIN T,5 - 3,194,AUS,3:14
3,Extra player shot - Goal,10.0,1,6,SRB,2.0,FILIPOVIC F,6 - 3,186,SRB,3:06
3,Action shot - Post,2.0,1,6,SRB,2.0,CAMPBELL R,6 - 3,162,AUS,2:42
3,Action shot - Blocked,11.0,1,6,SRB,2.0,PRLAINOVIC A,6 - 3,138,SRB,2:18
3,5m shot - Saved,9.0,1,6,SRB,2.0,SWIFT J,6 - 3,111,AUS,1:51
3,Action shot - Saved,2.0,1,6,SRB,2.0,MANDIC D,6 - 3,88,SRB,1:28
3,Action shot - Missed,6.0,1,6,SRB,2.0,GILCHRIST J,6 - 3,61,AUS,1:01
3,Turnover foul,3.0,1,6,SRB,2.0,GOCIC Z,6 - 3,40,SRB,0:40
3,Steal,8.0,1,6,SRB,2.0,YOUNGER A,6 - 3,40,AUS,0:40
3,Turnover foul,9.0,1,6,SRB,2.0,SWIFT J,6 - 3,11,AUS,0:11
3,Starting goalkeeper,13.0,1,6,SRB,3.0,CLARK J,6 - 3,480,AUS,8:00
3,Starting goalkeeper,13.0,1,6,SRB,3.0,PIJETLOVIC G,6 - 3,480,SRB,8:00
3,Sprint won possession,12.0,1,6,SRB,3.0,MILLER W,6 - 3,480,AUS,8:00
3,Centre shot - Saved,9.0,1,6,SRB,3.0,SWIFT J,6 - 3,452,AUS,7:32
3,Turnover foul,9.0,1,6,SRB,3.0,RADEN N,6 - 3,433,SRB,7:13
3,Steal,8.0,1,6,SRB,3.0,YOUNGER A,6 - 3,433,AUS,7:13
3,Turnover foul,9.0,1,6,SRB,3.0,SWIFT J,6 - 3,418,AUS,6:58
3,Turnover foul,5.0,1,6,SRB,3.0,CUK M,6 - 3,392,SRB,6:32
3,Steal,11.0,1,6,SRB,3.0,HOWDEN R,6 - 3,392,AUS,6:32
3,Centre shot - Saved,8.0,1,6,SRB,3.0,YOUNGER A,6 - 3,372,AUS,6:12
3,Action shot - Saved,11.0,1,6,SRB,3.0,PRLAINOVIC A,6 - 3,349,SRB,5:49
3,20 sec. exclusion in field,6.0,1,6,SRB,3.0,PIJETLOVIC D,6 - 3,349,SRB,5:49
3,Time-Out,,1,6,SRB,3.0,,6 - 3,349,AUS,5:49
4,Action shot - Goal,2.0,1,6,SRB,3.0,CAMPBELL R,6 - 4,325,AUS,5:25
4,20 sec. exclusion in field,8.0,1,6,SRB,3.0,YOUNGER A,6 - 4,313,AUS,5:13
4,Action shot - Saved,9.0,1,6,SRB,3.0,RADEN N,6 - 4,290,SRB,4:50
4,Turnover foul,10.0,1,6,SRB,3.0,FILIPOVIC F,6 - 4,269,SRB,4:29
4,Steal,7.0,1,6,SRB,3.0,ROACH A,6 - 4,269,AUS,4:29
5,Centre shot - Goal,10.0,1,6,SRB,3.0,MARTIN T,6 - 5,244,AUS,4:04
5,20 sec. exclusion in centre,5.0,1,6,SRB,3.0,POWER N,6 - 5,215,AUS,3:35
5,Extra player shot - Goal,4.0,1,7,SRB,3.0,UDOVICIC V,7 - 5,214,SRB,3:34
5,Action shot - Missed,2.0,1,7,SRB,3.0,MANDIC D,7 - 5,167,SRB,2:47
5,20 sec. exclusion in centre,3.0,1,7,SRB,3.0,GOCIC Z,7 - 5,148,SRB,2:28
5,Extra player shot - Saved,4.0,1,7,SRB,3.0,COTTERILL J,7 - 5,125,AUS,2:05
5,Turnover foul,6.0,1,7,SRB,3.0,PIJETLOVIC D,7 - 5,106,SRB,1:46
5,Steal,13.0,1,7,SRB,3.0,CLARK J,7 - 5,106,AUS,1:46
5,20 sec. exclusion in field,8.0,1,7,SRB,3.0,ALEKSIC M,7 - 5,93,SRB,1:33
5,Time-Out,,1,7,SRB,3.0,,7 - 5,93,AUS,1:33
5,Turnover foul,11.0,1,7,SRB,3.0,HOWDEN R,7 - 5,77,AUS,1:17
5,Steal,12.0,1,7,SRB,3.0,MITROVIC S,7 - 5,77,SRB,1:17
5,Turnover foul,10.0,1,7,SRB,3.0,FILIPOVIC F,7 - 5,52,SRB,0:52
5,Steal,11.0,1,7,SRB,3.0,HOWDEN R,7 - 5,52,AUS,0:52
5,Turnover foul,9.0,1,7,SRB,3.0,SWIFT J,7 - 5,23,AUS,0:23
5,20 sec. exclusion in centre,6.0,1,7,SRB,3.0,GILCHRIST J,7 - 5,1,AUS,0:01
5,Extra player shot - Blocked,4.0,1,7,SRB,3.0,UDOVICIC V,7 - 5,1,SRB,0:01
5,Starting goalkeeper,13.0,1,7,SRB,4.0,PIJETLOVIC G,7 - 5,480,SRB,8:00
5,Starting goalkeeper,13.0,1,7,SRB,4.0,CLARK J,7 - 5,480,AUS,8:00
5,Sprint won possession,11.0,1,7,SRB,4.0,HOWDEN R,7 - 5,480,AUS,8:00
5,Action shot - Goal,3.0,1,8,SRB,4.0,GOCIC Z,8 - 5,435,SRB,7:15
5,Turnover foul,8.0,1,8,SRB,4.0,ALEKSIC M,8 - 5,379,SRB,6:19
5,Steal,8.0,1,8,SRB,4.0,YOUNGER A,8 - 5,379,AUS,6:19
5,Centre shot - Missed,9.0,1,8,SRB,4.0,SWIFT J,8 - 5,356,AUS,5:56
5,Turnover foul,8.0,1,8,SRB,4.0,ALEKSIC M,8 - 5,332,SRB,5:32
5,Action shot - Saved,10.0,1,8,SRB,4.0,MARTIN T,8 - 5,313,AUS,5:13
5,Turnover foul,5.0,1,8,SRB,4.0,CUK M,8 - 5,310,SRB,5:10
5,Action shot - Missed,2.0,1,8,SRB,4.0,CAMPBELL R,8 - 5,295,AUS,4:55
5,Action shot - Saved,5.0,1,8,SRB,4.0,CUK M,8 - 5,272,SRB,4:32
5,20 sec. exclusion in centre,2.0,1,8,SRB,4.0,MANDIC D,8 - 5,251,SRB,4:11
5,Extra player shot - Saved,12.0,1,8,SRB,4.0,MILLER W,8 - 5,238,AUS,3:58
5,Time-Out,,1,8,SRB,4.0,,8 - 5,238,SRB,3:58
5,20 sec. exclusion in field,5.0,1,8,SRB,4.0,POWER N,8 - 5,225,AUS,3:45
5,Extra player shot - Goal,6.0,1,9,SRB,4.0,PIJETLOVIC D,9 - 5,211,SRB,3:31
5,Turnover foul,8.0,1,9,SRB,4.0,YOUNGER A,9 - 5,187,AUS,3:07
5,Steal,6.0,1,9,SRB,4.0,PIJETLOVIC D,9 - 5,187,SRB,3:07
5,Action shot - Post,9.0,1,9,SRB,4.0,RADEN N,9 - 5,165,SRB,2:45
6,5m shot - Goal,7.0,1,9,SRB,4.0,ROACH A,9 - 6,141,AUS,2:21
6,Turnover foul,6.0,1,9,SRB,4.0,PIJETLOVIC D,9 - 6,121,SRB,2:01
6,Steal,7.0,1,9,SRB,4.0,ROACH A,9 - 6,121,AUS,2:01
7,5m shot - Goal,12.0,1,9,SRB,4.0,MILLER W,9 - 7,96,AUS,1:36
7,Centre shot - Goal,6.0,1,10,SRB,4.0,PIJETLOVIC D,10 - 7,78,SRB,1:18
7,Turnover foul,7.0,1,10,SRB,4.0,ROACH A,10 - 7,49,AUS,0:49
7,Steal,13.0,1,10,SRB,4.0,PIJETLOVIC G,10 - 7,49,SRB,0:49
7,Action shot - Post,11.0,1,10,SRB,4.0,PRLAINOVIC A,10 - 7,21,SRB,0:21
7,Turnover foul,13.0,1,10,SRB,4.0,CLARK J,10 - 7,12,AUS,0:12
0,Starting goalkeeper,1.0,2,0,CHN,1.0,GE W,0 - 0,480,CHN,8:00
0,Starting goalkeeper,13.0,2,0,CHN,1.0,CLARK J,0 - 0,480,AUS,8:00
0,Sprint won possession,11.0,2,0,CHN,1.0,HOWDEN R,0 - 0,480,AUS,8:00
0,20 sec. exclusion in centre,3.0,2,0,CHN,1.0,LIANG Z,0 - 0,454,CHN,7:34
0,Extra player shot - Blocked,11.0,2,0,CHN,1.0,HOWDEN R,0 - 0,436,AUS,7:16
0,Action shot - Post,8.0,2,0,CHN,1.0,YOUNGER A,0 - 0,421,AUS,7:01
0,Centre shot - Saved,12.0,2,0,CHN,1.0,LIANG N,0 - 0,398,CHN,6:38
1,Action shot - Goal,2.0,2,0,CHN,1.0,CAMPBELL R,0 - 1,381,AUS,6:21
1,20 sec. exclusion in centre,8.0,2,0,CHN,1.0,YOUNGER A,0 - 1,358,AUS,5:58
1,Extra player shot - Missed,3.0,2,0,CHN,1.0,LIANG Z,0 - 1,340,CHN,5:40
1,Action shot - Saved,8.0,2,0,CHN,1.0,WANG Y,0 - 1,281,CHN,4:41
1,20 sec. exclusion in centre,11.0,2,0,CHN,1.0,ZHANG C,0 - 1,255,CHN,4:15
1,Extra player shot - Saved,9.0,2,0,CHN,1.0,SWIFT J,0 - 1,238,AUS,3:58
1,Centre shot - Saved,8.0,2,0,CHN,1.0,YOUNGER A,0 - 1,227,AUS,3:47
1,5m shot - Goal,2.0,2,1,CHN,1.0,TAN F,1 - 1,206,CHN,3:26
1,Turnover foul,6.0,2,1,CHN,1.0,GILCHRIST J,1 - 1,181,AUS,3:01
1,Steal,9.0,2,1,CHN,1.0,XIE J,1 - 1,181,CHN,3:01
1,20 sec. exclusion in centre,11.0,2,1,CHN,1.0,HOWDEN R,1 - 1,166,AUS,2:46
1,Turnover foul,8.0,2,1,CHN,1.0,WANG Y,1 - 1,146,CHN,2:26
1,Steal,10.0,2,1,CHN,1.0,MARTIN T,1 - 1,146,AUS,2:26
2,Counter attack - Goal,7.0,2,1,CHN,1.0,ROACH A,1 - 2,131,AUS,2:11
2,Turnover foul,9.0,2,1,CHN,1.0,XIE J,1 - 2,102,CHN,1:42
2,Steal,11.0,2,1,CHN,1.0,HOWDEN R,1 - 2,102,AUS,1:42
2,Centre shot - Saved,3.0,2,1,CHN,1.0,MARTIN M,1 - 2,84,AUS,1:24
3,Centre shot - Goal,6.0,2,1,CHN,1.0,GILCHRIST J,1 - 3,72,AUS,1:12
3,Turnover foul,4.0,2,1,CHN,1.0,JIANG B,1 - 3,48,CHN,0:48
3,Steal,11.0,2,1,CHN,1.0,HOWDEN R,1 - 3,48,AUS,0:48
4,Action shot - Goal,11.0,2,1,CHN,1.0,HOWDEN R,1 - 4,22,AUS,0:22
4,20 sec. exclusion in centre,6.0,2,1,CHN,1.0,GILCHRIST J,1 - 4,9,AUS,0:09
4,Extra player shot - Post,7.0,2,1,CHN,1.0,LI B,1 - 4,1,CHN,0:01
4,Starting goalkeeper,1.0,2,1,CHN,2.0,GE W,1 - 4,480,CHN,8:00
4,Starting goalkeeper,13.0,2,1,CHN,2.0,CLARK J,1 - 4,480,AUS,8:00
4,Sprint won possession,6.0,2,1,CHN,2.0,GILCHRIST J,1 - 4,480,AUS,8:00
4,Turnover foul,9.0,2,1,CHN,2.0,SWIFT J,1 - 4,465,AUS,7:45
4,Penalty foul,6.0,2,1,CHN,2.0,GILCHRIST J,1 - 4,447,AUS,7:27
4,Penalty shot - Goal,7.0,2,2,CHN,2.0,LI B,2 - 4,447,CHN,7:27
4,Turnover foul,4.0,2,2,CHN,2.0,COTTERILL J,2 - 4,429,AUS,7:09
4,Steal,5.0,2,2,CHN,2.0,GUO J,2 - 4,429,CHN,7:09
4,5m shot - Post,3.0,2,2,CHN,2.0,LIANG Z,2 - 4,407,CHN,6:47
4,Turnover foul,9.0,2,2,CHN,2.0,SWIFT J,2 - 4,392,AUS,6:32
4,Steal,3.0,2,2,CHN,2.0,LIANG Z,2 - 4,392,CHN,6:32
4,Turnover foul,5.0,2,2,CHN,2.0,GUO J,2 - 4,387,CHN,6:27
4,Centre shot - Saved,7.0,2,2,CHN,2.0,ROACH A,2 - 4,379,AUS,6:19
4,Turnover foul,3.0,2,2,CHN,2.0,LIANG Z,2 - 4,353,CHN,5:53
4,Steal,11.0,2,2,CHN,2.0,HOWDEN R,2 - 4,353,AUS,5:53
5,Action shot - Goal,11.0,2,2,CHN,2.0,HOWDEN R,2 - 5,336,AUS,5:36
5,Action shot - Blocked,2.0,2,2,CHN,2.0,TAN F,2 - 5,310,CHN,5:10
5,Centre shot - Saved,8.0,2,2,CHN,2.0,YOUNGER A,2 - 5,292,AUS,4:52
5,5m shot - Saved,2.0,2,2,CHN,2.0,TAN F,2 - 5,262,CHN,4:22
5,Turnover foul,3.0,2,2,CHN,2.0,MARTIN M,2 - 5,235,AUS,3:55
5,Steal,3.0,2,2,CHN,2.0,LIANG Z,2 - 5,235,CHN,3:55
5,5m shot - Saved,3.0,2,2,CHN,2.0,LIANG Z,2 - 5,208,CHN,3:28
5,Turnover foul,12.0,2,2,CHN,2.0,MILLER W,2 - 5,180,AUS,3:00
5,Steal,11.0,2,2,CHN,2.0,ZHANG C,2 - 5,180,CHN,3:00
5,Turnover foul,2.0,2,2,CHN,2.0,TAN F,2 - 5,159,CHN,2:39
5,Steal,8.0,2,2,CHN,2.0,YOUNGER A,2 - 5,159,AUS,2:39
5,Turnover foul,7.0,2,2,CHN,2.0,ROACH A,2 - 5,129,AUS,2:09
5,Turnover foul,8.0,2,2,CHN,2.0,WANG Y,2 - 5,101,CHN,1:41
5,Steal,11.0,2,2,CHN,2.0,HOWDEN R,2 - 5,101,AUS,1:41
6,Centre shot - Goal,10.0,2,2,CHN,2.0,MARTIN T,2 - 6,75,AUS,1:15
6,Turnover foul,6.0,2,2,CHN,2.0,PAN N,2 - 6,63,CHN,1:03
6,Action shot - Missed,10.0,2,2,CHN,2.0,MARTIN T,2 - 6,41,AUS,0:41
6,Turnover foul,11.0,2,2,CHN,2.0,ZHANG C,2 - 6,18,CHN,0:18
6,Double exclusion,7.0,2,2,CHN,4.0,LI B,2 - 6,180,CHN,3:00
6,Turnover foul,9.0,2,2,CHN,4.0,XIE J,2 - 6,167,CHN,2:47
6,Steal,4.0,2,2,CHN,4.0,COTTERILL J,2 - 6,167,AUS,2:47
6,Turnover foul,9.0,2,2,CHN,4.0,SWIFT J,2 - 6,136,AUS,2:16
6,Steal,1.0,2,2,CHN,4.0,GE W,2 - 6,136,CHN,2:16
6,Turnover foul,2.0,2,2,CHN,4.0,TAN F,2 - 6,116,CHN,1:56
6,Turnover foul,2.0,2,2,CHN,4.0,CAMPBELL R,2 - 6,98,AUS,1:38
6,Steal,1.0,2,2,CHN,4.0,GE W,2 - 6,98,CHN,1:38
6,Steal,11.0,2,2,CHN,2.0,HOWDEN R,2 - 6,18,AUS,0:18
6,Turnover foul,6.0,2,2,CHN,2.0,GILCHRIST J,2 - 6,1,AUS,0:01
6,Steal,11.0,2,2,CHN,2.0,ZHANG C,2 - 6,1,CHN,0:01
6,Starting goalkeeper,13.0,2,2,CHN,3.0,CLARK J,2 - 6,480,AUS,8:00
6,Starting goalkeeper,1.0,2,2,CHN,3.0,GE W,2 - 6,480,CHN,8:00
6,Sprint won possession,11.0,2,2,CHN,3.0,HOWDEN R,2 - 6,480,AUS,8:00
7,Action shot - Goal,11.0,2,2,CHN,3.0,HOWDEN R,2 - 7,453,AUS,7:33
7,Turnover foul,2.0,2,2,CHN,3.0,TAN F,2 - 7,437,CHN,7:17
7,Steal,8.0,2,2,CHN,3.0,YOUNGER A,2 - 7,437,AUS,7:17
7,20 sec. exclusion in field,12.0,2,2,CHN,3.0,LIANG N,2 - 7,431,CHN,7:11
7,Time-Out,,2,2,CHN,3.0,,2 - 7,431,AUS,7:11
8,Extra player shot - Goal,2.0,2,2,CHN,3.0,CAMPBELL R,2 - 8,412,AUS,6:52
8,5m shot - Post,6.0,2,2,CHN,3.0,PAN N,2 - 8,384,CHN,6:24
8,Action shot - Blocked,11.0,2,2,CHN,3.0,ZHANG C,2 - 8,367,CHN,6:07
8,Turnover foul,2.0,2,2,CHN,3.0,CAMPBELL R,2 - 8,339,AUS,5:39
8,5m shot - Blocked,5.0,2,2,CHN,3.0,GUO J,2 - 8,310,CHN,5:10
8,Action shot - Blocked,12.0,2,2,CHN,3.0,MILLER W,2 - 8,281,AUS,4:41
8,Penalty foul,7.0,2,2,CHN,3.0,ROACH A,2 - 8,260,AUS,4:20
8,Penalty shot - Goal,5.0,2,3,CHN,3.0,GUO J,3 - 8,260,CHN,4:20
8,Turnover foul,9.0,2,3,CHN,3.0,SWIFT J,3 - 8,247,AUS,4:07
8,Turnover foul,11.0,2,3,CHN,3.0,ZHANG C,3 - 8,225,CHN,3:45
8,Steal,13.0,2,3,CHN,3.0,CLARK J,3 - 8,225,AUS,3:45
8,Centre shot - Saved,2.0,2,3,CHN,3.0,CAMPBELL R,3 - 8,208,AUS,3:28
8,20 sec. exclusion in centre,5.0,2,3,CHN,3.0,GUO J,3 - 8,204,CHN,3:24
8,Action shot - Post,7.0,2,3,CHN,3.0,ROACH A,3 - 8,176,AUS,2:56
8,5m shot - Blocked,7.0,2,3,CHN,3.0,LI B,3 - 8,151,CHN,2:31
8,Action shot - Post,4.0,2,3,CHN,3.0,COTTERILL J,3 - 8,123,AUS,2:03
8,20 sec. exclusion in field,4.0,2,3,CHN,3.0,COTTERILL J,3 - 8,110,AUS,1:50
8,Time-Out,,2,3,CHN,3.0,,3 - 8,110,CHN,1:50
8,Turnover foul,5.0,2,3,CHN,3.0,GUO J,3 - 8,84,CHN,1:24
8,Steal,11.0,2,3,CHN,3.0,HOWDEN R,3 - 8,84,AUS,1:24
8,Centre shot - Saved,4.0,2,3,CHN,3.0,COTTERILL J,3 - 8,64,AUS,1:04
8,Turnover foul,8.0,2,3,CHN,3.0,YOUNGER A,3 - 8,16,AUS,0:16
8,5m shot - Saved,2.0,2,3,CHN,3.0,TAN F,3 - 8,2,CHN,0:02
8,5m shot - Saved,13.0,2,3,CHN,3.0,CLARK J,3 - 8,1,AUS,0:01
8,Starting goalkeeper,1.0,2,3,CHN,4.0,GE W,3 - 8,480,CHN,8:00
8,Starting goalkeeper,13.0,2,3,CHN,4.0,CLARK J,3 - 8,480,AUS,8:00
8,Sprint won possession,11.0,2,3,CHN,4.0,HOWDEN R,3 - 8,480,AUS,8:00
8,20 sec. exclusion in centre,3.0,2,3,CHN,4.0,LIANG Z,3 - 8,460,CHN,7:40
9,Extra player shot - Goal,9.0,2,3,CHN,4.0,SWIFT J,3 - 9,457,AUS,7:37
9,Action shot - Saved,6.0,2,3,CHN,4.0,PAN N,3 - 9,436,CHN,7:16
9,20 sec. exclusion in field,8.0,2,3,CHN,4.0,YOUNGER A,3 - 9,425,AUS,7:05
9,Extra player shot - Blocked,2.0,2,3,CHN,4.0,TAN F,3 - 9,408,CHN,6:48
9,20 sec. exclusion in field,6.0,2,3,CHN,4.0,GILCHRIST J,3 - 9,399,AUS,6:39
9,Exclusion with substitution,6.0,2,3,CHN,4.0,GILCHRIST J,3 - 9,399,AUS,6:39
9,Extra player shot - Saved,6.0,2,3,CHN,4.0,PAN N,3 - 9,385,CHN,6:25
9,Action shot - Goal,10.0,2,4,CHN,4.0,ZHANG J,4 - 9,377,CHN,6:17
9,Turnover foul,9.0,2,4,CHN,4.0,SWIFT J,4 - 9,366,AUS,6:06
9,Action shot - Goal,10.0,2,5,CHN,4.0,ZHANG J,5 - 9,342,CHN,5:42
9,Turnover foul,2.0,2,5,CHN,4.0,CAMPBELL R,5 - 9,326,AUS,5:26
9,Steal,10.0,2,5,CHN,4.0,ZHANG J,5 - 9,326,CHN,5:26
9,Counter attack - Goal,3.0,2,6,CHN,4.0,LIANG Z,6 - 9,317,CHN,5:17
9,20 sec. exclusion in centre,9.0,2,6,CHN,4.0,XIE J,6 - 9,300,CHN,5:00
9,Centre shot - Saved,8.0,2,6,CHN,4.0,YOUNGER A,6 - 9,276,AUS,4:36
9,Centre shot - Saved,3.0,2,6,CHN,4.0,MARTIN M,6 - 9,274,AUS,4:34
9,Turnover foul,6.0,2,6,CHN,4.0,PAN N,6 - 9,251,CHN,4:11
9,Steal,3.0,2,6,CHN,4.0,MARTIN M,6 - 9,251,AUS,4:11
9,5m shot - Post,8.0,2,6,CHN,4.0,YOUNGER A,6 - 9,225,AUS,3:45
9,Turnover foul,3.0,2,6,CHN,4.0,LIANG Z,6 - 9,206,CHN,3:26
9,Steal,11.0,2,6,CHN,4.0,HOWDEN R,6 - 9,206,AUS,3:26
9,Action shot - Post,11.0,2,6,CHN,4.0,HOWDEN R,6 - 9,181,AUS,3:01
9,Centre shot - Post,8.0,2,6,CHN,4.0,YOUNGER A,6 - 9,180,AUS,3:00
9,Double exclusion,3.0,2,6,CHN,4.0,MARTIN M,6 - 9,180,AUS,3:00
9,Time-Out,,2,6,CHN,4.0,,6 - 9,94,CHN,1:34
9,Turnover foul,3.0,2,6,CHN,4.0,LIANG Z,6 - 9,75,CHN,1:15
9,Steal,13.0,2,6,CHN,4.0,CLARK J,6 - 9,75,AUS,1:15
9,20 sec. exclusion in field,2.0,2,6,CHN,4.0,TAN F,6 - 9,55,CHN,0:55
9,Time-Out,,2,6,CHN,4.0,,6 - 9,55,AUS,0:55
9,Action shot - Saved,8.0,2,6,CHN,4.0,YOUNGER A,6 - 9,33,AUS,0:33
9,20 sec. exclusion in centre,2.0,2,6,CHN,4.0,CAMPBELL R,6 - 9,9,AUS,0:09
9,Extra player shot - Goal,11.0,2,7,CHN,4.0,ZHANG C,7 - 9,8,CHN,0:08
0,Starting goalkeeper,13.0,3,0,HUN,1.0,CLARK J,0 - 0,480,AUS,8:00
0,Starting goalkeeper,13.0,3,0,HUN,1.0,DECKER A,0 - 0,480,HUN,8:00
0,Sprint won possession,11.0,3,0,HUN,1.0,HOWDEN R,0 - 0,480,AUS,8:00
0,Action shot - Saved,11.0,3,0,HUN,1.0,HOWDEN R,0 - 0,455,AUS,7:35
0,Action shot - Blocked,3.0,3,0,HUN,1.0,MADARAS N,0 - 0,403,HUN,6:43
0,Turnover foul,8.0,3,0,HUN,1.0,SZIVOS M,0 - 0,379,HUN,6:19
0,Steal,11.0,3,0,HUN,1.0,HOWDEN R,0 - 0,379,AUS,6:19
0,Action shot - Saved,2.0,3,0,HUN,1.0,CAMPBELL R,0 - 0,348,AUS,5:48
0,20 sec. exclusion in centre,5.0,3,0,HUN,1.0,POWER N,0 - 0,318,AUS,5:18
0,Extra player shot - Goal,12.0,3,1,HUN,1.0,HARAI B,1 - 0,301,HUN,5:01
0,20 sec. exclusion in centre,6.0,3,1,HUN,1.0,HOSNYANSZKY N,1 - 0,279,HUN,4:39
0,Action shot - Post,11.0,3,1,HUN,1.0,HOWDEN R,1 - 0,257,AUS,4:17
1,Centre shot - Goal,8.0,3,1,HUN,1.0,YOUNGER A,1 - 1,238,AUS,3:58
1,20 sec. exclusion in field,7.0,3,1,HUN,1.0,ROACH A,1 - 1,225,AUS,3:45
1,Extra player shot - Goal,5.0,3,2,HUN,1.0,VAMOS M,2 - 1,209,HUN,3:29
1,Turnover foul,10.0,3,2,HUN,1.0,MARTIN T,2 - 1,179,AUS,2:59
