Action,Cap,ESP,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Steal,8.0,8,4,4,CHN,3.0,PENA CARRASCO M,4 - 8,336,ESP,5:36
20 sec. exclusion in field,2.0,8,4,4,CHN,3.0,BI Y,4 - 8,332,CHN,5:32
Action shot - Goal,4.0,9,4,4,CHN,3.0,ORTIZ MUNOZ B,4 - 9,309,ESP,5:09
Time-Out,,9,4,4,CHN,3.0,,4 - 9,309,CHN,5:09
5m shot - Saved,10.0,9,4,4,CHN,3.0,ZHANG D,4 - 9,288,CHN,4:48
Action shot - Missed,6.0,9,4,4,CHN,3.0,LLORET GOMEZ H,4 - 9,264,ESP,4:24
5m shot - Blocked,8.0,9,4,4,CHN,3.0,ZHANG C,4 - 9,241,CHN,4:01
20 sec. exclusion in centre,8.0,9,4,4,CHN,3.0,ZHANG C,4 - 9,223,CHN,3:43
Action shot - Missed,6.0,9,4,4,CHN,3.0,LLORET GOMEZ H,4 - 9,200,ESP,3:20
5m shot - Saved,11.0,9,4,4,CHN,3.0,CHEN X,4 - 9,183,CHN,3:03
Action shot - Saved,6.0,9,4,4,CHN,3.0,LLORET GOMEZ H,4 - 9,154,ESP,2:34
Turnover foul,4.0,9,4,4,CHN,3.0,XIONG D,4 - 9,123,CHN,2:03
Steal,1.0,9,4,4,CHN,3.0,ESTER RAMOS L,4 - 9,123,ESP,2:03
5m shot - Goal,4.0,10,4,4,CHN,3.0,ORTIZ MUNOZ B,4 - 10,96,ESP,1:36
5m shot - Post,8.0,10,4,4,CHN,3.0,ZHANG C,4 - 10,67,CHN,1:07
Penalty foul,8.0,10,4,4,CHN,3.0,ZHANG C,4 - 10,40,CHN,0:40
Penalty shot - Post,9.0,10,4,4,CHN,3.0,FORCA ARIZA J,4 - 10,40,ESP,0:40
5m shot - Saved,12.0,10,4,4,CHN,3.0,ZHANG J,4 - 10,24,CHN,0:24
Time-Out,,10,4,4,CHN,3.0,,4 - 10,19,ESP,0:19
Turnover foul,9.0,10,4,4,CHN,3.0,FORCA ARIZA J,4 - 10,4,ESP,0:04
Steal,3.0,10,4,4,CHN,3.0,MEI X,4 - 10,4,CHN,0:04
Starting goalkeeper,1.0,10,4,4,CHN,4.0,PENG L,4 - 10,480,CHN,8:00
Starting goalkeeper,1.0,10,4,4,CHN,4.0,ESTER RAMOS L,4 - 10,480,ESP,8:00
Sprint won possession,3.0,10,4,4,CHN,4.0,ESPAR LLAQUET A,4 - 10,480,ESP,8:00
5m shot - Post,4.0,10,4,4,CHN,4.0,ORTIZ MUNOZ B,4 - 10,450,ESP,7:30
Turnover foul,4.0,10,4,4,CHN,4.0,ORTIZ MUNOZ B,4 - 10,439,ESP,7:19
Steal,1.0,10,4,4,CHN,4.0,PENG L,4 - 10,439,CHN,7:19
5m shot - Saved,10.0,10,4,4,CHN,4.0,ZHANG D,4 - 10,413,CHN,6:53
20 sec. exclusion in field,12.0,10,4,4,CHN,4.0,ZHANG J,4 - 10,401,CHN,6:41
Turnover foul,5.0,10,4,4,CHN,4.0,ORTIZ REYES M,4 - 10,378,ESP,6:18
Turnover foul,4.0,10,4,4,CHN,4.0,XIONG D,4 - 10,350,CHN,5:50
Steal,12.0,10,4,4,CHN,4.0,LEITON ARRONES P,4 - 10,350,ESP,5:50
20 sec. exclusion in centre,8.0,10,4,4,CHN,4.0,ZHANG C,4 - 10,328,CHN,5:28
Exclusion with substitution,8.0,10,4,4,CHN,4.0,ZHANG C,4 - 10,328,CHN,5:28
Action shot - Post,4.0,10,4,4,CHN,4.0,ORTIZ MUNOZ B,4 - 10,303,ESP,5:03
5m shot - Goal,4.0,11,4,4,CHN,4.0,ORTIZ MUNOZ B,4 - 11,285,ESP,4:45
Action shot - Saved,6.0,11,4,4,CHN,4.0,GUO N,4 - 11,259,CHN,4:19
5m shot - Post,6.0,11,4,4,CHN,4.0,LLORET GOMEZ H,4 - 11,241,ESP,4:01
Turnover foul,1.0,11,4,4,CHN,4.0,PENG L,4 - 11,226,CHN,3:46
Steal,9.0,11,4,4,CHN,4.0,FORCA ARIZA J,4 - 11,226,ESP,3:46
Counter attack - Goal,9.0,12,4,4,CHN,4.0,FORCA ARIZA J,4 - 12,216,ESP,3:36
Turnover foul,4.0,12,4,4,CHN,4.0,XIONG D,4 - 12,186,CHN,3:06
Turnover foul,10.0,12,4,4,CHN,4.0,CRESPI BARRIGA P,4 - 12,162,ESP,2:42
20 sec. exclusion in field,7.0,12,4,4,CHN,4.0,ESPAR LLAQUET C,4 - 12,161,ESP,2:41
Extra player shot - Goal,2.0,12,4,5,CHN,4.0,BI Y,5 - 12,132,CHN,2:12
20 sec. exclusion in centre,2.0,12,4,5,CHN,4.0,BI Y,5 - 12,119,CHN,1:59
Extra player shot - Goal,10.0,13,4,5,CHN,4.0,CRESPI BARRIGA P,5 - 13,100,ESP,1:40
20 sec. exclusion in field,11.0,13,4,5,CHN,4.0,GUAL ROVIROSA A,5 - 13,93,ESP,1:33
Time-Out,CHN,13,4,5,CHN,4.0,,5 - 13,30,,0:30
Action shot - Saved,CHN 9,13,4,5,CHN,4.0,ZHAO Z,5 - 13,7,,0:07
Starting goalkeeper,13.0,0,5,0,GRE,1.0,DIAMANTOPOULOU C,0 - 0,480,GRE,8:00
Starting goalkeeper,1.0,0,5,0,GRE,1.0,ESTER RAMOS L,0 - 0,480,ESP,8:00
Sprint won possession,3.0,0,5,0,GRE,1.0,ESPAR LLAQUET A,0 - 0,480,ESP,8:00
20 sec. exclusion in centre,3.0,0,5,0,GRE,1.0,DIAMANTOPOULOU V,0 - 0,459,GRE,7:39
Extra player shot - Goal,4.0,1,5,0,GRE,1.0,ORTIZ MUNOZ B,0 - 1,444,ESP,7:24
5m shot - Missed,9.0,1,5,0,GRE,1.0,KOTSIA C,0 - 1,415,GRE,6:55
Action shot - Missed,8.0,1,5,0,GRE,1.0,PENA CARRASCO M,0 - 1,388,ESP,6:28
20 sec. exclusion in field,8.0,1,5,0,GRE,1.0,PENA CARRASCO M,0 - 1,388,ESP,6:28
Action shot - Goal,11.0,1,5,1,GRE,1.0,PLEVRITOU E,1 - 1,360,GRE,6:00
5m shot - Missed,3.0,1,5,1,GRE,1.0,ESPAR LLAQUET A,1 - 1,338,ESP,5:38
Turnover foul,7.0,1,5,1,GRE,1.0,ASIMAKI A,1 - 1,327,GRE,5:27
Action shot - Saved,6.0,1,5,1,GRE,1.0,LLORET GOMEZ H,1 - 1,312,ESP,5:12
Penalty foul,5.0,1,5,1,GRE,1.0,ORTIZ REYES M,1 - 1,296,ESP,4:56
Penalty shot - Goal,11.0,1,5,2,GRE,1.0,PLEVRITOU E,2 - 1,296,GRE,4:56
5m shot - Saved,9.0,1,5,2,GRE,1.0,KOTSIA C,2 - 1,237,GRE,3:57
Centre shot - Saved,10.0,1,5,2,GRE,1.0,CRESPI BARRIGA P,2 - 1,209,ESP,3:29
Action shot - Post,2.0,1,5,2,GRE,1.0,TSOUKALA C,2 - 1,175,GRE,2:55
5m shot - Post,4.0,1,5,2,GRE,1.0,ORTIZ MUNOZ B,2 - 1,90,ESP,1:30
Time-Out,,1,5,2,GRE,1.0,,2 - 1,90,GRE,1:30
20 sec. exclusion in centre,2.0,1,5,2,GRE,1.0,BACH PASCUAL M,2 - 1,84,ESP,1:24
Action shot - Goal,4.0,1,5,3,GRE,1.0,ELEFTHERIADOU N,3 - 1,57,GRE,0:57
20 sec. exclusion in centre,9.0,1,5,3,GRE,1.0,KOTSIA C,3 - 1,43,GRE,0:43
Extra player shot - Goal,4.0,2,5,3,GRE,1.0,ORTIZ MUNOZ B,3 - 2,23,ESP,0:23
Action shot - Saved,6.0,2,5,3,GRE,1.0,AVRAMIDOU A,3 - 2,1,GRE,0:01
Starting goalkeeper,13.0,2,5,3,GRE,2.0,DIAMANTOPOULOU C,3 - 2,480,GRE,8:00
Starting goalkeeper,1.0,2,5,3,GRE,2.0,ESTER RAMOS L,3 - 2,480,ESP,8:00
Sprint won possession,3.0,2,5,3,GRE,2.0,ESPAR LLAQUET A,3 - 2,480,ESP,8:00
20 sec. exclusion in centre,2.0,2,5,3,GRE,2.0,TSOUKALA C,3 - 2,463,GRE,7:43
Action shot - Saved,12.0,2,5,3,GRE,2.0,LEITON ARRONES P,3 - 2,442,ESP,7:22
20 sec. exclusion in centre,7.0,2,5,3,GRE,2.0,ESPAR LLAQUET C,3 - 2,416,ESP,6:56
Action shot - Goal,6.0,2,5,4,GRE,2.0,AVRAMIDOU A,4 - 2,395,GRE,6:35
5m shot - Blocked,9.0,2,5,4,GRE,2.0,FORCA ARIZA J,4 - 2,365,ESP,6:05
Centre shot - Saved,7.0,2,5,4,GRE,2.0,ASIMAKI A,4 - 2,343,GRE,5:43
5m shot - Blocked,4.0,2,5,4,GRE,2.0,ORTIZ MUNOZ B,4 - 2,316,ESP,5:16
Turnover foul,8.0,2,5,4,GRE,2.0,PENA CARRASCO M,4 - 2,254,ESP,4:14
Steal,2.0,2,5,4,GRE,2.0,TSOUKALA C,4 - 2,254,GRE,4:14
5m shot - Blocked,3.0,2,5,4,GRE,2.0,DIAMANTOPOULOU V,4 - 2,235,GRE,3:55
20 sec. exclusion in centre,3.0,2,5,4,GRE,2.0,DIAMANTOPOULOU V,4 - 2,211,GRE,3:31
Extra player shot - Goal,9.0,3,5,4,GRE,2.0,FORCA ARIZA J,4 - 3,197,ESP,3:17
20 sec. exclusion in centre,5.0,3,5,4,GRE,2.0,ORTIZ REYES M,4 - 3,179,ESP,2:59
Turnover foul,4.0,3,5,4,GRE,2.0,ELEFTHERIADOU N,4 - 3,156,GRE,2:36
5m shot - Goal,4.0,4,5,4,GRE,2.0,ORTIZ MUNOZ B,4 - 4,129,ESP,2:09
5m shot - Blocked,9.0,4,5,4,GRE,2.0,KOTSIA C,4 - 4,100,GRE,1:40
5m shot - Goal,9.0,4,5,5,GRE,2.0,KOTSIA C,5 - 4,43,GRE,0:43
20 sec. exclusion in centre,9.0,4,5,5,GRE,2.0,KOTSIA C,5 - 4,22,GRE,0:22
Time-Out,,4,5,5,GRE,2.0,,5 - 4,22,ESP,0:22
Extra player shot - Post,4.0,4,5,5,GRE,2.0,ORTIZ MUNOZ B,5 - 4,3,ESP,0:03
Time-Out,,4,5,5,GRE,2.0,,5 - 4,3,GRE,0:03
20 sec. exclusion in field,3.0,4,5,5,GRE,2.0,ESPAR LLAQUET A,5 - 4,1,ESP,0:01
Starting goalkeeper,13.0,4,5,5,GRE,3.0,DIAMANTOPOULOU C,5 - 4,480,GRE,8:00
Starting goalkeeper,1.0,4,5,5,GRE,3.0,ESTER RAMOS L,5 - 4,480,ESP,8:00
Sprint won possession,4.0,4,5,5,GRE,3.0,ORTIZ MUNOZ B,5 - 4,480,ESP,8:00
5m shot - Saved,2.0,4,5,5,GRE,3.0,BACH PASCUAL M,5 - 4,451,ESP,7:31
5m shot - Saved,11.0,4,5,5,GRE,3.0,PLEVRITOU E,5 - 4,422,GRE,7:02
5m shot - Goal,9.0,5,5,5,GRE,3.0,FORCA ARIZA J,5 - 5,397,ESP,6:37
5m shot - Post,10.0,5,5,5,GRE,3.0,MANOLIOUDAKI T,5 - 5,369,GRE,6:09
Centre shot - Missed,10.0,5,5,5,GRE,3.0,CRESPI BARRIGA P,5 - 5,345,ESP,5:45
Turnover foul,10.0,5,5,5,GRE,3.0,MANOLIOUDAKI T,5 - 5,323,GRE,5:23
Steal,6.0,5,5,5,GRE,3.0,LLORET GOMEZ H,5 - 5,323,ESP,5:23
5m shot - Post,3.0,5,5,5,GRE,3.0,ESPAR LLAQUET A,5 - 5,305,ESP,5:05
5m shot - Saved,5.0,5,5,5,GRE,3.0,PLEVRITOU M,5 - 5,270,GRE,4:30
20 sec. exclusion in centre,2.0,5,5,5,GRE,3.0,TSOUKALA C,5 - 5,255,GRE,4:15
Extra player shot - Goal,4.0,6,5,5,GRE,3.0,ORTIZ MUNOZ B,5 - 6,236,ESP,3:56
20 sec. exclusion in centre,7.0,6,5,5,GRE,3.0,ESPAR LLAQUET C,5 - 6,209,ESP,3:29
Action shot - Goal,12.0,6,5,6,GRE,3.0,XENAKI E,6 - 6,187,GRE,3:07
Action shot - Saved,8.0,6,5,6,GRE,3.0,PENA CARRASCO M,6 - 6,157,ESP,2:37
5m shot - Goal,9.0,6,5,7,GRE,3.0,KOTSIA C,7 - 6,130,GRE,2:10
Turnover foul,4.0,6,5,7,GRE,3.0,ORTIZ MUNOZ B,7 - 6,107,ESP,1:47
Steal,11.0,6,5,7,GRE,3.0,PLEVRITOU E,7 - 6,107,GRE,1:47
Turnover foul,12.0,6,5,7,GRE,3.0,XENAKI E,7 - 6,85,GRE,1:25
Steal,11.0,6,5,7,GRE,3.0,GUAL ROVIROSA A,7 - 6,85,ESP,1:25
20 sec. exclusion in centre,5.0,6,5,7,GRE,3.0,PLEVRITOU M,7 - 6,64,GRE,1:04
Time-Out,,6,5,7,GRE,3.0,,7 - 6,64,ESP,1:04
5m shot - Post,9.0,6,5,7,GRE,3.0,FORCA ARIZA J,7 - 6,35,ESP,0:35
Time-Out,,6,5,7,GRE,3.0,,7 - 6,33,GRE,0:33
5m shot - Post,8.0,6,5,7,GRE,3.0,CHYDIRIOTI I,7 - 6,10,GRE,0:10
20 sec. exclusion in field,8.0,6,5,7,GRE,3.0,CHYDIRIOTI I,7 - 6,8,GRE,0:08
Extra player shot - Saved,9.0,6,5,7,GRE,3.0,FORCA ARIZA J,7 - 6,1,ESP,0:01
Starting goalkeeper,13.0,6,5,7,GRE,4.0,DIAMANTOPOULOU C,7 - 6,480,GRE,8:00
Starting goalkeeper,1.0,6,5,7,GRE,4.0,ESTER RAMOS L,7 - 6,480,ESP,8:00
Sprint won possession,3.0,6,5,7,GRE,4.0,ESPAR LLAQUET A,7 - 6,480,ESP,8:00
Action shot - Goal,5.0,7,5,7,GRE,4.0,ORTIZ REYES M,7 - 7,462,ESP,7:42
Turnover foul,10.0,7,5,7,GRE,4.0,MANOLIOUDAKI T,7 - 7,447,GRE,7:27
Penalty foul,2.0,7,5,7,GRE,4.0,TSOUKALA C,7 - 7,427,GRE,7:07
Exclusion with substitution,2.0,7,5,7,GRE,4.0,TSOUKALA C,7 - 7,427,GRE,7:07
Penalty shot - Goal,3.0,8,5,7,GRE,4.0,ESPAR LLAQUET A,7 - 8,427,ESP,7:07
5m shot - Blocked,10.0,8,5,7,GRE,4.0,MANOLIOUDAKI T,7 - 8,402,GRE,6:42
Turnover foul,4.0,8,5,7,GRE,4.0,ORTIZ MUNOZ B,7 - 8,388,ESP,6:28
Steal,11.0,8,5,7,GRE,4.0,PLEVRITOU E,7 - 8,388,GRE,6:28
5m shot - Goal,6.0,8,5,8,GRE,4.0,AVRAMIDOU A,8 - 8,369,GRE,6:09
5m shot - Post,9.0,8,5,8,GRE,4.0,FORCA ARIZA J,8 - 8,339,ESP,5:39
5m shot - Goal,9.0,8,5,9,GRE,4.0,KOTSIA C,9 - 8,310,GRE,5:10
20 sec. exclusion in centre,9.0,8,5,9,GRE,4.0,KOTSIA C,9 - 8,284,GRE,4:44
Exclusion with substitution,9.0,8,5,9,GRE,4.0,KOTSIA C,9 - 8,284,GRE,4:44
Yellow card,,8,5,9,GRE,4.0,Team Official,9 - 8,284,GRE,4:44
Extra player shot - Goal,12.0,9,5,9,GRE,4.0,LEITON ARRONES P,9 - 9,267,ESP,4:27
20 sec. exclusion in centre,2.0,9,5,9,GRE,4.0,BACH PASCUAL M,9 - 9,245,ESP,4:05
5m shot - Post,11.0,9,5,9,GRE,4.0,PLEVRITOU E,9 - 9,217,GRE,3:37
Turnover foul,3.0,9,5,9,GRE,4.0,ESPAR LLAQUET A,9 - 9,187,ESP,3:07
Steal,3.0,9,5,9,GRE,4.0,DIAMANTOPOULOU V,9 - 9,187,GRE,3:07
5m shot - Blocked,11.0,9,5,9,GRE,4.0,PLEVRITOU E,9 - 9,168,GRE,2:48
Action shot - Saved,4.0,9,5,9,GRE,4.0,ELEFTHERIADOU N,9 - 9,140,GRE,2:20
5m shot - Missed,4.0,9,5,9,GRE,4.0,ORTIZ MUNOZ B,9 - 9,114,ESP,1:54
Action shot - Goal,12.0,9,5,10,GRE,4.0,XENAKI E,10 - 9,91,GRE,1:31
5m shot - Saved,9.0,9,5,10,GRE,4.0,FORCA ARIZA J,10 - 9,65,ESP,1:05
Action shot - Post,4.0,9,5,10,GRE,4.0,ELEFTHERIADOU N,10 - 9,36,GRE,0:36
Time-Out,,9,5,10,GRE,4.0,,10 - 9,30,ESP,0:30
20 sec. exclusion in field,11.0,9,5,10,GRE,4.0,PLEVRITOU E,10 - 9,18,GRE,0:18
Extra player shot - Goal,9.0,10,5,10,GRE,4.0,FORCA ARIZA J,10 - 10,5,ESP,0:05
Time-Out,,10,5,10,GRE,4.0,,10 - 10,5,GRE,0:05
Starting goalkeeper,1.0,0,6,0,CAN,1.0,GAUDREAULT J,0 - 0,480,CAN,8:00
Starting goalkeeper,1.0,0,6,0,CAN,1.0,ESTER RAMOS L,0 - 0,480,ESP,8:00
Sprint won possession,3.0,0,6,0,CAN,1.0,ESPAR LLAQUET A,0 - 0,480,ESP,8:00
5m shot - Saved,4.0,0,6,0,CAN,1.0,ORTIZ MUNOZ B,0 - 0,453,ESP,7:33
Turnover foul,10.0,0,6,0,CAN,1.0,ROBINSON C,0 - 0,424,CAN,7:04
Steal,5.0,0,6,0,CAN,1.0,ORTIZ REYES M,0 - 0,424,ESP,7:04
Action shot - Goal,7.0,1,6,0,CAN,1.0,ESPAR LLAQUET C,0 - 1,395,ESP,6:35
20 sec. exclusion in centre,5.0,1,6,0,CAN,1.0,ORTIZ REYES M,0 - 1,377,ESP,6:17
Extra player shot - Blocked,5.0,1,6,0,CAN,1.0,EGGENS M,0 - 1,364,CAN,6:04
5m shot - Blocked,4.0,1,6,0,CAN,1.0,ORTIZ MUNOZ B,0 - 1,340,ESP,5:40
5m shot - Saved,10.0,1,6,0,CAN,1.0,ROBINSON C,0 - 1,313,CAN,5:13
Action shot - Goal,5.0,1,6,1,CAN,1.0,EGGENS M,1 - 1,298,CAN,4:58
Action shot - Blocked,9.0,1,6,1,CAN,1.0,FORCA ARIZA J,1 - 1,269,ESP,4:29
5m shot - Goal,11.0,2,6,1,CAN,1.0,GUAL ROVIROSA A,1 - 2,253,ESP,4:13
Action shot - Goal,4.0,3,6,1,CAN,1.0,ORTIZ MUNOZ B,1 - 3,209,ESP,3:29
Time-Out,,3,6,1,CAN,1.0,,1 - 3,208,CAN,3:28
5m shot - Post,7.0,3,6,1,CAN,1.0,BEKHAZI J,1 - 3,191,CAN,3:11
Action shot - Missed,3.0,3,6,1,CAN,1.0,ESPAR LLAQUET A,1 - 3,164,ESP,2:44
20 sec. exclusion in centre,11.0,3,6,1,CAN,1.0,GUAL ROVIROSA A,1 - 3,140,ESP,2:20
Extra player shot - Goal,11.0,3,6,2,CAN,1.0,McKEE K,2 - 3,122,CAN,2:02
Penalty foul,11.0,3,6,2,CAN,1.0,McKEE K,2 - 3,97,CAN,1:37
Penalty shot - Goal,3.0,4,6,2,CAN,1.0,ESPAR LLAQUET A,2 - 4,97,ESP,1:37
Action shot - Saved,6.0,4,6,2,CAN,1.0,CHRISTMAS K,2 - 4,73,CAN,1:13
5m shot - Blocked,4.0,4,6,2,CAN,1.0,ORTIZ MUNOZ B,2 - 4,49,ESP,0:49
Turnover foul,5.0,4,6,2,CAN,1.0,EGGENS M,2 - 4,26,CAN,0:26
Steal,6.0,4,6,2,CAN,1.0,LLORET GOMEZ H,2 - 4,26,ESP,0:26
Time-Out,,4,6,2,CAN,1.0,,2 - 4,26,ESP,0:26
Turnover foul,4.0,4,6,2,CAN,1.0,ORTIZ MUNOZ B,2 - 4,5,ESP,0:05
Steal,5.0,4,6,2,CAN,1.0,EGGENS M,2 - 4,5,CAN,0:05
5m shot - Saved,5.0,4,6,2,CAN,1.0,EGGENS M,2 - 4,1,CAN,0:01
Starting goalkeeper,1.0,4,6,2,CAN,2.0,GAUDREAULT J,2 - 4,480,CAN,8:00
Starting goalkeeper,1.0,4,6,2,CAN,2.0,ESTER RAMOS L,2 - 4,480,ESP,8:00
Sprint won possession,3.0,4,6,2,CAN,2.0,ESPAR LLAQUET A,2 - 4,480,ESP,8:00
5m shot - Blocked,4.0,4,6,2,CAN,2.0,ORTIZ MUNOZ B,2 - 4,457,ESP,7:37
5m shot - Missed,7.0,4,6,2,CAN,2.0,BEKHAZI J,2 - 4,441,CAN,7:21
5m shot - Post,11.0,4,6,2,CAN,2.0,GUAL ROVIROSA A,2 - 4,421,ESP,7:01
Turnover foul,5.0,4,6,2,CAN,2.0,EGGENS M,2 - 4,404,CAN,6:44
Action shot - Goal,11.0,5,6,2,CAN,2.0,GUAL ROVIROSA A,2 - 5,395,ESP,6:35
Turnover foul,5.0,5,6,2,CAN,2.0,EGGENS M,2 - 5,361,CAN,6:01
Steal,4.0,5,6,2,CAN,2.0,ORTIZ MUNOZ B,2 - 5,361,ESP,6:01
Counter attack - Saved,4.0,5,6,2,CAN,2.0,ORTIZ MUNOZ B,2 - 5,350,ESP,5:50
Action shot - Saved,6.0,5,6,2,CAN,2.0,CHRISTMAS K,2 - 5,323,CAN,5:23
Action shot - Saved,8.0,5,6,2,CAN,2.0,PENA CARRASCO M,2 - 5,294,ESP,4:54
Turnover foul,8.0,5,6,2,CAN,2.0,LEMAY-LAVOIE E,2 - 5,272,CAN,4:32
Steal,2.0,5,6,2,CAN,2.0,BACH PASCUAL M,2 - 5,272,ESP,4:32
Centre shot - Saved,8.0,5,6,2,CAN,2.0,PENA CARRASCO M,2 - 5,239,ESP,3:59
20 sec. exclusion in centre,7.0,5,6,2,CAN,2.0,ESPAR LLAQUET C,2 - 5,224,ESP,3:44
Time-Out,,5,6,2,CAN,2.0,,2 - 5,223,CAN,3:43
Extra player shot - Goal,6.0,5,6,3,CAN,2.0,CHRISTMAS K,3 - 5,205,CAN,3:25
Action shot - Blocked,11.0,5,6,3,CAN,2.0,GUAL ROVIROSA A,3 - 5,179,ESP,2:59
Action shot - Saved,11.0,5,6,3,CAN,2.0,GUAL ROVIROSA A,3 - 5,166,ESP,2:46
Action shot - Saved,4.0,5,6,3,CAN,2.0,WRIGHT E,3 - 5,138,CAN,2:18
20 sec. exclusion in field,2.0,5,6,3,CAN,2.0,ALOGBO K,3 - 5,132,CAN,2:12
Action shot - Goal,12.0,6,6,3,CAN,2.0,LEITON ARRONES P,3 - 6,106,ESP,1:46
Action shot - Saved,7.0,6,6,3,CAN,2.0,BEKHAZI J,3 - 6,88,CAN,1:28
Turnover foul,10.0,6,6,3,CAN,2.0,CRESPI BARRIGA P,3 - 6,61,ESP,1:01
Steal,7.0,6,6,3,CAN,2.0,BEKHAZI J,3 - 6,61,CAN,1:01
Action shot - Goal,12.0,6,6,4,CAN,2.0,FOURNIER S,4 - 6,47,CAN,0:47
Action shot - Goal,11.0,7,6,4,CAN,2.0,GUAL ROVIROSA A,4 - 7,22,ESP,0:22
5m shot - Saved,12.0,7,6,4,CAN,2.0,FOURNIER S,4 - 7,1,CAN,0:01
Starting goalkeeper,1.0,7,6,4,CAN,3.0,GAUDREAULT J,4 - 7,480,CAN,8:00
Turnover foul,3.0,7,6,4,CAN,4.0,ESPAR LLAQUET A,4 - 7,3,ESP,0:03
Steal,6.0,7,6,4,CAN,4.0,CHRISTMAS K,4 - 7,3,CAN,0:03
Starting goalkeeper,1.0,7,6,4,CAN,3.0,ESTER RAMOS L,4 - 7,480,ESP,8:00
Sprint won possession,3.0,7,6,4,CAN,3.0,ESPAR LLAQUET A,4 - 7,480,ESP,8:00
Action shot - Goal,11.0,8,6,4,CAN,3.0,GUAL ROVIROSA A,4 - 8,456,ESP,7:36
Action shot - Goal,4.0,8,6,5,CAN,3.0,WRIGHT E,5 - 8,431,CAN,7:11
Action shot - Goal,2.0,9,6,5,CAN,3.0,BACH PASCUAL M,5 - 9,407,ESP,6:47
Turnover foul,2.0,9,6,5,CAN,3.0,ALOGBO K,5 - 9,391,CAN,6:31
Steal,4.0,9,6,5,CAN,3.0,ORTIZ MUNOZ B,5 - 9,391,ESP,6:31
20 sec. exclusion in centre,9.0,9,6,5,CAN,3.0,McKELVEY H,5 - 9,365,CAN,6:05
Action shot - Post,6.0,9,6,5,CAN,3.0,LLORET GOMEZ H,5 - 9,336,ESP,5:36
Action shot - Post,10.0,9,6,5,CAN,3.0,ROBINSON C,5 - 9,310,CAN,5:10
20 sec. exclusion in centre,5.0,9,6,5,CAN,3.0,ORTIZ REYES M,5 - 9,309,ESP,5:09
Centre shot - Saved,2.0,9,6,5,CAN,3.0,ALOGBO K,5 - 9,285,CAN,4:45
Turnover foul,10.0,9,6,5,CAN,3.0,CRESPI BARRIGA P,5 - 9,261,ESP,4:21
Steal,10.0,9,6,5,CAN,3.0,ROBINSON C,5 - 9,261,CAN,4:21
Turnover foul,2.0,9,6,5,CAN,3.0,ALOGBO K,5 - 9,235,CAN,3:55
Action shot - Blocked,3.0,9,6,5,CAN,3.0,ESPAR LLAQUET A,5 - 9,210,ESP,3:30
20 sec. exclusion in centre,4.0,9,6,5,CAN,3.0,ORTIZ MUNOZ B,5 - 9,200,ESP,3:20
Extra player shot - Goal,12.0,9,6,6,CAN,3.0,FOURNIER S,6 - 9,184,CAN,3:04
5m shot - Saved,4.0,9,6,6,CAN,3.0,ORTIZ MUNOZ B,6 - 9,163,ESP,2:43
Action shot - Saved,12.0,9,6,6,CAN,3.0,LEITON ARRONES P,6 - 9,148,ESP,2:28
Turnover foul,12.0,9,6,6,CAN,3.0,FOURNIER S,6 - 9,118,CAN,1:58
Steal,3.0,9,6,6,CAN,3.0,ESPAR LLAQUET A,6 - 9,118,ESP,1:58
Turnover foul,7.0,9,6,6,CAN,3.0,ESPAR LLAQUET C,6 - 9,88,ESP,1:28
Steal,6.0,9,6,6,CAN,3.0,CHRISTMAS K,6 - 9,88,CAN,1:28
Turnover foul,6.0,9,6,6,CAN,3.0,CHRISTMAS K,6 - 9,73,CAN,1:13
Steal,4.0,9,6,6,CAN,3.0,ORTIZ MUNOZ B,6 - 9,73,ESP,1:13
Action shot - Blocked,3.0,9,6,6,CAN,3.0,ESPAR LLAQUET A,6 - 9,59,ESP,0:59
20 sec. exclusion in centre,7.0,9,6,6,CAN,3.0,ESPAR LLAQUET C,6 - 9,32,ESP,0:32
Time-Out,,9,6,6,CAN,3.0,,6 - 9,32,CAN,0:32
Action shot - Saved,7.0,9,6,6,CAN,3.0,BEKHAZI J,6 - 9,9,CAN,0:09
Time-Out,,9,6,6,CAN,3.0,,6 - 9,9,ESP,0:09
5m shot - Saved,9.0,9,6,6,CAN,3.0,FORCA ARIZA J,6 - 9,4,ESP,0:04
Starting goalkeeper,1.0,9,6,6,CAN,4.0,GAUDREAULT J,6 - 9,480,CAN,8:00
Starting goalkeeper,1.0,9,6,6,CAN,4.0,ESTER RAMOS L,6 - 9,480,ESP,8:00
Sprint won possession,6.0,9,6,6,CAN,4.0,CHRISTMAS K,6 - 9,480,CAN,8:00
Action shot - Goal,12.0,9,6,7,CAN,4.0,FOURNIER S,7 - 9,453,CAN,7:33
20 sec. exclusion in centre,11.0,9,6,7,CAN,4.0,McKEE K,7 - 9,426,CAN,7:06
Action shot - Goal,11.0,10,6,7,CAN,4.0,GUAL ROVIROSA A,7 - 10,414,ESP,6:54
Turnover foul,11.0,10,6,7,CAN,4.0,McKEE K,7 - 10,394,CAN,6:34
Steal,7.0,10,6,7,CAN,4.0,ESPAR LLAQUET C,7 - 10,394,ESP,6:34
Turnover foul,10.0,10,6,7,CAN,4.0,CRESPI BARRIGA P,7 - 10,367,ESP,6:07
