Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
GUO J,1,1,0,0,0,2,0,0,0,0,0,0,0,3,0
GUO J,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1
GUO J,3,4,2,1,0,0,0,0,0,0,0,0,0,7,0
GUO J,4,0,2,1,0,0,0,0,0,0,0,0,0,3,0
JIANG B,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
JIANG B,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
LI B,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0
LI B,2,1,0,0,0,1,1,0,0,0,0,0,1,3,1
LI B,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0
LI B,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
LIANG N,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0
LIANG N,3,0,0,2,0,1,0,0,0,0,0,1,0,3,1
LIANG Z,1,5,2,0,0,0,0,1,0,0,0,0,0,7,1
LIANG Z,2,2,0,0,1,1,0,0,0,0,1,0,0,4,1
LIANG Z,3,3,3,1,0,1,0,1,0,0,0,1,0,8,2
LIANG Z,4,2,2,0,0,1,1,0,0,0,0,0,1,6,1
PAN N,1,3,2,0,0,0,0,0,1,0,0,0,0,5,1
PAN N,2,1,1,0,0,1,0,0,0,0,0,0,0,3,0
PAN N,3,1,2,0,0,0,0,1,1,0,0,0,0,3,2
PAN N,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TAN F,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
TAN F,2,3,1,0,0,1,0,1,0,0,0,0,0,5,1
TAN F,4,1,1,1,0,0,0,0,0,1,0,0,0,3,1
WANG Y,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
WANG Y,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
WANG Y,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
XIE J,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
XIE J,3,0,1,0,0,1,0,0,1,0,0,1,0,2,2
XIE J,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ZHANG C,1,0,1,1,0,0,0,0,1,0,0,0,0,2,1
ZHANG C,2,0,1,0,0,1,0,0,0,0,0,1,0,2,1
ZHANG C,3,2,2,1,0,1,0,0,1,0,0,1,0,6,2
ZHANG C,4,1,0,0,0,1,0,0,0,0,0,1,0,2,1
ZHANG J,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2
ZHANG J,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
