Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
MEI X,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MEI X,2,2,0,0,0,0,0,1,0,0,0,0,0,2,1
MEI X,6,2,0,0,0,0,0,1,0,0,0,0,0,2,1
MEI X,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
NIU G,1,2,3,0,0,1,0,0,0,0,0,0,0,6,0
NIU G,2,5,5,0,0,0,0,4,2,0,0,0,0,10,6
NIU G,3,2,3,1,0,1,0,0,3,1,0,0,0,7,4
NIU G,4,2,2,0,0,1,0,1,1,0,0,0,0,5,2
NIU G,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1
NIU G,6,2,0,0,0,1,0,0,0,0,0,0,0,3,0
NIU G,7,9,1,0,1,1,0,3,0,0,1,1,0,12,5
SONG D,1,2,1,0,0,1,0,1,0,0,0,1,0,4,2
SONG D,2,1,0,0,0,2,0,0,0,0,0,1,0,3,1
SONG D,3,0,1,2,0,1,0,0,1,1,0,0,0,4,2
SONG D,4,0,2,0,0,2,0,0,1,0,0,1,0,4,2
SONG D,5,1,1,0,1,1,0,0,0,0,1,1,0,4,2
SONG D,6,1,1,1,0,1,0,1,1,1,0,1,0,4,4
SONG D,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0
SUN Y,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
SUN Y,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0
SUN Y,3,0,1,2,0,0,0,0,0,2,0,0,0,3,2
SUN Y,4,0,2,1,0,0,0,0,0,1,0,0,0,3,1
SUN Y,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SUN Y,7,0,2,0,0,0,0,0,0,0,0,0,0,2,0
WANG X,1,0,0,0,0,2,0,0,0,0,0,2,0,2,2
WANG X,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0
WANG X,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
WANG X,4,3,1,0,0,1,0,0,0,0,0,1,0,5,1
WANG X,5,1,1,0,0,1,0,0,1,0,0,0,0,3,1
WANG X,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
XIONG D,2,0,2,1,0,0,0,0,2,0,0,0,0,3,2
XIONG D,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1
XIONG D,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ZHANG C,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0
ZHANG C,2,1,2,0,0,1,0,0,0,0,0,0,0,4,0
ZHANG C,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0
ZHANG C,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ZHANG C,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0
ZHANG C,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0
ZHANG J,1,0,1,0,0,0,1,0,1,0,0,0,0,2,1
ZHANG J,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ZHANG J,3,0,1,0,0,1,0,0,0,0,0,0,0,2,0
ZHANG J,4,0,2,0,0,0,0,0,1,0,0,0,0,2,1
ZHANG J,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ZHANG W,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0
ZHANG W,4,0,0,0,0,2,0,0,0,0,0,1,0,2,1
ZHANG W,5,0,0,0,0,1,0,0,0,0,0,1,0,1,1
ZHANG W,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ZHANG W,7,1,2,0,0,0,0,1,0,0,0,0,0,3,1
ZHAO Z,1,3,3,0,0,1,1,2,1,0,0,0,1,8,4
ZHAO Z,2,3,1,0,0,0,1,1,1,0,0,0,1,5,3
ZHAO Z,3,2,2,0,0,0,1,0,1,0,0,0,0,5,1
ZHAO Z,4,0,2,0,0,0,1,0,1,0,0,0,1,3,2
ZHAO Z,5,4,2,0,0,0,1,0,1,0,0,0,1,7,2
ZHAO Z,6,4,2,0,0,1,1,1,1,0,0,1,1,8,4
ZHAO Z,7,5,2,0,0,0,0,2,1,0,0,0,0,7,3
