Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
BOWRY C,1,4,1,0,0,0,0,0,1,0,0,0,0,5,1
BOWRY C,2,3,1,1,0,1,0,0,0,0,0,0,0,6,0
BOWRY C,3,2,1,0,0,2,0,0,0,0,0,1,0,5,1
BOWRY C,4,0,1,0,0,1,0,0,0,0,0,0,0,2,0
BOYD A,3,1,1,0,0,0,0,1,0,0,0,0,0,2,1
COX E,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
HUDSON K,1,3,1,0,0,1,0,0,0,0,0,0,0,5,0
HUDSON K,2,0,4,1,0,0,0,0,4,0,0,0,0,5,4
HUDSON K,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
HUDSON K,4,2,0,0,0,3,1,1,0,0,0,0,1,6,2
LANDRY S,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
LANDRY S,2,0,2,0,0,0,0,0,2,0,0,0,0,2,2
LANDRY S,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
LANDRY S,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LEWIS D,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0
LEWIS D,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1
LEWIS N,2,0,1,1,0,0,0,0,1,0,0,0,0,2,1
LEWIS N,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1
MASON K,1,5,0,0,0,1,0,1,0,0,0,1,0,6,2
MASON K,2,3,1,0,0,3,0,0,0,0,0,1,0,7,1
MASON K,3,5,3,0,0,1,0,0,0,0,0,0,0,9,0
MASON K,4,2,0,0,0,2,0,0,0,0,0,0,0,4,0
MILLAR B,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MYLES A,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0
MYLES A,2,2,2,0,1,2,0,0,1,0,1,2,0,7,4
MYLES A,3,2,1,0,0,1,0,1,1,0,0,0,0,4,2
MYLES A,4,2,1,0,0,2,0,0,0,0,0,2,0,5,2
SIEPRATH L,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0
SIEPRATH L,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0
SIEPRATH L,3,0,1,0,0,1,0,0,0,0,0,0,0,2,0
SIEPRATH L,4,1,1,0,0,0,0,1,0,0,0,0,0,2,1
SMITH L,1,3,1,0,0,0,0,0,0,0,0,0,0,4,0
SMITH L,2,0,1,0,0,1,0,0,0,0,0,0,0,2,0
SMITH L,3,1,4,0,0,0,0,0,1,0,0,0,0,5,1
SMITH L,4,1,0,0,0,1,0,0,0,0,0,0,0,2,0
