AUS,Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time,Result,Goal
2,Centre shot,4.0,2,3,CHN,2.0,LINCOLN-SMITH H,2 - 3,433,AUS,7:13,Goal,1
3,Counter attack,8.0,2,3,CHN,2.0,McGHIE G,3 - 3,354,AUS,5:54,Goal,1
3,5m shot,10.0,2,4,CHN,2.0,MA H,3 - 4,310,CHN,5:10,Goal,1
3,Extra player shot,12.0,2,4,CHN,2.0,ZAGAME N,3 - 4,269,AUS,4:29,Post,0
3,Action shot,12.0,2,4,CHN,2.0,XIA Q,3 - 4,239,CHN,3:59,Blocked,0
4,Action shot,8.0,2,4,CHN,2.0,McGHIE G,4 - 4,183,AUS,3:03,Goal,1
4,Action shot,5.0,2,4,CHN,2.0,BISHOP I,4 - 4,131,AUS,2:11,Saved,0
4,Action shot,2.0,2,4,CHN,2.0,TENG F,4 - 4,105,CHN,1:45,Saved,0
4,Centre shot,4.0,2,4,CHN,2.0,LINCOLN-SMITH H,4 - 4,78,AUS,1:18,Saved,0
4,Extra player shot,11.0,2,5,CHN,2.0,ZHANG C,4 - 5,64,CHN,1:04,Goal,1
4,Action shot,10.0,2,5,CHN,2.0,SOUTHERN A,4 - 5,35,AUS,0:35,Saved,0
4,Action shot,9.0,2,5,CHN,2.0,ARANCINI Z,4 - 5,11,AUS,0:11,Post,0
13,Action shot,5.0,2,5,CHN,4.0,BISHOP I,13 - 5,79,AUS,1:19,Goal,1
13,Action shot,3.0,2,5,CHN,4.0,LIU P,13 - 5,51,CHN,0:51,Blocked,0
