AUS,Action,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
1,Action shot - Goal,10.0,1,3,HUN,2.0,VARGA D,1 - 3,256,HUN,4:16
1,Turnover foul,6.0,1,3,HUN,2.0,EDWARDS L,1 - 3,222,AUS,3:42
1,Steal,5.0,1,3,HUN,2.0,VAMOS M,1 - 3,222,HUN,3:42
1,20 sec. exclusion in centre,2.0,1,3,HUN,2.0,PUTT T,1 - 3,211,AUS,3:31
1,Extra player shot - Blocked,5.0,1,3,HUN,2.0,VAMOS M,1 - 3,193,HUN,3:13
1,Action shot - Post,12.0,1,3,HUN,2.0,HARAI B,1 - 3,177,HUN,2:57
1,Turnover foul,6.0,1,3,HUN,2.0,EDWARDS L,1 - 3,155,AUS,2:35
1,Steal,2.0,1,3,HUN,2.0,TOROK B,1 - 3,155,HUN,2:35
1,5m shot - Post,2.0,1,3,HUN,2.0,TOROK B,1 - 3,143,HUN,2:23
1,Time-Out,,1,3,HUN,2.0,,1 - 3,140,AUS,2:20
1,Turnover foul,7.0,1,3,HUN,2.0,GILCHRIST J,1 - 3,122,AUS,2:02
1,Steal,9.0,1,3,HUN,2.0,ERDELYI B,1 - 3,122,HUN,2:02
1,Action shot - Goal,6.0,1,4,HUN,2.0,HOSNYANSZKY N,1 - 4,96,HUN,1:36
1,20 sec. exclusion in field,4.0,1,4,HUN,2.0,ZALANKI G,1 - 4,83,HUN,1:23
2,Action shot - Goal,8.0,1,4,HUN,2.0,YOUNGER A,2 - 4,61,AUS,1:01
2,Turnover foul,2.0,1,4,HUN,2.0,PUTT T,2 - 4,47,AUS,0:47
2,20 sec. exclusion in centre,2.0,1,4,HUN,2.0,PUTT T,2 - 4,47,AUS,0:47
2,Turnover foul,6.0,1,4,HUN,4.0,EDWARDS L,2 - 4,83,AUS,1:23
2,Steal,1.0,1,4,HUN,4.0,NAGY V,2 - 4,83,HUN,1:23
2,5m shot - Missed,9.0,1,4,HUN,4.0,ERDELYI B,2 - 4,60,HUN,1:00
2,Turnover foul,6.0,1,4,HUN,4.0,EDWARDS L,2 - 4,40,AUS,0:40
2,Time-Out,,1,4,HUN,2.0,,2 - 4,47,HUN,0:47
2,Extra player shot - Goal,10.0,1,5,HUN,2.0,VARGA D,2 - 5,30,HUN,0:30
2,20 sec. exclusion in centre,8.0,1,5,HUN,2.0,GOR-NAGY M,2 - 5,5,HUN,0:05
2,Extra player shot - Saved,9.0,1,5,HUN,2.0,FORD A,2 - 5,5,AUS,0:05
2,Starting goalkeeper,13.0,1,5,HUN,3.0,HRYSANTHOS A,2 - 5,480,AUS,8:00
2,Starting goalkeeper,1.0,1,5,HUN,3.0,NAGY V,2 - 5,480,HUN,8:00
2,Sprint won possession,9.0,1,5,HUN,3.0,ERDELYI B,2 - 5,480,HUN,8:00
2,Turnover foul,11.0,1,5,HUN,3.0,MEZEI T,2 - 5,451,HUN,7:31
2,Steal,7.0,1,5,HUN,3.0,GILCHRIST J,2 - 5,451,AUS,7:31
2,Action shot - Saved,8.0,1,5,HUN,3.0,YOUNGER A,2 - 5,426,AUS,7:06
2,Action shot - Saved,11.0,1,5,HUN,3.0,MEZEI T,2 - 5,398,HUN,6:38
2,Turnover foul,4.0,1,5,HUN,3.0,KAYES J,2 - 5,379,AUS,6:19
2,Penalty foul,12.0,1,5,HUN,3.0,BROOKS N,2 - 5,364,AUS,6:04
2,Penalty shot - Goal,10.0,1,6,HUN,3.0,VARGA D,2 - 6,364,HUN,6:04
2,5m shot - Saved,9.0,1,6,HUN,3.0,FORD A,2 - 6,336,AUS,5:36
2,20 sec. exclusion in field,12.0,1,6,HUN,3.0,HARAI B,2 - 6,326,HUN,5:26
2,Action shot - Saved,5.0,1,6,HUN,3.0,POWER N,2 - 6,302,AUS,5:02
2,Action shot - Post,8.0,1,6,HUN,3.0,GOR-NAGY M,2 - 6,271,HUN,4:31
2,Turnover foul,5.0,1,6,HUN,3.0,POWER N,2 - 6,244,AUS,4:04
2,Steal,1.0,1,6,HUN,3.0,NAGY V,2 - 6,244,HUN,4:04
2,Turnover foul,12.0,1,6,HUN,3.0,HARAI B,2 - 6,225,HUN,3:45
2,Steal,13.0,1,6,HUN,3.0,HRYSANTHOS A,2 - 6,225,AUS,3:45
2,Time-Out,,1,6,HUN,3.0,,2 - 6,222,AUS,3:42
2,5m shot - Saved,9.0,1,6,HUN,3.0,FORD A,2 - 6,192,AUS,3:12
2,20 sec. exclusion in field,9.0,1,6,HUN,3.0,FORD A,2 - 6,180,AUS,3:00
2,Time-Out,,1,6,HUN,3.0,,2 - 6,178,HUN,2:58
2,Extra player shot - Goal,2.0,1,7,HUN,3.0,TOROK B,2 - 7,162,HUN,2:42
2,Turnover foul,11.0,1,7,HUN,3.0,HOLLIS L,2 - 7,143,AUS,2:23
2,Steal,4.0,1,7,HUN,3.0,ZALANKI G,2 - 7,143,HUN,2:23
2,Turnover foul,2.0,1,7,HUN,3.0,TOROK B,2 - 7,127,HUN,2:07
3,Centre shot - Goal,4.0,1,7,HUN,3.0,KAYES J,3 - 7,104,AUS,1:44
3,Turnover foul,6.0,1,7,HUN,3.0,HOSNYANSZKY N,3 - 7,72,HUN,1:12
3,Steal,3.0,1,7,HUN,3.0,FORD G,3 - 7,72,AUS,1:12
3,Turnover foul,6.0,1,7,HUN,3.0,EDWARDS L,3 - 7,47,AUS,0:47
3,20 sec. exclusion in centre,3.0,1,7,HUN,3.0,FORD G,3 - 7,28,AUS,0:28
3,Centre shot - Saved,11.0,1,7,HUN,3.0,MEZEI T,3 - 7,17,HUN,0:17
3,20 sec. exclusion in field,9.0,1,7,HUN,3.0,ERDELYI B,3 - 7,7,HUN,0:07
3,Extra player shot - Missed,10.0,1,7,HUN,3.0,FANNON J,3 - 7,2,AUS,0:02
3,Starting goalkeeper,13.0,1,7,HUN,4.0,HRYSANTHOS A,3 - 7,480,AUS,8:00
3,Starting goalkeeper,1.0,1,7,HUN,4.0,NAGY V,3 - 7,480,HUN,8:00
3,Sprint won possession,7.0,1,7,HUN,4.0,GILCHRIST J,3 - 7,480,AUS,8:00
3,Action shot - Missed,10.0,1,7,HUN,4.0,FANNON J,3 - 7,453,AUS,7:33
3,Action shot - Saved,12.0,1,7,HUN,4.0,HARAI B,3 - 7,427,HUN,7:07
3,Action shot - Goal,12.0,1,8,HUN,4.0,HARAI B,3 - 8,381,HUN,6:21
3,Turnover foul,5.0,1,8,HUN,4.0,POWER N,3 - 8,359,AUS,5:59
3,Steal,1.0,1,8,HUN,4.0,NAGY V,3 - 8,359,HUN,5:59
3,Action shot - Goal,11.0,1,9,HUN,4.0,MEZEI T,3 - 9,335,HUN,5:35
3,Turnover foul,12.0,1,9,HUN,4.0,BROOKS N,3 - 9,308,AUS,5:08
3,Steal,7.0,1,9,HUN,4.0,DECKER A,3 - 9,308,HUN,5:08
3,Action shot - Saved,9.0,1,9,HUN,4.0,ERDELYI B,3 - 9,279,HUN,4:39
3,5m shot - Saved,12.0,1,9,HUN,4.0,BROOKS N,3 - 9,252,AUS,4:12
3,Action shot - Goal,3.0,1,10,HUN,4.0,MANHERCZ K,3 - 10,235,HUN,3:55
3,Turnover foul,4.0,1,10,HUN,4.0,KAYES J,3 - 10,218,AUS,3:38
3,Steal,1.0,1,10,HUN,4.0,NAGY V,3 - 10,218,HUN,3:38
3,Action shot - Goal,5.0,1,11,HUN,4.0,VAMOS M,3 - 11,202,HUN,3:22
3,Time-Out,,1,11,HUN,4.0,,3 - 11,202,AUS,3:22
3,5m shot - Blocked,8.0,1,11,HUN,4.0,YOUNGER A,3 - 11,170,AUS,2:50
3,Action shot - Saved,7.0,1,11,HUN,4.0,DECKER A,3 - 11,145,HUN,2:25
3,Turnover foul,12.0,1,11,HUN,4.0,BROOKS N,3 - 11,124,AUS,2:04
3,Time-Out,,1,11,HUN,4.0,,3 - 11,124,HUN,2:04
3,5m shot - Goal,2.0,1,12,HUN,4.0,TOROK B,3 - 12,102,HUN,1:42
3,Steal,3.0,1,12,HUN,4.0,MANHERCZ K,3 - 12,40,HUN,0:40
3,Counter attack - Goal,3.0,1,13,HUN,4.0,MANHERCZ K,3 - 13,29,HUN,0:29
3,5m shot - Post,11.0,1,13,HUN,4.0,HOLLIS L,3 - 13,4,AUS,0:04
3,5m shot - Saved,1.0,1,13,HUN,4.0,NAGY V,3 - 13,1,HUN,0:01
0,Starting goalkeeper,1.0,2,0,FRA,1.0,GARSAU R,0 - 0,480,FRA,8:00
0,Starting goalkeeper,13.0,2,0,FRA,1.0,HRYSANTHOS A,0 - 0,480,AUS,8:00
0,Sprint won possession,7.0,2,0,FRA,1.0,GILCHRIST J,0 - 0,480,AUS,8:00
0,Turnover foul,8.0,2,0,FRA,1.0,YOUNGER A,0 - 0,451,AUS,7:31
0,5m shot - Saved,6.0,2,0,FRA,1.0,SIMON T,0 - 0,422,FRA,7:02
0,Action shot - Saved,7.0,2,0,FRA,1.0,GILCHRIST J,0 - 0,398,AUS,6:38
0,20 sec. exclusion in centre,8.0,2,0,FRA,1.0,YOUNGER A,0 - 0,372,AUS,6:12
0,Extra player shot - Goal,7.0,2,1,FRA,1.0,CROUSILLAT U,1 - 0,357,FRA,5:57
0,20 sec. exclusion in centre,6.0,2,1,FRA,1.0,SIMON T,1 - 0,341,FRA,5:41
0,20 sec. exclusion in centre,4.0,2,1,FRA,1.0,PIOT L,1 - 0,321,FRA,5:21
1,Extra player shot - Goal,11.0,2,1,FRA,1.0,HOLLIS L,1 - 1,318,AUS,5:18
1,Turnover foul,11.0,2,1,FRA,1.0,PEISSON M,1 - 1,293,FRA,4:53
1,20 sec. exclusion in centre,2.0,2,1,FRA,1.0,SAUDADIER R,1 - 1,281,FRA,4:41
2,Extra player shot - Goal,11.0,2,1,FRA,1.0,HOLLIS L,1 - 2,263,AUS,4:23
2,Turnover foul,9.0,2,1,FRA,1.0,MARZOUKI M,1 - 2,231,FRA,3:51
2,Steal,7.0,2,1,FRA,1.0,GILCHRIST J,1 - 2,231,AUS,3:51
2,20 sec. exclusion in centre,4.0,2,1,FRA,1.0,PIOT L,1 - 2,214,FRA,3:34
3,Extra player shot - Goal,9.0,2,1,FRA,1.0,FORD A,1 - 3,200,AUS,3:20
3,20 sec. exclusion in centre,3.0,2,1,FRA,1.0,FORD G,1 - 3,186,AUS,3:06
3,Time-Out,,2,1,FRA,1.0,,1 - 3,186,FRA,3:06
3,20 sec. exclusion in centre,11.0,2,1,FRA,1.0,HOLLIS L,1 - 3,169,AUS,2:49
3,Extra player shot - Goal,7.0,2,2,FRA,1.0,CROUSILLAT U,2 - 3,164,FRA,2:44
4,Action shot - Goal,12.0,2,2,FRA,1.0,BROOKS N,2 - 4,135,AUS,2:15
4,20 sec. exclusion in centre,5.0,2,2,FRA,1.0,POWER N,2 - 4,114,AUS,1:54
4,Extra player shot - Goal,8.0,2,3,FRA,1.0,IZDINSKY M,3 - 4,97,FRA,1:37
4,Action shot - Post,6.0,2,3,FRA,1.0,SIMON T,3 - 4,88,FRA,1:28
4,Turnover foul,4.0,2,3,FRA,1.0,KAYES J,3 - 4,78,AUS,1:18
4,Action shot - Goal,6.0,2,4,FRA,1.0,SIMON T,4 - 4,64,FRA,1:04
4,5m shot - Blocked,8.0,2,4,FRA,1.0,YOUNGER A,4 - 4,42,AUS,0:42
4,20 sec. exclusion in centre,3.0,2,4,FRA,1.0,FORD G,4 - 4,21,AUS,0:21
4,Extra player shot - Goal,9.0,2,5,FRA,1.0,MARZOUKI M,5 - 4,6,FRA,0:06
4,Time-Out,,2,5,FRA,1.0,,5 - 4,6,AUS,0:06
4,Starting goalkeeper,1.0,2,5,FRA,2.0,GARSAU R,5 - 4,480,FRA,8:00
4,Starting goalkeeper,13.0,2,5,FRA,2.0,HRYSANTHOS A,5 - 4,480,AUS,8:00
4,Sprint won possession,7.0,2,5,FRA,2.0,GILCHRIST J,5 - 4,480,AUS,8:00
4,Action shot - Saved,5.0,2,5,FRA,2.0,POWER N,5 - 4,451,AUS,7:31
4,5m shot - Saved,9.0,2,5,FRA,2.0,MARZOUKI M,5 - 4,419,FRA,6:59
4,Action shot - Saved,10.0,2,5,FRA,2.0,LAVERSANNE M,5 - 4,419,FRA,6:59
4,20 sec. exclusion in centre,9.0,2,5,FRA,2.0,MARZOUKI M,5 - 4,378,FRA,6:18
5,Action shot - Goal,4.0,2,5,FRA,2.0,KAYES J,5 - 5,354,AUS,5:54
5,5m shot - Missed,9.0,2,5,FRA,2.0,MARZOUKI M,5 - 5,334,FRA,5:34
5,Action shot - Saved,8.0,2,5,FRA,2.0,YOUNGER A,5 - 5,323,AUS,5:23
5,5m shot - Post,9.0,2,5,FRA,2.0,MARZOUKI M,5 - 5,291,FRA,4:51
5,20 sec. exclusion in centre,3.0,2,5,FRA,2.0,KOVACEVIC I,5 - 5,267,FRA,4:27
5,Time-Out,,2,5,FRA,2.0,,5 - 5,267,AUS,4:27
5,5m shot - Blocked,8.0,2,5,FRA,2.0,YOUNGER A,5 - 5,251,AUS,4:11
5,Turnover foul,2.0,2,5,FRA,2.0,SAUDADIER R,5 - 5,231,FRA,3:51
5,Steal,12.0,2,5,FRA,2.0,BROOKS N,5 - 5,231,AUS,3:51
5,Turnover foul,4.0,2,5,FRA,2.0,KAYES J,5 - 5,231,AUS,3:51
5,Steal,6.0,2,5,FRA,2.0,SIMON T,5 - 5,231,FRA,3:51
5,5m shot - Post,7.0,2,5,FRA,2.0,CROUSILLAT U,5 - 5,231,FRA,3:51
5,20 sec. exclusion in centre,6.0,2,5,FRA,2.0,SIMON T,5 - 5,154,FRA,2:34
6,Action shot - Goal,12.0,2,5,FRA,2.0,BROOKS N,5 - 6,133,AUS,2:13
6,20 sec. exclusion in centre,2.0,2,5,FRA,2.0,PUTT T,5 - 6,119,AUS,1:59
6,20 sec. exclusion in centre,4.0,2,5,FRA,2.0,PIOT L,5 - 6,87,FRA,1:27
6,Exclusion with substitution,4.0,2,5,FRA,2.0,PIOT L,5 - 6,87,FRA,1:27
6,Turnover foul,10.0,2,5,FRA,2.0,FANNON J,5 - 6,65,AUS,1:05
6,Steal,3.0,2,5,FRA,2.0,KOVACEVIC I,5 - 6,65,FRA,1:05
6,5m shot - Goal,9.0,2,6,FRA,2.0,MARZOUKI M,6 - 6,40,FRA,0:40
6,Turnover foul,4.0,2,6,FRA,2.0,KAYES J,6 - 6,11,AUS,0:11
6,Steal,3.0,2,6,FRA,2.0,KOVACEVIC I,6 - 6,11,FRA,0:11
6,Time-Out,,2,6,FRA,4.0,,6 - 6,152,AUS,2:32
6,Yellow card,,2,6,FRA,4.0,Team Official,6 - 6,152,FRA,2:32
6,Turnover foul,9.0,2,6,FRA,4.0,FORD A,6 - 6,137,AUS,2:17
6,Steal,5.0,2,6,FRA,4.0,GUILLAUME D,6 - 6,137,FRA,2:17
6,Action shot - Missed,9.0,2,6,FRA,4.0,MARZOUKI M,6 - 6,116,FRA,1:56
11,5m shot - Goal,6.0,2,9,FRA,4.0,EDWARDS L,9 - 11,98,AUS,1:38
11,Turnover foul,12.0,2,9,FRA,4.0,CAMARASA A,9 - 11,79,FRA,1:19
11,Steal,13.0,2,9,FRA,4.0,HRYSANTHOS A,9 - 11,79,AUS,1:19
11,Time-Out,,2,9,FRA,2.0,,9 - 11,8,FRA,0:08
11,5m shot - Missed,10.0,2,9,FRA,2.0,LAVERSANNE M,9 - 11,1,FRA,0:01
11,Starting goalkeeper,1.0,2,9,FRA,3.0,GARSAU R,9 - 11,480,FRA,8:00
11,Starting goalkeeper,13.0,2,9,FRA,3.0,HRYSANTHOS A,9 - 11,480,AUS,8:00
11,Sprint won possession,7.0,2,9,FRA,3.0,GILCHRIST J,9 - 11,480,AUS,8:00
7,5m shot - Goal,8.0,2,6,FRA,3.0,YOUNGER A,6 - 7,451,AUS,7:31
7,Turnover foul,12.0,2,6,FRA,3.0,CAMARASA A,6 - 7,421,FRA,7:01
7,Steal,6.0,2,6,FRA,3.0,EDWARDS L,6 - 7,421,AUS,7:01
7,Turnover foul,9.0,2,6,FRA,3.0,FORD A,6 - 7,394,AUS,6:34
7,Steal,10.0,2,6,FRA,3.0,LAVERSANNE M,6 - 7,394,FRA,6:34
7,Action shot - Saved,7.0,2,6,FRA,3.0,CROUSILLAT U,6 - 7,375,FRA,6:15
7,Centre shot - Saved,8.0,2,6,FRA,3.0,YOUNGER A,6 - 7,356,AUS,5:56
7,Turnover foul,12.0,2,6,FRA,3.0,CAMARASA A,6 - 7,331,FRA,5:31
7,Steal,6.0,2,6,FRA,3.0,EDWARDS L,6 - 7,331,AUS,5:31
8,5m shot - Goal,8.0,2,6,FRA,3.0,YOUNGER A,6 - 8,311,AUS,5:11
8,Turnover foul,2.0,2,6,FRA,3.0,SAUDADIER R,6 - 8,293,FRA,4:53
8,Steal,4.0,2,6,FRA,3.0,KAYES J,6 - 8,293,AUS,4:53
8,20 sec. exclusion in field,11.0,2,6,FRA,3.0,PEISSON M,6 - 8,288,FRA,4:48
8,Time-Out,,2,6,FRA,3.0,,6 - 8,286,AUS,4:46
9,5m shot - Goal,8.0,2,6,FRA,3.0,YOUNGER A,6 - 9,261,AUS,4:21
9,Double exclusion,4.0,2,6,FRA,3.0,KAYES J,6 - 9,261,AUS,4:21
9,Exclusion with substitution,4.0,2,6,FRA,3.0,KAYES J,6 - 9,261,AUS,4:21
9,Exclusion with substitution,8.0,2,6,FRA,3.0,IZDINSKY M,6 - 9,261,FRA,4:21
9,Double exclusion,8.0,2,6,FRA,3.0,IZDINSKY M,6 - 9,261,FRA,4:21
9,Exclusion with substitution,3.0,2,6,FRA,3.0,FORD G,6 - 9,238,AUS,3:58
9,20 sec. exclusion in centre,3.0,2,6,FRA,3.0,FORD G,6 - 9,238,AUS,3:58
9,Time-Out,,2,6,FRA,3.0,,6 - 9,235,FRA,3:55
9,Extra player shot - Blocked,9.0,2,6,FRA,3.0,MARZOUKI M,6 - 9,217,FRA,3:37
9,20 sec. exclusion in centre,12.0,2,6,FRA,3.0,CAMARASA A,6 - 9,194,FRA,3:14
9,Extra player shot - Blocked,11.0,2,6,FRA,3.0,HOLLIS L,6 - 9,169,AUS,2:49
9,Turnover foul,11.0,2,6,FRA,3.0,PEISSON M,6 - 9,169,FRA,2:49
9,5m shot - Saved,9.0,2,6,FRA,3.0,FORD A,6 - 9,145,AUS,2:25
9,5m shot - Saved,6.0,2,6,FRA,3.0,SIMON T,6 - 9,115,FRA,1:55
9,5m shot - Blocked,8.0,2,6,FRA,3.0,YOUNGER A,6 - 9,89,AUS,1:29
9,20 sec. exclusion in centre,8.0,2,6,FRA,3.0,YOUNGER A,6 - 9,69,AUS,1:09
9,Extra player shot - Goal,7.0,2,7,FRA,3.0,CROUSILLAT U,7 - 9,57,FRA,0:57
9,Yellow card,,2,7,FRA,3.0,Team Official,7 - 9,57,AUS,0:57
9,Turnover foul,8.0,2,7,FRA,3.0,YOUNGER A,7 - 9,38,AUS,0:38
9,Steal,2.0,2,7,FRA,3.0,SAUDADIER R,7 - 9,38,FRA,0:38
9,5m shot - Blocked,3.0,2,7,FRA,3.0,KOVACEVIC I,7 - 9,10,FRA,0:10
9,5m shot - Saved,8.0,2,7,FRA,3.0,YOUNGER A,7 - 9,1,AUS,0:01
9,Starting goalkeeper,1.0,2,7,FRA,4.0,GARSAU R,7 - 9,480,FRA,8:00
9,Starting goalkeeper,13.0,2,7,FRA,4.0,HRYSANTHOS A,7 - 9,480,AUS,8:00
9,Sprint won possession,7.0,2,7,FRA,4.0,GILCHRIST J,7 - 9,480,AUS,8:00
10,5m shot - Goal,11.0,2,7,FRA,4.0,HOLLIS L,7 - 10,451,AUS,7:31
10,Action shot - Missed,3.0,2,7,FRA,4.0,KOVACEVIC I,7 - 10,422,FRA,7:02
10,Centre shot - Saved,6.0,2,7,FRA,4.0,EDWARDS L,7 - 10,393,AUS,6:33
10,Centre shot - Saved,12.0,2,7,FRA,4.0,CAMARASA A,7 - 10,364,FRA,6:04
10,Action shot - Saved,9.0,2,7,FRA,4.0,MARZOUKI M,7 - 10,349,FRA,5:49
10,Centre shot - Goal,12.0,2,8,FRA,4.0,CAMARASA A,8 - 10,343,FRA,5:43
10,Turnover foul,5.0,2,8,FRA,4.0,POWER N,8 - 10,313,AUS,5:13
10,Steal,2.0,2,8,FRA,4.0,SAUDADIER R,8 - 10,313,FRA,5:13
10,20 sec. exclusion in field,5.0,2,8,FRA,4.0,POWER N,8 - 10,297,AUS,4:57
10,Extra player shot - Goal,3.0,2,9,FRA,4.0,KOVACEVIC I,9 - 10,282,FRA,4:42
10,Centre shot - Missed,7.0,2,9,FRA,4.0,GILCHRIST J,9 - 10,256,AUS,4:16
10,Action shot - Post,7.0,2,9,FRA,4.0,CROUSILLAT U,9 - 10,237,FRA,3:57
10,Turnover foul,2.0,2,9,FRA,4.0,SAUDADIER R,9 - 10,214,FRA,3:34
10,Steal,11.0,2,9,FRA,4.0,HOLLIS L,9 - 10,214,AUS,3:34
10,Turnover foul,5.0,2,9,FRA,4.0,POWER N,9 - 10,184,AUS,3:04
10,Steal,3.0,2,9,FRA,4.0,KOVACEVIC I,9 - 10,184,FRA,3:04
10,5m shot - Saved,6.0,2,9,FRA,4.0,SIMON T,9 - 10,152,FRA,2:32
10,20 sec. exclusion in centre,2.0,2,9,FRA,4.0,SAUDADIER R,9 - 10,56,FRA,0:56
10,Turnover foul,10.0,2,9,FRA,4.0,FANNON J,9 - 10,30,AUS,0:30
10,Steal,2.0,2,9,FRA,4.0,SAUDADIER R,9 - 10,30,FRA,0:30
10,Time-Out,,2,9,FRA,4.0,,9 - 10,28,FRA,0:28
10,20 sec. exclusion in centre,11.0,2,9,FRA,4.0,HOLLIS L,9 - 10,18,AUS,0:18
11,Extra player shot - Goal,6.0,2,10,FRA,4.0,SIMON T,10 - 11,15,FRA,0:15
11,20 sec. exclusion in field,7.0,2,10,FRA,4.0,CROUSILLAT U,10 - 11,2,FRA,0:02
0,Starting goalkeeper,1.0,3,0,ITA,1.0,SLADE E,0 - 0,480,AUS,8:00
0,Starting goalkeeper,13.0,3,0,ITA,1.0,VOLAREVIC G,0 - 0,480,ITA,8:00
0,Sprint won possession,2.0,3,0,ITA,1.0,di FULVIO F,0 - 0,480,ITA,8:00
0,Action shot - Saved,3.0,3,0,ITA,1.0,GITTO N,0 - 0,452,ITA,7:32
0,20 sec. exclusion in centre,7.0,3,0,ITA,1.0,NORA A,0 - 0,428,ITA,7:08
0,Action shot - Saved,11.0,3,0,ITA,1.0,HOLLIS L,0 - 0,403,AUS,6:43
0,Action shot - Saved,2.0,3,0,ITA,1.0,di FULVIO F,0 - 0,385,ITA,6:25
0,Centre shot - Goal,10.0,3,1,ITA,1.0,BODEGAS M,0 - 1,363,ITA,6:03
0,Turnover foul,8.0,3,1,ITA,1.0,YOUNGER A,0 - 1,345,AUS,5:45
0,Steal,12.0,3,1,ITA,1.0,BERTOLI Z,0 - 1,345,ITA,5:45
0,20 sec. exclusion in field,7.0,3,1,ITA,1.0,GILCHRIST J,0 - 1,325,AUS,5:25
0,Extra player shot - Goal,5.0,3,2,ITA,1.0,PRESCIUTTI N,0 - 2,311,ITA,5:11
0,Centre shot - Saved,4.0,3,2,ITA,1.0,KAYES J,0 - 2,295,AUS,4:55
0,Turnover foul,11.0,3,2,ITA,1.0,AICARDI M,0 - 2,274,ITA,4:34
0,Steal,1.0,3,2,ITA,1.0,SLADE E,0 - 2,274,AUS,4:34
1,5m shot - Goal,8.0,3,2,ITA,1.0,YOUNGER A,1 - 2,256,AUS,4:16
1,20 sec. exclusion in centre,5.0,3,2,ITA,1.0,POWER N,1 - 2,227,AUS,3:47
1,Extra player shot - Goal,10.0,3,3,ITA,1.0,BODEGAS M,1 - 3,214,ITA,3:34
2,Centre shot - Goal,2.0,3,3,ITA,1.0,PUTT T,2 - 3,184,AUS,3:04
2,Centre shot - Missed,10.0,3,3,ITA,1.0,BODEGAS M,2 - 3,163,ITA,2:43
2,Turnover foul,6.0,3,3,ITA,1.0,EDWARDS L,2 - 3,147,AUS,2:27
2,Action shot - Goal,10.0,3,4,ITA,1.0,BODEGAS M,2 - 4,126,ITA,2:06
2,Turnover foul,9.0,3,4,ITA,1.0,FORD A,2 - 4,105,AUS,1:45
2,Steal,2.0,3,4,ITA,1.0,di FULVIO F,2 - 4,105,ITA,1:45
2,20 sec. exclusion in centre,9.0,3,4,ITA,1.0,FORD A,2 - 4,96,AUS,1:36
2,Time-Out,,3,4,ITA,1.0,,2 - 4,96,ITA,1:36
2,Extra player shot - Post,4.0,3,4,ITA,1.0,FIGLIOLI P,2 - 4,77,ITA,1:17
2,Turnover foul,4.0,3,4,ITA,1.0,KAYES J,2 - 4,49,AUS,0:49
2,Centre shot - Goal,11.0,3,5,ITA,1.0,AICARDI M,2 - 5,28,ITA,0:28
2,Time-Out,,3,5,ITA,1.0,,2 - 5,28,AUS,0:28
2,20 sec. exclusion in centre,5.0,3,5,ITA,1.0,PRESCIUTTI N,2 - 5,2,ITA,0:02
2,Starting goalkeeper,1.0,3,5,ITA,2.0,SLADE E,2 - 5,480,AUS,8:00
2,Sprint won possession,4.0,3,5,ITA,2.0,FIGLIOLI P,2 - 5,480,ITA,8:00
2,Turnover foul,11.0,3,5,ITA,2.0,AICARDI M,2 - 5,455,ITA,7:35
2,5m shot - Missed,9.0,3,5,ITA,2.0,FORD A,2 - 5,436,AUS,7:16
2,Centre shot - Goal,11.0,3,6,ITA,2.0,AICARDI M,2 - 6,411,ITA,6:51
2,Goalkeeper substitution,1.0,3,6,ITA,2.0,TEMPESTI S,2 - 6,392,ITA,6:32
2,Goalkeeper substitution,13.0,3,6,ITA,2.0,VOLAREVIC G,2 - 6,386,ITA,6:26
2,20 sec. exclusion in centre,10.0,3,6,ITA,2.0,BODEGAS M,2 - 6,385,ITA,6:25
2,Time-Out,,3,6,ITA,2.0,,2 - 6,385,AUS,6:25
2,Turnover foul,7.0,3,6,ITA,2.0,GILCHRIST J,2 - 6,373,AUS,6:13
2,Steal,12.0,3,6,ITA,2.0,BERTOLI Z,2 - 6,373,ITA,6:13
2,Action shot - Goal,2.0,3,7,ITA,2.0,di FULVIO F,2 - 7,350,ITA,5:50
2,5m shot - Saved,5.0,3,7,ITA,2.0,POWER N,2 - 7,320,AUS,5:20
2,5m shot - Blocked,2.0,3,7,ITA,2.0,di FULVIO F,2 - 7,291,ITA,4:51
2,20 sec. exclusion in field,4.0,3,7,ITA,2.0,KAYES J,2 - 7,261,AUS,4:21
2,Extra player shot - Saved,8.0,3,7,ITA,2.0,FONDELLI A,2 - 7,244,ITA,4:04
2,Turnover foul,10.0,3,7,ITA,2.0,BODEGAS M,2 - 7,186,ITA,3:06
2,Centre shot - Saved,6.0,3,7,ITA,2.0,EDWARDS L,2 - 7,169,AUS,2:49
2,Time-Out,,3,7,ITA,2.0,,2 - 7,169,ITA,2:49
2,Action shot - Saved,4.0,3,7,ITA,2.0,FIGLIOLI P,2 - 7,153,ITA,2:33
2,5m shot - Saved,10.0,3,7,ITA,2.0,FANNON J,2 - 7,123,AUS,2:03
2,5m shot - Blocked,4.0,3,7,ITA,2.0,FIGLIOLI P,2 - 7,97,ITA,1:37
2,Turnover foul,2.0,3,7,ITA,2.0,PUTT T,2 - 7,68,AUS,1:08
2,Steal,7.0,3,7,ITA,2.0,NORA A,2 - 7,68,ITA,1:08
2,5m shot - Goal,4.0,3,8,ITA,2.0,FIGLIOLI P,2 - 8,41,ITA,0:41
2,5m shot - Saved,5.0,3,8,ITA,2.0,POWER N,2 - 8,18,AUS,0:18
2,5m shot - Missed,11.0,3,8,ITA,2.0,AICARDI M,2 - 8,1,ITA,0:01
