Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
AZEVEDO T,1,0,0,1,0,1,1,0,0,1,0,1,1,3,3
AZEVEDO T,2,0,0,0,0,2,0,0,0,0,0,2,0,2,2
AZEVEDO T,3,1,3,0,0,2,0,0,1,0,0,1,0,6,2
AZEVEDO T,4,0,1,0,0,1,0,0,0,0,0,0,0,2,0
AZEVEDO T,5,1,2,0,0,0,0,0,1,0,0,0,0,3,1
AZEVEDO T,6,4,2,0,0,0,0,2,1,0,0,0,0,6,3
AZEVEDO T,7,2,0,0,0,2,1,1,0,0,0,2,1,5,4
BONANNI B,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
BONANNI B,2,0,0,0,0,3,0,0,0,0,0,1,0,3,1
BONANNI B,3,0,2,0,0,1,0,0,1,0,0,1,0,3,2
BONANNI B,4,1,1,0,0,0,1,1,0,0,0,0,1,3,2
BONANNI B,5,0,0,0,0,2,1,0,0,0,0,2,0,3,2
BONANNI B,6,0,1,0,0,4,0,0,1,0,0,2,0,5,3
BONANNI B,7,1,2,0,0,1,0,0,1,0,0,1,0,4,2
BOWEN A,1,3,0,0,0,1,0,0,0,0,0,0,0,4,0
BOWEN A,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1
BOWEN A,3,2,1,0,0,0,0,0,0,0,0,0,0,3,0
BOWEN A,5,3,1,0,0,0,0,0,1,0,0,0,0,4,1
BOWEN A,7,1,0,0,0,3,0,1,0,0,0,1,0,4,2
CUPIDO L,1,2,2,0,0,2,0,1,1,0,0,1,0,6,3
CUPIDO L,2,4,0,0,0,1,0,1,0,0,0,0,0,5,1
CUPIDO L,3,2,1,0,0,0,0,0,0,0,0,0,0,3,0
CUPIDO L,4,2,0,0,2,0,0,0,0,0,2,0,0,4,2
CUPIDO L,5,2,2,0,0,1,0,0,0,0,0,1,0,5,1
CUPIDO L,6,4,0,0,0,0,0,1,0,0,0,0,0,4,1
CUPIDO L,7,0,1,0,0,1,0,0,0,0,0,0,0,2,0
KIMBELL J,3,0,1,1,0,0,0,0,0,1,0,0,0,2,1
KIMBELL J,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0
KIMBELL J,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MANN J,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1
MANN J,2,0,2,0,0,1,0,0,2,0,0,0,0,3,2
MANN J,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MANN J,4,1,0,1,1,1,0,0,0,1,1,1,0,4,3
MANN J,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
MANN J,6,0,1,1,0,0,0,0,0,1,0,0,0,2,1
MANN J,7,0,0,1,0,0,0,0,0,1,0,0,0,1,1
OBERT A,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1
OBERT A,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0
ROELSE A,2,1,0,0,0,1,0,0,0,0,0,1,0,2,1
ROELSE A,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1
ROELSE A,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ROELSE A,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ROELSE A,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SAMUELS J,1,0,2,0,0,1,0,0,0,0,0,0,0,3,0
SAMUELS J,2,1,1,1,1,1,0,0,0,1,1,0,0,5,2
SAMUELS J,3,2,1,0,0,0,0,1,0,0,0,0,0,3,1
SAMUELS J,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
SAMUELS J,5,2,0,0,0,0,0,1,0,0,0,0,0,2,1
SAMUELS J,6,1,1,1,0,0,0,0,1,0,0,0,0,3,1
SAMUELS J,7,1,1,0,0,1,0,0,0,0,0,0,0,3,0
SMITH J,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SMITH J,5,1,0,0,0,2,0,0,0,0,0,1,0,3,1
VAVIC N,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
VAVIC N,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
VAVIC N,3,0,1,0,1,1,0,0,1,0,1,1,0,3,3
VAVIC N,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0
VAVIC N,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
VAVIC N,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
VAVIC N,7,0,3,0,0,1,0,0,0,0,0,1,0,4,1
