Player,Game,5m shot attempted,Action shot attempted,Centre shot attempted,Counter attack attempted,Extra player shot attempted,Penalty shot attempted,5m shot made,Action shot made,Centre shot made,Counter attack made,Extra player shot made,Penalty shot made,Total attempted,Total made
BADENHORST I,1,1,0,2,0,0,0,0,0,0,0,0,0,3,0
BADENHORST I,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BADENHORST I,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
BADENHORST I,4,0,0,1,0,0,0,0,0,1,0,0,0,1,1
BELL R,1,0,3,0,0,2,0,0,2,0,0,1,0,5,3
BELL R,2,6,1,0,0,0,0,2,0,0,0,0,0,7,2
BELL R,3,3,1,0,0,3,0,0,0,0,0,0,0,7,0
BELL R,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
CARD D,1,0,0,4,0,0,0,0,0,3,0,0,0,4,3
CARD D,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0
CARD D,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CARD D,4,0,0,1,0,0,0,0,0,1,0,0,0,1,1
DOWNES R,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
DOWNES R,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DOWNES R,4,1,0,1,0,0,0,0,0,1,0,0,0,2,1
KAJEE A,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
KYTE J,1,0,2,0,0,1,0,0,0,0,0,1,0,3,1
KYTE J,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
KYTE J,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
KYTE J,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MOLYNEUX N,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
MOLYNEUX N,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MOLYNEUX N,4,2,0,0,0,0,0,1,0,0,0,0,0,2,1
RODDA N,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RODDA N,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RODDA N,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0
STEWART D,1,0,2,0,0,1,0,0,0,0,0,1,0,3,1
STEWART D,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0
STEWART D,3,1,0,1,1,0,0,0,0,0,0,0,0,3,0
le ROUX E,1,0,4,0,0,3,1,0,2,0,0,0,0,8,2
le ROUX E,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0
le ROUX E,3,1,2,0,1,0,0,0,0,0,0,0,0,4,0
le ROUX E,4,1,3,0,0,2,0,0,1,0,0,0,0,6,1
le ROUX P,1,0,4,0,0,1,0,0,1,0,0,0,0,5,1
le ROUX P,2,0,2,1,0,1,0,0,0,0,0,0,0,4,0
le ROUX P,3,0,2,2,0,0,0,0,0,0,0,0,0,4,0
