Action,Cap,Game,Opponent,Opponent name,Period,Player,RSA,Score,Seconds,Team,Time
Sprint won possession,11.0,3,5,GRE,2.0,PLEVRITOU E,1,1 - 5,480,GRE,8:00
Action shot - Goal,6.0,3,6,GRE,2.0,AVRAMIDOU A,1,1 - 6,454,GRE,7:34
Turnover foul,10.0,3,6,GRE,2.0,KILLEEN L,1,1 - 6,429,RSA,7:09
Action shot - Goal,7.0,3,7,GRE,2.0,ASIMAKI A,1,1 - 7,408,GRE,6:48
Turnover foul,4.0,3,7,GRE,2.0,VERSFELD R,1,1 - 7,380,RSA,6:20
Steal,10.0,3,7,GRE,2.0,MANOLIOUDAKI T,1,1 - 7,380,GRE,6:20
Turnover foul,10.0,3,7,GRE,2.0,MANOLIOUDAKI T,1,1 - 7,351,GRE,5:51
Steal,10.0,3,7,GRE,2.0,KILLEEN L,1,1 - 7,351,RSA,5:51
5m shot - Missed,12.0,3,7,GRE,2.0,WHITE K,1,1 - 7,331,RSA,5:31
Action shot - Goal,4.0,3,8,GRE,2.0,KOTSIA C,1,1 - 8,319,GRE,5:19
Turnover foul,12.0,3,8,GRE,2.0,WHITE K,1,1 - 8,295,RSA,4:55
Steal,7.0,3,8,GRE,2.0,ASIMAKI A,1,1 - 8,295,GRE,4:55
Action shot - Goal,7.0,3,9,GRE,2.0,ASIMAKI A,1,1 - 9,276,GRE,4:36
Turnover foul,4.0,3,9,GRE,2.0,VERSFELD R,1,1 - 9,254,RSA,4:14
Penalty foul,10.0,3,9,GRE,2.0,KILLEEN L,1,1 - 9,243,RSA,4:03
Penalty shot - Post,11.0,3,9,GRE,2.0,PLEVRITOU E,1,1 - 9,243,GRE,4:03
Turnover foul,12.0,3,9,GRE,2.0,WHITE K,1,1 - 9,216,RSA,3:36
5m shot - Post,11.0,3,9,GRE,2.0,PLEVRITOU E,1,1 - 9,198,GRE,3:18
Time-Out,,3,9,GRE,2.0,,1,1 - 9,198,RSA,3:18
Turnover foul,7.0,3,9,GRE,2.0,KAY K,1,1 - 9,173,RSA,2:53
Double exclusion,5.0,3,9,GRE,2.0,SCHOOLING M,1,1 - 9,171,RSA,2:51
Double exclusion,12.0,3,9,GRE,2.0,XENAKI E,1,1 - 9,171,GRE,2:51
Extra player shot - Goal,9.0,3,10,GRE,2.0,CHARALAMPIDI I,1,1 - 10,159,GRE,2:39
20 sec. exclusion in centre,11.0,3,10,GRE,2.0,PLEVRITOU E,1,1 - 10,123,GRE,2:03
Action shot - Goal,12.0,3,10,GRE,2.0,WHITE K,2,2 - 10,95,RSA,1:35
Action shot - Goal,2.0,3,11,GRE,2.0,TSOUKALA C,2,2 - 11,68,GRE,1:08
Turnover foul,3.0,3,11,GRE,2.0,PALEY K,2,2 - 11,44,RSA,0:44
Action shot - Saved,11.0,3,11,GRE,2.0,PLEVRITOU E,2,2 - 11,14,GRE,0:14
Starting goalkeeper,13.0,3,11,GRE,3.0,GASCOIGNE A,2,2 - 11,480,RSA,8:00
Starting goalkeeper,13.0,3,11,GRE,3.0,DIAMANTOPOULOU C,2,2 - 11,480,GRE,8:00
Sprint won possession,6.0,3,11,GRE,3.0,AVRAMIDOU A,2,2 - 11,480,GRE,8:00
Turnover foul,7.0,3,11,GRE,3.0,ASIMAKI A,2,2 - 11,468,GRE,7:48
Turnover foul,7.0,3,11,GRE,3.0,KAY K,2,2 - 11,448,RSA,7:28
Action shot - Saved,8.0,3,11,GRE,3.0,ROUMPESI A,2,2 - 11,421,GRE,7:01
Turnover foul,7.0,3,11,GRE,3.0,KAY K,2,2 - 11,394,RSA,6:34
Steal,2.0,3,11,GRE,3.0,TSOUKALA C,2,2 - 11,394,GRE,6:34
Centre shot - Goal,7.0,3,12,GRE,3.0,ASIMAKI A,2,2 - 12,371,GRE,6:11
Turnover foul,12.0,3,12,GRE,3.0,WHITE K,2,2 - 12,346,RSA,5:46
Steal,6.0,3,12,GRE,3.0,AVRAMIDOU A,2,2 - 12,346,GRE,5:46
Action shot - Blocked,2.0,3,12,GRE,3.0,TSOUKALA C,2,2 - 12,323,GRE,5:23
Centre shot - Saved,7.0,3,12,GRE,3.0,ASIMAKI A,2,2 - 12,274,GRE,4:34
Penalty foul,10.0,3,12,GRE,3.0,MANOLIOUDAKI T,2,2 - 12,255,GRE,4:15
Penalty shot - Goal,12.0,3,12,GRE,3.0,WHITE K,3,3 - 12,255,RSA,4:15
Action shot - Missed,2.0,3,12,GRE,3.0,TSOUKALA C,3,3 - 12,240,GRE,4:00
Turnover foul,7.0,3,12,GRE,3.0,KAY K,3,3 - 12,223,RSA,3:43
Steal,7.0,3,12,GRE,3.0,ASIMAKI A,3,3 - 12,223,GRE,3:43
Action shot - Blocked,2.0,3,12,GRE,3.0,TSOUKALA C,3,3 - 12,202,GRE,3:22
Turnover foul,4.0,3,12,GRE,3.0,VERSFELD R,3,3 - 12,174,RSA,2:54
Turnover foul,7.0,3,12,GRE,3.0,ASIMAKI A,3,3 - 12,160,GRE,2:40
5m shot - Missed,12.0,3,12,GRE,3.0,WHITE K,3,3 - 12,134,RSA,2:14
Action shot - Goal,10.0,3,13,GRE,3.0,MANOLIOUDAKI T,3,3 - 13,112,GRE,1:52
Action shot - Missed,7.0,3,13,GRE,3.0,KAY K,3,3 - 13,94,RSA,1:34
Centre shot - Goal,12.0,3,14,GRE,3.0,XENAKI E,3,3 - 14,71,GRE,1:11
5m shot - Blocked,5.0,3,14,GRE,3.0,PLEVRITOU M,3,3 - 14,67,GRE,1:07
Turnover foul,6.0,3,14,GRE,3.0,HALLENDORFF A,3,3 - 14,49,RSA,0:49
Centre shot - Goal,12.0,3,15,GRE,3.0,XENAKI E,3,3 - 15,29,GRE,0:29
Turnover foul,12.0,3,15,GRE,3.0,WHITE K,3,3 - 15,6,RSA,0:06
Steal,4.0,3,15,GRE,3.0,KOTSIA C,3,3 - 15,6,GRE,0:06
5m shot - Saved,11.0,3,15,GRE,3.0,PLEVRITOU E,3,3 - 15,1,GRE,0:01
Starting goalkeeper,13.0,3,15,GRE,4.0,GASCOIGNE A,3,3 - 15,480,RSA,8:00
Starting goalkeeper,13.0,3,15,GRE,4.0,DIAMANTOPOULOU C,3,3 - 15,480,GRE,8:00
Sprint won possession,9.0,3,15,GRE,4.0,CHARALAMPIDI I,3,3 - 15,480,GRE,8:00
5m shot - Post,5.0,3,15,GRE,4.0,PLEVRITOU M,3,3 - 15,452,GRE,7:32
Turnover foul,12.0,3,15,GRE,4.0,WHITE K,3,3 - 15,433,RSA,7:13
Action shot - Saved,11.0,3,15,GRE,4.0,PLEVRITOU E,3,3 - 15,406,GRE,6:46
Turnover foul,5.0,3,15,GRE,4.0,SCHOOLING M,3,3 - 15,388,RSA,6:28
Steal,11.0,3,15,GRE,4.0,PLEVRITOU E,3,3 - 15,388,GRE,6:28
Turnover foul,11.0,3,15,GRE,4.0,PLEVRITOU E,3,3 - 15,379,GRE,6:19
Steal,7.0,3,15,GRE,4.0,KAY K,3,3 - 15,379,RSA,6:19
Counter attack - Goal,4.0,3,15,GRE,4.0,VERSFELD R,4,4 - 15,374,RSA,6:14
Action shot - Blocked,3.0,3,15,GRE,4.0,CHARALAMPIDI S,4,4 - 15,346,GRE,5:46
Turnover foul,5.0,3,15,GRE,4.0,SCHOOLING M,4,4 - 15,317,RSA,5:17
5m shot - Goal,5.0,3,16,GRE,4.0,PLEVRITOU M,4,4 - 16,298,GRE,4:58
Turnover foul,3.0,3,16,GRE,4.0,PALEY K,4,4 - 16,283,RSA,4:43
Counter attack - Goal,11.0,3,17,GRE,4.0,PLEVRITOU E,4,4 - 17,271,GRE,4:31
20 sec. exclusion in field,5.0,3,17,GRE,4.0,PLEVRITOU M,4,4 - 17,254,GRE,4:14
Turnover foul,12.0,3,17,GRE,4.0,WHITE K,4,4 - 17,225,RSA,3:45
Steal,11.0,3,17,GRE,4.0,PLEVRITOU E,4,4 - 17,225,GRE,3:45
Action shot - Goal,11.0,3,18,GRE,4.0,PLEVRITOU E,4,4 - 18,201,GRE,3:21
5m shot - Saved,12.0,3,18,GRE,4.0,WHITE K,4,4 - 18,171,RSA,2:51
5m shot - Post,3.0,3,18,GRE,4.0,CHARALAMPIDI S,4,4 - 18,152,GRE,2:32
Turnover foul,12.0,3,18,GRE,4.0,WHITE K,4,4 - 18,123,RSA,2:03
20 sec. exclusion in centre,12.0,3,18,GRE,4.0,WHITE K,4,4 - 18,108,RSA,1:48
Extra player shot - Goal,4.0,3,19,GRE,4.0,KOTSIA C,4,4 - 19,97,GRE,1:37
Time-Out,,3,19,GRE,4.0,,4,4 - 19,97,RSA,1:37
Turnover foul,12.0,3,19,GRE,4.0,WHITE K,4,4 - 19,77,RSA,1:17
Steal,9.0,3,19,GRE,4.0,CHARALAMPIDI I,4,4 - 19,77,GRE,1:17
5m shot - Post,5.0,3,19,GRE,4.0,PLEVRITOU M,4,4 - 19,56,GRE,0:56
Turnover foul,12.0,3,19,GRE,4.0,WHITE K,4,4 - 19,24,RSA,0:24
Steal,11.0,3,19,GRE,4.0,PLEVRITOU E,4,4 - 19,24,GRE,0:24
Action shot - Goal,11.0,3,20,GRE,4.0,PLEVRITOU E,4,4 - 20,5,GRE,0:05
Starting goalkeeper,1.0,4,0,NZL,1.0,MILLAR B,0,0 - 0,480,NZL,8:00
Starting goalkeeper,1.0,4,0,NZL,1.0,THOMAS R,0,0 - 0,480,RSA,8:00
Sprint won possession,6.0,4,0,NZL,1.0,LANDRY S,0,0 - 0,480,NZL,8:00
Turnover foul,4.0,4,0,NZL,1.0,LEWIS D,0,0 - 0,463,NZL,7:43
Steal,6.0,4,0,NZL,1.0,HALLENDORFF A,0,0 - 0,463,RSA,7:43
Action shot - Saved,7.0,4,0,NZL,1.0,KAY K,0,0 - 0,434,RSA,7:14
5m shot - Missed,12.0,4,0,NZL,1.0,MYLES J,0,0 - 0,414,NZL,6:54
Turnover foul,7.0,4,0,NZL,1.0,KAY K,0,0 - 0,387,RSA,6:27
Steal,1.0,4,0,NZL,1.0,MILLAR B,0,0 - 0,387,NZL,6:27
Centre shot - Saved,2.0,4,0,NZL,1.0,LEWIS N,0,0 - 0,367,NZL,6:07
Turnover foul,9.0,4,0,NZL,1.0,STONEMAN E,0,0 - 0,348,NZL,5:48
Steal,6.0,4,0,NZL,1.0,HALLENDORFF A,0,0 - 0,348,RSA,5:48
Turnover foul,12.0,4,0,NZL,1.0,WHITE K,0,0 - 0,319,RSA,5:19
Steal,6.0,4,0,NZL,1.0,LANDRY S,0,0 - 0,319,NZL,5:19
Turnover foul,2.0,4,0,NZL,1.0,LEWIS N,0,0 - 0,301,NZL,5:01
Turnover foul,5.0,4,0,NZL,1.0,SCHOOLING M,0,0 - 0,271,RSA,4:31
5m shot - Goal,9.0,4,1,NZL,1.0,STONEMAN E,0,1 - 0,250,NZL,4:10
Turnover foul,12.0,4,1,NZL,1.0,WHITE K,0,1 - 0,233,RSA,3:53
Counter attack - Missed,4.0,4,1,NZL,1.0,LEWIS D,0,1 - 0,221,NZL,3:41
Time-Out,,4,1,NZL,1.0,,0,1 - 0,221,RSA,3:41
20 sec. exclusion in centre,10.0,4,1,NZL,1.0,DANCE L,0,1 - 0,210,NZL,3:30
Action shot - Saved,6.0,4,1,NZL,1.0,HALLENDORFF A,0,1 - 0,185,RSA,3:05
Turnover foul,3.0,4,1,NZL,1.0,PATTISON S,0,1 - 0,162,NZL,2:42
Turnover foul,10.0,4,1,NZL,1.0,KILLEEN L,0,1 - 0,149,RSA,2:29
Turnover foul,9.0,4,1,NZL,1.0,STONEMAN E,0,1 - 0,123,NZL,2:03
Turnover foul,12.0,4,1,NZL,1.0,WHITE K,0,1 - 0,107,RSA,1:47
Centre shot - Post,4.0,4,1,NZL,1.0,LEWIS D,0,1 - 0,90,NZL,1:30
5m shot - Post,3.0,4,1,NZL,1.0,PALEY K,0,1 - 0,65,RSA,1:05
Turnover foul,4.0,4,1,NZL,1.0,LEWIS D,0,1 - 0,45,NZL,0:45
Steal,5.0,4,1,NZL,1.0,SCHOOLING M,0,1 - 0,45,RSA,0:45
Turnover foul,5.0,4,1,NZL,1.0,SCHOOLING M,0,1 - 0,31,RSA,0:31
20 sec. exclusion in centre,2.0,4,1,NZL,1.0,PARKES M,0,1 - 0,31,RSA,0:31
Time-Out,,4,1,NZL,1.0,,0,1 - 0,31,NZL,0:31
Extra player shot - Goal,12.0,4,2,NZL,1.0,MYLES J,0,2 - 0,14,NZL,0:14
20 sec. exclusion in centre,8.0,4,2,NZL,1.0,LOPES DA SILVA C,0,2 - 0,2,NZL,0:02
Starting goalkeeper,1.0,4,2,NZL,2.0,MILLAR B,0,2 - 0,480,NZL,8:00
Starting goalkeeper,1.0,4,2,NZL,2.0,THOMAS R,0,2 - 0,480,RSA,8:00
Sprint won possession,6.0,4,2,NZL,2.0,LANDRY S,0,2 - 0,480,NZL,8:00
20 sec. exclusion in centre,4.0,4,2,NZL,2.0,VERSFELD R,0,2 - 0,454,RSA,7:34
Extra player shot - Goal,11.0,4,3,NZL,2.0,HUDSON K,0,3 - 0,440,NZL,7:20
Turnover foul,6.0,4,3,NZL,2.0,HALLENDORFF A,0,3 - 0,426,RSA,7:06
5m shot - Saved,4.0,4,3,NZL,2.0,LEWIS D,0,3 - 0,416,NZL,6:56
5m shot - Post,6.0,4,3,NZL,2.0,LANDRY S,0,3 - 0,398,NZL,6:38
Action shot - Missed,5.0,4,3,NZL,2.0,SCHOOLING M,0,3 - 0,372,RSA,6:12
20 sec. exclusion in centre,11.0,4,3,NZL,2.0,HUDSON K,0,3 - 0,357,NZL,5:57
Turnover foul,2.0,4,3,NZL,2.0,LEWIS N,0,3 - 0,353,NZL,5:53
Turnover foul,5.0,4,3,NZL,2.0,SCHOOLING M,0,3 - 0,330,RSA,5:30
20 sec. exclusion in centre,2.0,4,3,NZL,2.0,PARKES M,0,3 - 0,314,RSA,5:14
Extra player shot - Saved,2.0,4,3,NZL,2.0,LEWIS N,0,3 - 0,310,NZL,5:10
5m shot - Missed,2.0,4,3,NZL,2.0,PARKES M,0,3 - 0,286,RSA,4:46
5m shot - Missed,6.0,4,3,NZL,2.0,LANDRY S,0,3 - 0,268,NZL,4:28
Turnover foul,6.0,4,3,NZL,2.0,HALLENDORFF A,0,3 - 0,239,RSA,3:59
Steal,1.0,4,3,NZL,2.0,MILLAR B,0,3 - 0,239,NZL,3:59
Counter attack - Saved,6.0,4,3,NZL,2.0,LANDRY S,0,3 - 0,225,NZL,3:45
Yellow card,,4,3,NZL,2.0,Team Official,0,3 - 0,225,RSA,3:45
Turnover foul,8.0,4,3,NZL,2.0,LOPES DA SILVA C,0,3 - 0,213,NZL,3:33
Steal,5.0,4,3,NZL,2.0,SCHOOLING M,0,3 - 0,213,RSA,3:33
5m shot - Saved,11.0,4,3,NZL,2.0,O'HANLON D,0,3 - 0,197,RSA,3:17
Turnover foul,12.0,4,3,NZL,2.0,WHITE K,0,3 - 0,179,RSA,2:59
Action shot - Post,2.0,4,3,NZL,2.0,LEWIS N,0,3 - 0,159,NZL,2:39
Time-Out,,4,3,NZL,2.0,,0,3 - 0,153,RSA,2:33
Centre shot - Saved,7.0,4,3,NZL,2.0,KAY K,0,3 - 0,136,RSA,2:16
Action shot - Missed,10.0,4,3,NZL,2.0,DANCE L,0,3 - 0,111,NZL,1:51
Action shot - Saved,3.0,4,3,NZL,2.0,PALEY K,0,3 - 0,90,RSA,1:30
Turnover foul,12.0,4,3,NZL,4.0,MYLES J,0,3 - 0,214,NZL,3:34
Steal,5.0,4,3,NZL,4.0,SCHOOLING M,0,3 - 0,214,RSA,3:34
Time-Out,,4,3,NZL,4.0,,0,3 - 0,214,RSA,3:34
5m shot - Post,10.0,4,3,NZL,4.0,KILLEEN L,0,3 - 0,188,RSA,3:08
Action shot - Saved,4.0,4,3,NZL,4.0,LEWIS D,0,3 - 0,172,NZL,2:52
20 sec. exclusion in centre,7.0,4,3,NZL,4.0,KAY K,0,3 - 0,170,RSA,2:50
Extra player shot - Goal,12.0,4,11,NZL,4.0,MYLES J,3,11 - 3,151,NZL,2:31
5m shot - Saved,10.0,4,11,NZL,4.0,KILLEEN L,3,11 - 3,126,RSA,2:06
Counter attack - Saved,4.0,4,11,NZL,4.0,LEWIS D,3,11 - 3,117,NZL,1:57
5m shot - Saved,10.0,4,11,NZL,2.0,DANCE L,3,11 - 3,69,NZL,1:09
20 sec. exclusion in centre,4.0,4,11,NZL,2.0,VERSFELD R,3,11 - 3,64,RSA,1:04
Extra player shot - Goal,7.0,4,4,NZL,2.0,CHASE M,0,4 - 0,48,NZL,0:48
Action shot - Saved,12.0,4,4,NZL,2.0,WHITE K,0,4 - 0,21,RSA,0:21
Time-Out,,4,4,NZL,2.0,,0,4 - 0,20,NZL,0:20
20 sec. exclusion in centre,10.0,4,4,NZL,2.0,KILLEEN L,0,4 - 0,17,RSA,0:17
Extra player shot - Saved,3.0,4,4,NZL,2.0,PATTISON S,0,4 - 0,1,NZL,0:01
Starting goalkeeper,1.0,4,4,NZL,3.0,MILLAR B,0,4 - 0,480,NZL,8:00
Starting goalkeeper,1.0,4,4,NZL,3.0,THOMAS R,0,4 - 0,480,RSA,8:00
Sprint won possession,6.0,4,4,NZL,3.0,LANDRY S,0,4 - 0,480,NZL,8:00
Action shot - Blocked,2.0,4,4,NZL,3.0,LEWIS N,0,4 - 0,454,NZL,7:34
Turnover foul,12.0,4,4,NZL,3.0,WHITE K,0,4 - 0,426,RSA,7:06
Steal,8.0,4,4,NZL,3.0,LOPES DA SILVA C,0,4 - 0,426,NZL,7:06
5m shot - Blocked,2.0,4,4,NZL,3.0,LEWIS N,0,4 - 0,402,NZL,6:42
20 sec. exclusion in centre,12.0,4,4,NZL,3.0,MYLES J,0,4 - 0,395,NZL,6:35
Extra player shot - Goal,7.0,4,4,NZL,3.0,KAY K,1,4 - 1,377,RSA,6:17
Action shot - Saved,10.0,4,4,NZL,3.0,DANCE L,1,4 - 1,363,NZL,6:03
20 sec. exclusion in centre,7.0,4,4,NZL,3.0,CHASE M,1,4 - 1,361,NZL,6:01
Time-Out,,4,4,NZL,3.0,,1,4 - 1,361,RSA,6:01
Extra player shot - Missed,7.0,4,4,NZL,3.0,KAY K,1,4 - 1,340,RSA,5:40
5m shot - Saved,4.0,4,4,NZL,3.0,LEWIS D,1,4 - 1,316,NZL,5:16
Action shot - Goal,10.0,4,5,NZL,3.0,DANCE L,1,5 - 1,310,NZL,5:10
Turnover foul,7.0,4,5,NZL,3.0,KAY K,1,5 - 1,296,RSA,4:56
Steal,4.0,4,5,NZL,3.0,LEWIS D,1,5 - 1,296,NZL,4:56
Turnover foul,11.0,4,5,NZL,3.0,HUDSON K,1,5 - 1,267,NZL,4:27
Steal,5.0,4,5,NZL,3.0,SCHOOLING M,1,5 - 1,267,RSA,4:27
20 sec. exclusion in centre,11.0,4,5,NZL,3.0,HUDSON K,1,5 - 1,258,NZL,4:18
Centre shot - Goal,12.0,4,5,NZL,3.0,WHITE K,2,5 - 2,235,RSA,3:55
Turnover foul,10.0,4,5,NZL,3.0,DANCE L,2,5 - 2,209,NZL,3:29
20 sec. exclusion in centre,10.0,4,5,NZL,3.0,DANCE L,2,5 - 2,194,NZL,3:14
20 sec. exclusion in centre,7.0,4,5,NZL,3.0,CHASE M,2,5 - 2,176,NZL,2:56
Extra player shot - Goal,3.0,4,5,NZL,3.0,PALEY K,3,5 - 3,174,RSA,2:54
Time-Out,,4,5,NZL,3.0,,3,5 - 3,174,NZL,2:54
Action shot - Saved,12.0,4,5,NZL,3.0,MYLES J,3,5 - 3,156,NZL,2:36
20 sec. exclusion in centre,2.0,4,5,NZL,3.0,PARKES M,3,5 - 3,156,RSA,2:36
Exclusion with substitution,2.0,4,5,NZL,3.0,PARKES M,3,5 - 3,156,RSA,2:36
Extra player shot - Missed,2.0,4,5,NZL,3.0,LEWIS N,3,5 - 3,142,NZL,2:22
5m shot - Saved,4.0,4,5,NZL,3.0,VERSFELD R,3,5 - 3,111,RSA,1:51
Action shot - Blocked,4.0,4,5,NZL,3.0,LEWIS D,3,5 - 3,94,NZL,1:34
5m shot - Goal,12.0,4,6,NZL,3.0,MYLES J,3,6 - 3,86,NZL,1:26
Turnover foul,12.0,4,6,NZL,3.0,WHITE K,3,6 - 3,57,RSA,0:57
Turnover foul,7.0,4,6,NZL,3.0,CHASE M,3,6 - 3,35,NZL,0:35
Centre shot - Saved,2.0,4,6,NZL,3.0,LEWIS N,3,6 - 3,32,NZL,0:32
Centre shot - Goal,2.0,4,7,NZL,3.0,LEWIS N,3,7 - 3,31,NZL,0:31
Turnover foul,10.0,4,7,NZL,3.0,KILLEEN L,3,7 - 3,19,RSA,0:19
Steal,4.0,4,7,NZL,3.0,LEWIS D,3,7 - 3,19,NZL,0:19
20 sec. exclusion in centre,12.0,4,7,NZL,3.0,WHITE K,3,7 - 3,20,RSA,0:20
Extra player shot - Goal,4.0,4,8,NZL,3.0,LEWIS D,3,8 - 3,12,NZL,0:12
5m shot - Saved,3.0,4,8,NZL,3.0,PALEY K,3,8 - 3,0,RSA,0:00
Starting goalkeeper,1.0,4,8,NZL,4.0,MILLAR B,3,8 - 3,480,NZL,8:00
Starting goalkeeper,1.0,4,8,NZL,4.0,THOMAS R,3,8 - 3,480,RSA,8:00
Sprint won possession,11.0,4,8,NZL,4.0,O'HANLON D,3,8 - 3,480,RSA,8:00
Turnover foul,7.0,4,8,NZL,4.0,KAY K,3,8 - 3,465,RSA,7:45
Counter attack - Saved,10.0,4,8,NZL,4.0,DANCE L,3,8 - 3,458,NZL,7:38
Action shot - Saved,7.0,4,8,NZL,4.0,KAY K,3,8 - 3,444,RSA,7:24
Turnover foul,8.0,4,8,NZL,4.0,LOPES DA SILVA C,3,8 - 3,415,NZL,6:55
Turnover foul,3.0,4,8,NZL,4.0,PALEY K,3,8 - 3,399,RSA,6:39
Turnover foul,6.0,4,8,NZL,4.0,LANDRY S,3,8 - 3,380,NZL,6:20
5m shot - Goal,11.0,4,9,NZL,4.0,HUDSON K,3,9 - 3,322,NZL,5:22
Turnover foul,6.0,4,9,NZL,4.0,HALLENDORFF A,3,9 - 3,298,RSA,4:58
Steal,4.0,4,9,NZL,4.0,LEWIS D,3,9 - 3,298,NZL,4:58
Action shot - Goal,4.0,4,10,NZL,4.0,LEWIS D,3,10 - 3,280,NZL,4:40
20 sec. exclusion in centre,3.0,4,10,NZL,4.0,PATTISON S,3,10 - 3,256,NZL,4:16
Action shot - Saved,7.0,4,10,NZL,4.0,KAY K,3,10 - 3,234,RSA,3:54
Turnover foul,10.0,4,10,NZL,4.0,KILLEEN L,3,10 - 3,87,RSA,1:27
Steal,4.0,4,10,NZL,4.0,LEWIS D,3,10 - 3,87,NZL,1:27
Counter attack - Saved,4.0,4,10,NZL,4.0,LEWIS D,3,10 - 3,77,NZL,1:17
Action shot - Saved,7.0,4,10,NZL,4.0,KAY K,3,10 - 3,53,RSA,0:53
Time-Out,,4,10,NZL,4.0,,3,10 - 3,50,NZL,0:50
Action shot - Saved,8.0,4,10,NZL,4.0,LOPES DA SILVA C,3,10 - 3,37,NZL,0:37
20 sec. exclusion in centre,12.0,4,10,NZL,4.0,MYLES J,3,10 - 3,16,NZL,0:16
Extra player shot - Post,12.0,4,10,NZL,4.0,WHITE K,3,10 - 3,5,RSA,0:05
Starting goalkeeper,1.0,5,0,JPN,1.0,THOMAS R,0,0 - 0,480,RSA,8:00
Starting goalkeeper,1.0,5,0,JPN,1.0,MIURA R,0,0 - 0,480,JPN,8:00
Sprint won possession,6.0,5,0,JPN,1.0,HALLENDORFF A,0,0 - 0,480,RSA,8:00
Turnover foul,11.0,5,0,JPN,1.0,O'HANLON D,0,0 - 0,456,RSA,7:36
Steal,7.0,5,0,JPN,1.0,NAKANO Y,0,0 - 0,456,JPN,7:36
Action shot - Missed,4.0,5,0,JPN,1.0,MAGARIYAMA S,0,0 - 0,447,JPN,7:27
Turnover foul,11.0,5,0,JPN,1.0,O'HANLON D,0,0 - 0,429,RSA,7:09
Steal,7.0,5,0,JPN,1.0,NAKANO Y,0,0 - 0,429,JPN,7:09
20 sec. exclusion in centre,4.0,5,0,JPN,1.0,VERSFELD R,0,0 - 0,409,RSA,6:49
Extra player shot - Goal,6.0,5,1,JPN,1.0,TAKAHASHI A,0,0 - 1,395,JPN,6:35
20 sec. exclusion in field,10.0,5,1,JPN,1.0,MORI T,0,0 - 1,375,JPN,6:15
Turnover foul,6.0,5,1,JPN,1.0,TAKAHASHI A,0,0 - 1,330,JPN,5:30
Steal,7.0,5,1,JPN,1.0,KAY K,0,0 - 1,330,RSA,5:30
Action shot - Saved,4.0,5,1,JPN,1.0,VERSFELD R,0,0 - 1,310,RSA,5:10
Action shot - Saved,5.0,5,1,JPN,1.0,NAKATA M,0,0 - 1,303,JPN,5:03
Turnover foul,4.0,5,1,JPN,1.0,MAGARIYAMA S,0,0 - 1,286,JPN,4:46
Steal,5.0,5,1,JPN,1.0,SCHOOLING M,0,0 - 1,286,RSA,4:46
Action shot - Saved,4.0,5,1,JPN,1.0,VERSFELD R,0,0 - 1,257,RSA,4:17
5m shot - Saved,10.0,5,1,JPN,1.0,MORI T,0,0 - 1,235,JPN,3:55
Turnover foul,6.0,5,1,JPN,1.0,HALLENDORFF A,0,0 - 1,211,RSA,3:31
Counter attack - Goal,8.0,5,2,JPN,1.0,HASHIGUCHI M,0,0 - 2,205,JPN,3:25
Turnover foul,10.0,5,2,JPN,1.0,MORI T,0,0 - 2,160,JPN,2:40
Steal,10.0,5,2,JPN,1.0,KILLEEN L,0,0 - 2,160,RSA,2:40
Time-Out,,5,2,JPN,1.0,,0,0 - 2,160,RSA,2:40
20 sec. exclusion in centre,5.0,5,2,JPN,1.0,NAKATA M,0,0 - 2,150,JPN,2:30
5m shot - Blocked,12.0,5,2,JPN,1.0,WHITE K,0,0 - 2,125,RSA,2:05
5m shot - Saved,7.0,5,2,JPN,1.0,NAKANO Y,0,0 - 2,105,JPN,1:45
Turnover foul,3.0,5,2,JPN,1.0,PALEY K,0,0 - 2,79,RSA,1:19
Action shot - Saved,8.0,5,2,JPN,1.0,HASHIGUCHI M,0,0 - 2,64,JPN,1:04
Turnover foul,6.0,5,2,JPN,1.0,TAKAHASHI A,0,0 - 2,51,JPN,0:51
Steal,12.0,5,2,JPN,1.0,WHITE K,0,0 - 2,51,RSA,0:51
Action shot - Saved,3.0,5,2,JPN,1.0,PALEY K,0,0 - 2,32,RSA,0:32
20 sec. exclusion in field,3.0,5,2,JPN,1.0,PALEY K,0,0 - 2,32,RSA,0:32
Time-Out,,5,2,JPN,1.0,,0,0 - 2,32,JPN,0:32
Turnover foul,10.0,5,2,JPN,1.0,MORI T,0,0 - 2,13,JPN,0:13
Steal,5.0,5,2,JPN,1.0,SCHOOLING M,0,0 - 2,13,RSA,0:13
Starting goalkeeper,1.0,5,2,JPN,2.0,THOMAS R,0,0 - 2,480,RSA,8:00
Starting goalkeeper,1.0,5,2,JPN,2.0,MIURA R,0,0 - 2,480,JPN,8:00
Sprint won possession,6.0,5,2,JPN,2.0,HALLENDORFF A,0,0 - 2,480,RSA,8:00
Turnover foul,6.0,5,2,JPN,2.0,HALLENDORFF A,0,0 - 2,451,RSA,7:31
Steal,6.0,5,2,JPN,2.0,TAKAHASHI A,0,0 - 2,451,JPN,7:31
Action shot - Missed,6.0,5,2,JPN,2.0,TAKAHASHI A,0,0 - 2,424,JPN,7:04
Turnover foul,5.0,5,2,JPN,2.0,SCHOOLING M,0,0 - 2,406,RSA,6:46
Steal,10.0,5,2,JPN,2.0,MORI T,0,0 - 2,406,JPN,6:46
Counter attack - Post,4.0,5,2,JPN,2.0,MAGARIYAMA S,0,0 - 2,389,JPN,6:29
