Action,Cap,Game,Opponent,Opponent name,Period,Player,RSA,Score,Seconds,Team,Time
5m shot - Saved,12.0,3,0,AUS,1.0,WHITE K,0,0 - 0,425,RSA,7:05
20 sec. exclusion in field,8.0,3,0,AUS,1.0,KEET L,0,0 - 0,405,RSA,6:45
Turnover foul,6.0,3,0,AUS,1.0,KNOX B,0,0 - 0,386,AUS,6:26
Steal,2.0,3,0,AUS,1.0,SCHMIDT K,0,0 - 0,386,RSA,6:26
Turnover foul,12.0,3,0,AUS,1.0,WHITE K,0,0 - 0,358,RSA,5:58
Steal,11.0,3,0,AUS,1.0,GOFERS K,0,0 - 0,358,AUS,5:58
20 sec. exclusion in field,6.0,3,0,AUS,1.0,SCHOOLING T,0,0 - 0,338,RSA,5:38
Extra player shot - Missed,7.0,3,0,AUS,1.0,WEBSTER R,0,0 - 0,326,AUS,5:26
Turnover foul,8.0,3,0,AUS,1.0,KEET L,0,0 - 0,301,RSA,5:01
Steal,7.0,3,0,AUS,1.0,WEBSTER R,0,0 - 0,301,AUS,5:01
Action shot - Saved,11.0,3,0,AUS,1.0,GOFERS K,0,0 - 0,288,AUS,4:48
Action shot - Post,9.0,3,0,AUS,1.0,ARANCINI Z,0,0 - 0,269,AUS,4:29
Turnover foul,8.0,3,0,AUS,1.0,KEET L,0,0 - 0,250,RSA,4:10
Steal,2.0,3,0,AUS,1.0,APPEL J,0,0 - 0,250,AUS,4:10
Turnover foul,8.0,3,0,AUS,1.0,McGHIE G,0,0 - 0,231,AUS,3:51
Steal,7.0,3,0,AUS,1.0,KAY K,0,0 - 0,231,RSA,3:51
Action shot - Saved,6.0,3,0,AUS,1.0,SCHOOLING T,0,0 - 0,201,RSA,3:21
20 sec. exclusion in centre,2.0,3,0,AUS,1.0,SCHMIDT K,0,0 - 0,173,RSA,2:53
Extra player shot - Saved,11.0,3,0,AUS,1.0,GOFERS K,0,0 - 0,158,AUS,2:38
Penalty foul,1.0,3,0,AUS,1.0,JACOBS A,0,0 - 0,158,RSA,2:38
Penalty shot - Goal,7.0,3,1,AUS,1.0,WEBSTER R,0,1 - 0,158,AUS,2:38
Turnover foul,5.0,3,1,AUS,1.0,SCHOOLING M,0,1 - 0,141,RSA,2:21
Action shot - Goal,12.0,3,2,AUS,1.0,ZAGAME N,0,2 - 0,125,AUS,2:05
5m shot - Missed,10.0,3,2,AUS,1.0,KEET M,0,2 - 0,105,RSA,1:45
Counter attack - Saved,10.0,3,2,AUS,1.0,SOUTHERN A,0,2 - 0,96,AUS,1:36
Centre shot - Goal,4.0,3,3,AUS,1.0,LINCOLN-SMITH H,0,3 - 0,84,AUS,1:24
Turnover foul,11.0,3,3,AUS,1.0,KILLEEN L,0,3 - 0,61,RSA,1:01
Steal,10.0,3,3,AUS,1.0,SOUTHERN A,0,3 - 0,61,AUS,1:01
Action shot - Goal,5.0,3,4,AUS,1.0,BISHOP I,0,4 - 0,38,AUS,0:38
5m shot - Missed,12.0,3,4,AUS,1.0,WHITE K,0,4 - 0,19,RSA,0:19
Starting goalkeeper,1.0,3,4,AUS,2.0,BARTA L,0,4 - 0,480,AUS,8:00
Starting goalkeeper,1.0,3,4,AUS,2.0,JACOBS A,0,4 - 0,480,RSA,8:00
Sprint won possession,12.0,3,4,AUS,2.0,WHITE K,0,4 - 0,480,RSA,8:00
Action shot - Blocked,7.0,3,4,AUS,2.0,KAY K,0,4 - 0,460,RSA,7:40
5m shot - Post,10.0,3,4,AUS,2.0,SOUTHERN A,0,4 - 0,446,AUS,7:26
Turnover foul,12.0,3,4,AUS,2.0,WHITE K,0,4 - 0,429,RSA,7:09
Steal,4.0,3,4,AUS,2.0,LINCOLN-SMITH H,0,4 - 0,429,AUS,7:09
Action shot - Goal,4.0,3,5,AUS,2.0,LINCOLN-SMITH H,0,5 - 0,417,AUS,6:57
Turnover foul,10.0,3,5,AUS,2.0,KEET M,0,5 - 0,400,RSA,6:40
Steal,5.0,3,5,AUS,2.0,BISHOP I,0,5 - 0,400,AUS,6:40
Turnover foul,9.0,3,5,AUS,2.0,ARANCINI Z,0,5 - 0,386,AUS,6:26
20 sec. exclusion in field,10.0,3,5,AUS,2.0,SOUTHERN A,0,5 - 0,382,AUS,6:22
Time-Out,,3,5,AUS,2.0,,0,5 - 0,381,RSA,6:21
Action shot - Saved,12.0,3,5,AUS,2.0,WHITE K,0,5 - 0,352,RSA,5:52
Centre shot - Goal,2.0,3,6,AUS,2.0,APPEL J,0,6 - 0,337,AUS,5:37
Turnover foul,12.0,3,6,AUS,2.0,WHITE K,0,6 - 0,328,RSA,5:28
Steal,6.0,3,6,AUS,2.0,KNOX B,0,6 - 0,328,AUS,5:28
Counter attack - Post,3.0,3,6,AUS,2.0,BUCKLING H,0,6 - 0,315,AUS,5:15
Turnover foul,3.0,3,6,AUS,2.0,BUCKLING H,0,6 - 0,310,AUS,5:10
Turnover foul,2.0,3,6,AUS,2.0,SCHMIDT K,0,6 - 0,295,RSA,4:55
Steal,3.0,3,6,AUS,2.0,BUCKLING H,0,6 - 0,295,AUS,4:55
Counter attack - Goal,11.0,3,7,AUS,2.0,GOFERS K,0,7 - 0,286,AUS,4:46
Action shot - Blocked,3.0,3,7,AUS,2.0,PALEY K,0,7 - 0,262,RSA,4:22
Turnover foul,8.0,3,7,AUS,2.0,KEET L,0,7 - 0,243,RSA,4:03
Action shot - Saved,8.0,3,7,AUS,2.0,McGHIE G,0,7 - 0,217,AUS,3:37
20 sec. exclusion in centre,6.0,3,7,AUS,2.0,KNOX B,0,7 - 0,194,AUS,3:14
Action shot - Goal,12.0,3,7,AUS,2.0,WHITE K,1,7 - 1,171,RSA,2:51
5m shot - Post,8.0,3,7,AUS,2.0,McGHIE G,1,7 - 1,143,AUS,2:23
Steal,3.0,3,7,AUS,4.0,BUCKLING H,1,7 - 1,88,AUS,1:28
Action shot - Saved,7.0,3,7,AUS,4.0,WEBSTER R,1,7 - 1,70,AUS,1:10
Turnover foul,1.0,3,7,AUS,2.0,JACOBS A,1,7 - 1,116,RSA,1:56
Steal,12.0,3,7,AUS,2.0,ZAGAME N,1,7 - 1,116,AUS,1:56
Action shot - Goal,7.0,3,8,AUS,2.0,WEBSTER R,1,8 - 1,102,AUS,1:42
20 sec. exclusion in field,4.0,3,8,AUS,2.0,LINCOLN-SMITH H,1,8 - 1,85,AUS,1:25
Extra player shot - Blocked,7.0,3,8,AUS,2.0,KAY K,1,8 - 1,73,RSA,1:13
Turnover foul,7.0,3,8,AUS,2.0,WEBSTER R,1,8 - 1,47,AUS,0:47
Steal,10.0,3,8,AUS,2.0,KEET M,1,8 - 1,47,RSA,0:47
Action shot - Post,12.0,3,8,AUS,2.0,WHITE K,1,8 - 1,19,RSA,0:19
20 sec. exclusion in field,10.0,3,8,AUS,2.0,KEET M,1,8 - 1,6,RSA,0:06
Extra player shot - Goal,7.0,3,9,AUS,2.0,WEBSTER R,1,9 - 1,3,AUS,0:03
5m shot - Saved,12.0,3,9,AUS,2.0,WHITE K,1,9 - 1,1,RSA,0:01
Starting goalkeeper,13.0,3,9,AUS,3.0,WAKEFIELD K,1,9 - 1,480,AUS,8:00
Starting goalkeeper,1.0,3,9,AUS,3.0,JACOBS A,1,9 - 1,480,RSA,8:00
Sprint won possession,12.0,3,9,AUS,3.0,ZAGAME N,1,9 - 1,480,AUS,8:00
20 sec. exclusion in field,10.0,3,9,AUS,3.0,KEET M,1,9 - 1,458,RSA,7:38
Extra player shot - Goal,9.0,3,10,AUS,3.0,ARANCINI Z,1,10 - 1,443,AUS,7:23
Turnover foul,5.0,3,10,AUS,3.0,SCHOOLING M,1,10 - 1,424,RSA,7:04
Steal,8.0,3,10,AUS,3.0,McGHIE G,1,10 - 1,424,AUS,7:04
5m shot - Missed,4.0,3,10,AUS,3.0,LINCOLN-SMITH H,1,10 - 1,398,AUS,6:38
5m shot - Blocked,7.0,3,10,AUS,3.0,KAY K,1,10 - 1,368,RSA,6:08
Turnover foul,2.0,3,10,AUS,3.0,APPEL J,1,10 - 1,341,AUS,5:41
Steal,7.0,3,10,AUS,3.0,KAY K,1,10 - 1,341,RSA,5:41
Turnover foul,7.0,3,10,AUS,3.0,KAY K,1,10 - 1,322,RSA,5:22
20 sec. exclusion in centre,12.0,3,10,AUS,3.0,WHITE K,1,10 - 1,297,RSA,4:57
Action shot - Goal,9.0,3,11,AUS,3.0,ARANCINI Z,1,11 - 1,279,AUS,4:39
20 sec. exclusion in centre,3.0,3,11,AUS,3.0,BUCKLING H,1,11 - 1,261,AUS,4:21
Extra player shot - Saved,5.0,3,11,AUS,3.0,SCHOOLING M,1,11 - 1,242,RSA,4:02
Action shot - Post,7.0,3,11,AUS,3.0,WEBSTER R,1,11 - 1,219,AUS,3:39
Turnover foul,7.0,3,11,AUS,3.0,KAY K,1,11 - 1,191,RSA,3:11
Steal,4.0,3,11,AUS,3.0,LINCOLN-SMITH H,1,11 - 1,191,AUS,3:11
Centre shot - Goal,4.0,3,12,AUS,3.0,LINCOLN-SMITH H,1,12 - 1,172,AUS,2:52
Action shot - Missed,6.0,3,12,AUS,3.0,SCHOOLING T,1,12 - 1,149,RSA,2:29
Action shot - Saved,3.0,3,12,AUS,3.0,BUCKLING H,1,12 - 1,138,AUS,2:18
Turnover foul,2.0,3,12,AUS,3.0,SCHMIDT K,1,12 - 1,108,RSA,1:48
Steal,5.0,3,12,AUS,3.0,BISHOP I,1,12 - 1,108,AUS,1:48
Counter attack - Goal,10.0,3,13,AUS,3.0,SOUTHERN A,1,13 - 1,101,AUS,1:41
Turnover foul,5.0,3,13,AUS,3.0,SCHOOLING M,1,13 - 1,83,RSA,1:23
Steal,11.0,3,13,AUS,3.0,GOFERS K,1,13 - 1,83,AUS,1:23
Penalty foul,2.0,3,13,AUS,3.0,SCHMIDT K,1,13 - 1,73,RSA,1:13
Penalty shot - Goal,10.0,3,14,AUS,3.0,SOUTHERN A,1,14 - 1,73,AUS,1:13
Centre shot - Missed,3.0,3,14,AUS,3.0,PALEY K,1,14 - 1,62,RSA,1:02
Turnover foul,4.0,3,14,AUS,3.0,LINCOLN-SMITH H,1,14 - 1,41,AUS,0:41
Steal,5.0,3,14,AUS,3.0,SCHOOLING M,1,14 - 1,41,RSA,0:41
Turnover foul,3.0,3,14,AUS,3.0,PALEY K,1,14 - 1,14,RSA,0:14
Steal,4.0,3,14,AUS,3.0,LINCOLN-SMITH H,1,14 - 1,14,AUS,0:14
Action shot - Missed,4.0,3,14,AUS,3.0,LINCOLN-SMITH H,1,14 - 1,2,AUS,0:02
Starting goalkeeper,1.0,3,14,AUS,4.0,JACOBS A,1,14 - 1,480,RSA,8:00
Starting goalkeeper,13.0,3,14,AUS,4.0,WAKEFIELD K,1,14 - 1,480,AUS,8:00
Sprint won possession,11.0,3,14,AUS,4.0,GOFERS K,1,14 - 1,480,AUS,8:00
Action shot - Saved,9.0,3,14,AUS,4.0,ARANCINI Z,1,14 - 1,452,AUS,7:32
5m shot - Blocked,5.0,3,14,AUS,4.0,BISHOP I,1,14 - 1,392,AUS,6:32
Centre shot - Missed,11.0,3,14,AUS,4.0,GOFERS K,1,14 - 1,343,AUS,5:43
Action shot - Goal,5.0,3,15,AUS,4.0,BISHOP I,1,15 - 1,305,AUS,5:05
5m shot - Missed,11.0,3,15,AUS,4.0,GOFERS K,1,15 - 1,250,AUS,4:10
Centre shot - Missed,7.0,3,15,AUS,4.0,KAY K,1,15 - 1,232,RSA,3:52
Turnover foul,2.0,3,15,AUS,4.0,APPEL J,1,15 - 1,205,AUS,3:25
Steal,5.0,3,15,AUS,4.0,SCHOOLING M,1,15 - 1,205,RSA,3:25
Time-Out,,3,15,AUS,4.0,,1,15 - 1,199,RSA,3:19
5m shot - Missed,10.0,3,15,AUS,4.0,KEET M,1,15 - 1,177,RSA,2:57
20 sec. exclusion in field,12.0,3,15,AUS,4.0,WHITE K,1,15 - 1,159,RSA,2:39
Extra player shot - Goal,6.0,3,16,AUS,4.0,KNOX B,1,16 - 1,154,AUS,2:34
Turnover foul,4.0,3,16,AUS,4.0,LINCOLN-SMITH H,1,16 - 1,110,AUS,1:50
Turnover foul,5.0,3,16,AUS,4.0,SCHOOLING M,1,16 - 1,88,RSA,1:28
Turnover foul,12.0,3,16,AUS,4.0,ZAGAME N,1,16 - 1,34,AUS,0:34
Starting goalkeeper,1.0,4,0,RUS,1.0,USTYUKHINA A,0,0 - 0,480,RUS,8:00
Starting goalkeeper,1.0,4,0,RUS,1.0,JACOBS A,0,0 - 0,480,RSA,8:00
Sprint won possession,2.0,4,0,RUS,1.0,ANTONOVA D,0,0 - 0,480,RUS,8:00
20 sec. exclusion in centre,5.0,4,0,RUS,1.0,SCHOOLING M,0,0 - 0,462,RSA,7:42
Extra player shot - Post,4.0,4,0,RUS,1.0,KARIMOVA E,0,0 - 0,449,RUS,7:29
Turnover foul,8.0,4,0,RUS,1.0,KEET L,0,0 - 0,427,RSA,7:07
Steal,12.0,4,0,RUS,1.0,ZELENTSOVA E,0,0 - 0,427,RUS,7:07
Action shot - Goal,2.0,4,1,RUS,1.0,ANTONOVA D,0,1 - 0,417,RUS,6:57
Centre shot - Goal,4.0,4,2,RUS,1.0,KARIMOVA E,0,2 - 0,374,RUS,6:14
20 sec. exclusion in field,2.0,4,2,RUS,1.0,ANTONOVA D,0,2 - 0,360,RUS,6:00
Extra player shot - Saved,2.0,4,2,RUS,1.0,SCHMIDT K,0,2 - 0,347,RSA,5:47
Action shot - Goal,2.0,4,3,RUS,1.0,ANTONOVA D,0,3 - 0,318,RUS,5:18
20 sec. exclusion in centre,5.0,4,3,RUS,1.0,ANTONOVA A,0,3 - 0,303,RUS,5:03
5m shot - Saved,12.0,4,3,RUS,1.0,WHITE K,0,3 - 0,274,RSA,4:34
20 sec. exclusion in centre,7.0,4,3,RUS,1.0,TANKEEVA E,0,3 - 0,271,RUS,4:31
Turnover foul,6.0,4,3,RUS,1.0,BELOVA O,0,3 - 0,229,RUS,3:49
Steal,1.0,4,3,RUS,1.0,JACOBS A,0,3 - 0,229,RSA,3:49
Turnover foul,12.0,4,3,RUS,1.0,WHITE K,0,3 - 0,200,RSA,3:20
Steal,12.0,4,3,RUS,1.0,ZELENTSOVA E,0,3 - 0,200,RUS,3:20
Action shot - Goal,12.0,4,4,RUS,1.0,ZELENTSOVA E,0,4 - 0,182,RUS,3:02
Turnover foul,7.0,4,4,RUS,1.0,KAY K,0,4 - 0,153,RSA,2:33
Steal,1.0,4,4,RUS,1.0,USTYUKHINA A,0,4 - 0,153,RUS,2:33
Turnover foul,10.0,4,4,RUS,1.0,BELIAEVA O,0,4 - 0,132,RUS,2:12
Steal,11.0,4,4,RUS,1.0,KILLEEN L,0,4 - 0,132,RSA,2:12
Penalty foul,9.0,4,4,RUS,1.0,CHRISTIAN D,0,4 - 0,86,RSA,1:26
Penalty shot - Goal,3.0,4,5,RUS,1.0,PROKOFYEVA E,0,5 - 0,86,RUS,1:26
20 sec. exclusion in centre,5.0,4,5,RUS,1.0,ANTONOVA A,0,5 - 0,75,RUS,1:15
Extra player shot - Post,8.0,4,5,RUS,1.0,KEET L,0,5 - 0,55,RSA,0:55
Action shot - Blocked,9.0,4,5,RUS,1.0,TIMOFEEVA A,0,5 - 0,23,RUS,0:23
Starting goalkeeper,1.0,4,5,RUS,2.0,USTYUKHINA A,0,5 - 0,480,RUS,8:00
Starting goalkeeper,1.0,4,5,RUS,2.0,JACOBS A,0,5 - 0,480,RSA,8:00
Sprint won possession,12.0,4,5,RUS,2.0,WHITE K,0,5 - 0,480,RSA,8:00
5m shot - Blocked,8.0,4,5,RUS,2.0,KEET L,0,5 - 0,471,RSA,7:51
20 sec. exclusion in centre,6.0,4,5,RUS,2.0,SCHOOLING T,0,5 - 0,455,RSA,7:35
Extra player shot - Goal,7.0,4,6,RUS,2.0,TANKEEVA E,0,6 - 0,449,RUS,7:29
20 sec. exclusion in field,7.0,4,6,RUS,2.0,TANKEEVA E,0,6 - 0,439,RUS,7:19
Extra player shot - Goal,3.0,4,6,RUS,2.0,PALEY K,1,6 - 1,424,RSA,7:04
20 sec. exclusion in centre,5.0,4,6,RUS,2.0,SCHOOLING M,1,6 - 1,413,RSA,6:53
Extra player shot - Saved,10.0,4,6,RUS,2.0,BELIAEVA O,1,6 - 1,396,RUS,6:36
Centre shot - Goal,10.0,4,7,RUS,2.0,BELIAEVA O,1,7 - 1,387,RUS,6:27
20 sec. exclusion in centre,12.0,4,7,RUS,2.0,ZELENTSOVA E,1,7 - 1,373,RUS,6:13
Action shot - Saved,12.0,4,7,RUS,2.0,WHITE K,1,7 - 1,351,RSA,5:51
Turnover foul,10.0,4,7,RUS,2.0,BELIAEVA O,1,7 - 1,337,RUS,5:37
Turnover foul,10.0,4,7,RUS,2.0,KEET M,1,7 - 1,322,RSA,5:22
Steal,4.0,4,7,RUS,2.0,KARIMOVA E,1,7 - 1,322,RUS,5:22
Counter attack - Goal,10.0,4,8,RUS,2.0,BELIAEVA O,1,8 - 1,310,RUS,5:10
Centre shot - Saved,7.0,4,8,RUS,2.0,KAY K,1,8 - 1,294,RSA,4:54
Counter attack - Goal,4.0,4,9,RUS,2.0,KARIMOVA E,1,9 - 1,282,RUS,4:42
Turnover foul,5.0,4,9,RUS,2.0,SCHOOLING M,1,9 - 1,258,RSA,4:18
Steal,4.0,4,9,RUS,2.0,KARIMOVA E,1,9 - 1,258,RUS,4:18
Counter attack - Goal,6.0,4,10,RUS,2.0,BELOVA O,1,10 - 1,249,RUS,4:09
5m shot - Blocked,9.0,4,10,RUS,2.0,CHRISTIAN D,1,10 - 1,232,RSA,3:52
Centre shot - Goal,8.0,4,10,RUS,2.0,KEET L,2,10 - 2,228,RSA,3:48
20 sec. exclusion in centre,9.0,4,10,RUS,2.0,CHRISTIAN D,2,10 - 2,211,RSA,3:31
Action shot - Saved,9.0,4,10,RUS,2.0,TIMOFEEVA A,2,10 - 2,190,RUS,3:10
Action shot - Post,5.0,4,10,RUS,2.0,ANTONOVA A,2,10 - 2,178,RUS,2:58
Turnover foul,7.0,4,10,RUS,2.0,KAY K,2,10 - 2,157,RSA,2:37
Turnover foul,11.0,4,10,RUS,2.0,IVANOVA E,2,10 - 2,142,RUS,2:22
Steal,5.0,4,10,RUS,2.0,SCHOOLING M,2,10 - 2,142,RSA,2:22
Action shot - Goal,8.0,4,11,RUS,2.0,GRINEVA A,2,11 - 2,101,RUS,1:41
5m shot - Saved,12.0,4,11,RUS,2.0,WHITE K,2,11 - 2,80,RSA,1:20
Counter attack - Saved,11.0,4,11,RUS,2.0,IVANOVA E,2,11 - 2,66,RUS,1:06
5m shot - Missed,8.0,4,11,RUS,2.0,KEET L,2,11 - 2,41,RSA,0:41
Goalkeeper substitution,13.0,4,11,RUS,4.0,KARNAUKH A,2,11 - 2,39,RUS,0:39
Action shot - Post,4.0,4,11,RUS,4.0,KARIMOVA E,2,11 - 2,22,RUS,0:22
Counter attack - Goal,3.0,4,12,RUS,2.0,PROKOFYEVA E,2,12 - 2,31,RUS,0:31
Action shot - Saved,10.0,4,12,RUS,2.0,KEET M,2,12 - 2,3,RSA,0:03
Starting goalkeeper,1.0,4,12,RUS,3.0,JACOBS A,2,12 - 2,480,RSA,8:00
Starting goalkeeper,1.0,4,12,RUS,3.0,USTYUKHINA A,2,12 - 2,480,RUS,8:00
Sprint won possession,2.0,4,12,RUS,3.0,ANTONOVA D,2,12 - 2,480,RUS,8:00
Action shot - Missed,6.0,4,12,RUS,3.0,BELOVA O,2,12 - 2,459,RUS,7:39
Turnover foul,7.0,4,12,RUS,3.0,KAY K,2,12 - 2,455,RSA,7:35
20 sec. exclusion in field,7.0,4,12,RUS,3.0,KAY K,2,12 - 2,452,RSA,7:32
Time-Out,,4,12,RUS,3.0,,2,12 - 2,452,RUS,7:32
Extra player shot - Goal,3.0,4,13,RUS,3.0,PROKOFYEVA E,2,13 - 2,441,RUS,7:21
Turnover foul,2.0,4,13,RUS,3.0,SCHMIDT K,2,13 - 2,426,RSA,7:06
Steal,6.0,4,13,RUS,3.0,BELOVA O,2,13 - 2,426,RUS,7:06
Action shot - Post,12.0,4,13,RUS,3.0,ZELENTSOVA E,2,13 - 2,413,RUS,6:53
Centre shot - Saved,10.0,4,13,RUS,3.0,BELIAEVA O,2,13 - 2,404,RUS,6:44
20 sec. exclusion in centre,12.0,4,13,RUS,3.0,WHITE K,2,13 - 2,366,RSA,6:06
Extra player shot - Goal,10.0,4,14,RUS,3.0,BELIAEVA O,2,14 - 2,355,RUS,5:55
Action shot - Saved,7.0,4,14,RUS,3.0,KAY K,2,14 - 2,338,RSA,5:38
Centre shot - Saved,12.0,4,14,RUS,3.0,ZELENTSOVA E,2,14 - 2,320,RUS,5:20
Turnover foul,7.0,4,14,RUS,3.0,KAY K,2,14 - 2,294,RSA,4:54
20 sec. exclusion in centre,10.0,4,14,RUS,3.0,KEET M,2,14 - 2,275,RSA,4:35
Extra player shot - Goal,10.0,4,15,RUS,3.0,BELIAEVA O,2,15 - 2,266,RUS,4:26
Turnover foul,7.0,4,15,RUS,3.0,KAY K,2,15 - 2,240,RSA,4:00
Steal,3.0,4,15,RUS,3.0,PROKOFYEVA E,2,15 - 2,240,RUS,4:00
20 sec. exclusion in field,8.0,4,15,RUS,3.0,KEET L,2,15 - 2,233,RSA,3:53
Extra player shot - Saved,11.0,4,15,RUS,3.0,IVANOVA E,2,15 - 2,227,RUS,3:47
Action shot - Goal,9.0,4,16,RUS,3.0,TIMOFEEVA A,2,16 - 2,210,RUS,3:30
Action shot - Saved,8.0,4,16,RUS,3.0,KEET L,2,16 - 2,194,RSA,3:14
5m shot - Goal,3.0,4,17,RUS,3.0,PROKOFYEVA E,2,17 - 2,172,RUS,2:52
Turnover foul,3.0,4,17,RUS,3.0,PALEY K,2,17 - 2,152,RSA,2:32
Steal,8.0,4,17,RUS,3.0,GRINEVA A,2,17 - 2,152,RUS,2:32
20 sec. exclusion in centre,3.0,4,17,RUS,3.0,PALEY K,2,17 - 2,126,RSA,2:06
Extra player shot - Goal,7.0,4,18,RUS,3.0,TANKEEVA E,2,18 - 2,114,RUS,1:54
20 sec. exclusion in centre,8.0,4,18,RUS,3.0,GRINEVA A,2,18 - 2,93,RUS,1:33
Extra player shot - Goal,10.0,4,18,RUS,3.0,KEET M,3,18 - 3,84,RSA,1:24
Turnover foul,9.0,4,18,RUS,3.0,TIMOFEEVA A,3,18 - 3,66,RUS,1:06
20 sec. exclusion in field,8.0,4,18,RUS,3.0,GRINEVA A,3,18 - 3,40,RUS,0:40
Extra player shot - Blocked,5.0,4,18,RUS,3.0,SCHOOLING M,3,18 - 3,20,RSA,0:20
Action shot - Blocked,6.0,4,18,RUS,3.0,SCHOOLING T,3,18 - 3,17,RSA,0:17
5m shot - Missed,2.0,4,18,RUS,3.0,ANTONOVA D,3,18 - 3,1,RUS,0:01
Starting goalkeeper,1.0,4,18,RUS,4.0,USTYUKHINA A,3,18 - 3,480,RUS,8:00
Starting goalkeeper,1.0,4,18,RUS,4.0,JACOBS A,3,18 - 3,480,RSA,8:00
Sprint won possession,6.0,4,18,RUS,4.0,BELOVA O,3,18 - 3,480,RUS,8:00
Turnover foul,10.0,4,18,RUS,4.0,BELIAEVA O,3,18 - 3,462,RUS,7:42
5m shot - Blocked,10.0,4,18,RUS,4.0,KEET M,3,18 - 3,437,RSA,7:17
Centre shot - Post,10.0,4,18,RUS,4.0,BELIAEVA O,3,18 - 3,393,RUS,6:33
Centre shot - Goal,10.0,4,19,RUS,4.0,BELIAEVA O,3,19 - 3,392,RUS,6:32
Centre shot - Saved,3.0,4,19,RUS,4.0,PALEY K,3,19 - 3,367,RSA,6:07
Action shot - Goal,11.0,4,20,RUS,4.0,IVANOVA E,3,20 - 3,346,RUS,5:46
Turnover foul,3.0,4,20,RUS,4.0,PALEY K,3,20 - 3,324,RSA,5:24
Steal,5.0,4,20,RUS,4.0,ANTONOVA A,3,20 - 3,324,RUS,5:24
Action shot - Goal,5.0,4,21,RUS,4.0,ANTONOVA A,3,21 - 3,304,RUS,5:04
Action shot - Saved,6.0,4,21,RUS,4.0,SCHOOLING T,3,21 - 3,279,RSA,4:39
Action shot - Saved,5.0,4,21,RUS,4.0,ANTONOVA A,3,21 - 3,250,RUS,4:10
Action shot - Saved,6.0,4,21,RUS,4.0,SCHOOLING T,3,21 - 3,224,RSA,3:44
Turnover foul,8.0,4,21,RUS,4.0,KEET L,3,21 - 3,214,RSA,3:34
Counter attack - Goal,4.0,4,22,RUS,4.0,KARIMOVA E,3,22 - 3,204,RUS,3:24
5m shot - Missed,12.0,4,22,RUS,4.0,WHITE K,3,22 - 3,182,RSA,3:02
Penalty foul,8.0,4,22,RUS,4.0,KEET L,3,22 - 3,167,RSA,2:47
Penalty shot - Post,3.0,4,22,RUS,4.0,PROKOFYEVA E,3,22 - 3,167,RUS,2:47
Centre shot - Missed,8.0,4,22,RUS,4.0,KEET L,3,22 - 3,143,RSA,2:23
Action shot - Post,6.0,4,22,RUS,4.0,BELOVA O,3,22 - 3,120,RUS,2:00
Turnover foul,9.0,4,22,RUS,4.0,TIMOFEEVA A,3,22 - 3,68,RUS,1:08
Time-Out,,4,22,RUS,4.0,,3,22 - 3,39,RUS,0:39
Time-Out,,4,22,RUS,4.0,,3,22 - 3,17,RSA,0:17
20 sec. exclusion in field,3.0,4,22,RUS,4.0,PROKOFYEVA E,3,22 - 3,14,RUS,0:14
