Action,Cap,Game,HUN,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Action shot - Saved,4.0,1,5,2,BRA,1.0,CANETTI M,5 - 2,54,BRA,0:54
20 sec. exclusion in field,7.0,1,5,2,BRA,1.0,DIAS M,5 - 2,41,BRA,0:41
Extra player shot - Saved,5.0,1,5,2,BRA,1.0,SZUCS G,5 - 2,36,HUN,0:36
Turnover foul,3.0,1,5,2,BRA,1.0,ZABLITH M,5 - 2,20,BRA,0:20
Steal,7.0,1,5,2,BRA,1.0,MISKOLCZI I,5 - 2,20,HUN,0:20
Counter attack - Goal,12.0,1,6,2,BRA,1.0,MENCZINGER K,6 - 2,5,HUN,0:05
Starting goalkeeper,1.0,1,6,2,BRA,2.0,BOLONYAI F,6 - 2,480,HUN,8:00
Starting goalkeeper,1.0,1,6,2,BRA,2.0,CANETTI M,6 - 2,480,BRA,8:00
Sprint won possession,3.0,1,6,2,BRA,2.0,ZABLITH M,6 - 2,480,BRA,8:00
20 sec. exclusion in field,3.0,1,6,2,BRA,2.0,ANTAL D,6 - 2,464,HUN,7:44
Extra player shot - Blocked,8.0,1,6,2,BRA,2.0,CHIAPPINI I,6 - 2,445,BRA,7:25
Centre shot - Post,10.0,1,6,2,BRA,2.0,BUJKA B,6 - 2,427,HUN,7:07
20 sec. exclusion in centre,6.0,1,6,2,BRA,2.0,TAKACS O,6 - 2,408,HUN,6:48
Turnover foul,4.0,1,6,2,BRA,2.0,CANETTI M,6 - 2,400,BRA,6:40
Action shot - Goal,4.0,1,7,2,BRA,2.0,KISTELEKI D,7 - 2,381,HUN,6:21
Turnover foul,9.0,1,7,2,BRA,2.0,MURATORE V,7 - 2,359,BRA,5:59
Steal,3.0,1,7,2,BRA,2.0,ANTAL D,7 - 2,359,HUN,5:59
Turnover foul,10.0,1,7,2,BRA,2.0,BUJKA B,7 - 2,346,HUN,5:46
Steal,5.0,1,7,2,BRA,2.0,MAIA L,7 - 2,346,BRA,5:46
20 sec. exclusion in field,7.0,1,7,2,BRA,2.0,MISKOLCZI I,7 - 2,330,HUN,5:30
Extra player shot - Saved,8.0,1,7,2,BRA,2.0,CHIAPPINI I,7 - 2,310,BRA,5:10
Penalty foul,7.0,1,7,2,BRA,2.0,DIAS M,7 - 2,298,BRA,4:58
Penalty shot - Goal,7.0,1,8,2,BRA,2.0,MISKOLCZI I,8 - 2,298,HUN,4:58
Turnover foul,9.0,1,8,2,BRA,2.0,MURATORE V,8 - 2,278,BRA,4:38
Steal,12.0,1,8,2,BRA,2.0,MENCZINGER K,8 - 2,278,HUN,4:38
Turnover foul,3.0,1,8,2,BRA,2.0,ANTAL D,8 - 2,260,HUN,4:20
Steal,12.0,1,8,2,BRA,2.0,BAHIA V,8 - 2,260,BRA,4:20
Turnover foul,8.0,1,8,2,BRA,2.0,CHIAPPINI I,8 - 2,237,BRA,3:57
Steal,5.0,1,8,2,BRA,2.0,SZUCS G,8 - 2,237,HUN,3:57
Turnover foul,5.0,1,8,2,BRA,2.0,SZUCS G,8 - 2,219,HUN,3:39
Turnover foul,1.0,1,8,2,BRA,2.0,CANETTI M,8 - 2,212,BRA,3:32
Steal,5.0,1,8,2,BRA,2.0,SZUCS G,8 - 2,212,HUN,3:32
Time-Out,,1,8,2,BRA,2.0,,8 - 2,209,HUN,3:29
Turnover foul,10.0,1,8,2,BRA,2.0,BUJKA B,8 - 2,204,HUN,3:24
20 sec. exclusion in centre,5.0,1,8,2,BRA,2.0,SZUCS G,8 - 2,185,HUN,3:05
Counter attack - Saved,4.0,1,8,2,BRA,2.0,KISTELEKI D,8 - 2,146,HUN,2:26
Turnover foul,11.0,1,8,2,BRA,2.0,COUTINHO M,8 - 2,126,BRA,2:06
Turnover foul,5.0,1,8,2,BRA,2.0,SZUCS G,8 - 2,117,HUN,1:57
Steal,7.0,1,8,2,BRA,2.0,DIAS M,8 - 2,117,BRA,1:57
Centre shot - Blocked,11.0,1,8,2,BRA,2.0,COUTINHO M,8 - 2,93,BRA,1:33
Action shot - Goal,7.0,1,9,2,BRA,2.0,MISKOLCZI I,9 - 2,80,HUN,1:20
Centre shot - Saved,2.0,1,9,2,BRA,2.0,ABLA D,9 - 2,61,BRA,1:01
Turnover foul,2.0,1,9,2,BRA,2.0,ILLES A,9 - 2,40,HUN,0:40
Steal,2.0,1,9,2,BRA,2.0,ABLA D,9 - 2,40,BRA,0:40
20 sec. exclusion in field,6.0,1,9,2,BRA,2.0,TAKACS O,9 - 2,20,HUN,0:20
20 sec. exclusion in field,9.0,1,9,2,BRA,2.0,TOTH I,9 - 2,11,HUN,0:11
Starting goalkeeper,1.0,1,9,2,BRA,3.0,CANETTI M,9 - 2,480,BRA,8:00
Starting goalkeeper,13.0,1,9,2,BRA,3.0,KASO O,9 - 2,480,HUN,8:00
Sprint won possession,8.0,1,9,2,BRA,3.0,CHIAPPINI I,9 - 2,480,BRA,8:00
20 sec. exclusion in centre,12.0,1,9,2,BRA,3.0,MENCZINGER K,9 - 2,458,HUN,7:38
Extra player shot - Saved,8.0,1,9,2,BRA,3.0,CHIAPPINI I,9 - 2,438,BRA,7:18
Turnover foul,8.0,1,9,2,BRA,3.0,KESZTHELYI R,9 - 2,420,HUN,7:00
5m shot - Saved,7.0,1,9,2,BRA,3.0,DIAS M,9 - 2,401,BRA,6:41
Turnover foul,11.0,1,9,2,BRA,3.0,COUTINHO M,9 - 2,388,BRA,6:28
Steal,4.0,1,9,2,BRA,3.0,KISTELEKI D,9 - 2,388,HUN,6:28
20 sec. exclusion in field,11.0,1,9,2,BRA,3.0,COUTINHO M,9 - 2,387,BRA,6:27
Extra player shot - Missed,8.0,1,9,2,BRA,3.0,KESZTHELYI R,9 - 2,378,HUN,6:18
Turnover foul,3.0,1,9,2,BRA,3.0,ZABLITH M,9 - 2,365,BRA,6:05
5m shot - Blocked,4.0,1,9,2,BRA,3.0,KISTELEKI D,9 - 2,349,HUN,5:49
Turnover foul,4.0,1,9,2,BRA,3.0,CANETTI M,9 - 2,328,BRA,5:28
Action shot - Saved,4.0,1,9,2,BRA,3.0,KISTELEKI D,9 - 2,302,HUN,5:02
Turnover foul,9.0,1,9,2,BRA,3.0,TOTH I,9 - 2,299,HUN,4:59
Steal,8.0,1,9,2,BRA,3.0,CHIAPPINI I,9 - 2,299,BRA,4:59
Centre shot - Missed,11.0,1,9,2,BRA,3.0,COUTINHO M,9 - 2,271,BRA,4:31
Centre shot - Post,9.0,1,9,2,BRA,3.0,TOTH I,9 - 2,250,HUN,4:10
Centre shot - Blocked,8.0,1,9,2,BRA,3.0,KESZTHELYI R,9 - 2,244,HUN,4:04
20 sec. exclusion in field,7.0,1,9,2,BRA,3.0,MISKOLCZI I,9 - 2,232,HUN,3:52
Time-Out,,1,9,2,BRA,3.0,,9 - 2,229,BRA,3:49
Turnover foul,5.0,1,9,2,BRA,3.0,MAIA L,9 - 2,207,BRA,3:27
Steal,7.0,1,9,2,BRA,3.0,MISKOLCZI I,9 - 2,207,HUN,3:27
Turnover foul,7.0,1,9,2,BRA,3.0,MISKOLCZI I,9 - 2,206,HUN,3:26
20 sec. exclusion in field,9.0,1,9,2,BRA,3.0,TOTH I,9 - 2,200,HUN,3:20
20 sec. exclusion in field,7.0,1,9,2,BRA,3.0,MISKOLCZI I,9 - 2,191,HUN,3:11
Exclusion with substitution,7.0,1,9,2,BRA,3.0,MISKOLCZI I,9 - 2,191,HUN,3:11
Turnover foul,8.0,1,9,2,BRA,3.0,CHIAPPINI I,9 - 2,186,BRA,3:06
Steal,3.0,1,9,2,BRA,3.0,ANTAL D,9 - 2,186,HUN,3:06
20 sec. exclusion in field,8.0,1,9,2,BRA,3.0,CHIAPPINI I,9 - 2,161,BRA,2:41
Extra player shot - Goal,8.0,1,10,2,BRA,3.0,KESZTHELYI R,10 - 2,150,HUN,2:30
Turnover foul,8.0,1,10,2,BRA,3.0,CHIAPPINI I,10 - 2,135,BRA,2:15
Steal,8.0,1,10,2,BRA,3.0,KESZTHELYI R,10 - 2,135,HUN,2:15
Counter attack - Goal,8.0,1,11,2,BRA,3.0,KESZTHELYI R,11 - 2,124,HUN,2:04
Turnover foul,11.0,1,11,2,BRA,3.0,COUTINHO M,11 - 2,104,BRA,1:44
Steal,10.0,1,11,2,BRA,3.0,BUJKA B,11 - 2,101,HUN,1:41
Centre shot - Goal,10.0,1,12,2,BRA,3.0,BUJKA B,12 - 2,81,HUN,1:21
Turnover foul,9.0,1,12,2,BRA,3.0,MURATORE V,12 - 2,65,BRA,1:05
5m shot - Post,5.0,1,12,2,BRA,3.0,SZUCS G,12 - 2,47,HUN,0:47
20 sec. exclusion in field,3.0,1,12,2,BRA,3.0,ANTAL D,12 - 2,37,HUN,0:37
5m shot - Saved,8.0,1,12,2,BRA,3.0,CHIAPPINI I,12 - 2,5,BRA,0:05
Starting goalkeeper,13.0,1,12,2,BRA,4.0,KASO O,12 - 2,480,HUN,8:00
Starting goalkeeper,1.0,1,12,2,BRA,4.0,CANETTI M,12 - 2,480,BRA,8:00
Sprint won possession,8.0,1,12,2,BRA,4.0,CHIAPPINI I,12 - 2,480,BRA,8:00
20 sec. exclusion in centre,9.0,1,12,2,BRA,4.0,TOTH I,12 - 2,463,HUN,7:43
Starting goalkeeper,1.0,2,0,0,ITA,1.0,GIGLI E,0 - 0,480,ITA,8:00
Starting goalkeeper,1.0,2,0,0,ITA,1.0,BOLONYAI F,0 - 0,480,HUN,8:00
Sprint won possession,7.0,2,0,0,ITA,1.0,di MARIO T,0 - 0,480,ITA,8:00
Turnover foul,12.0,2,0,0,ITA,1.0,FRASSINETTI T,0 - 0,467,ITA,7:47
Action shot - Saved,7.0,2,0,0,ITA,1.0,MISKOLCZI I,0 - 0,443,HUN,7:23
Turnover foul,11.0,2,0,0,ITA,1.0,COTTI A,0 - 0,423,ITA,7:03
Steal,7.0,2,0,0,ITA,1.0,MISKOLCZI I,0 - 0,423,HUN,7:03
Turnover foul,4.0,2,0,0,ITA,1.0,KISTELEKI D,0 - 0,395,HUN,6:35
5m shot - Goal,3.0,2,0,1,ITA,1.0,GARIBOTTI A,0 - 1,371,ITA,6:11
Turnover foul,5.0,2,0,1,ITA,1.0,SZUCS G,0 - 1,359,HUN,5:59
5m shot - Missed,4.0,2,0,1,ITA,1.0,RADICCHI F,0 - 1,337,ITA,5:37
Turnover foul,10.0,2,0,1,ITA,1.0,BUJKA B,0 - 1,312,HUN,5:12
Turnover foul,3.0,2,0,1,ITA,1.0,GARIBOTTI A,0 - 1,293,ITA,4:53
Action shot - Goal,8.0,2,1,1,ITA,1.0,KESZTHELYI R,1 - 1,267,HUN,4:27
Action shot - Post,11.0,2,1,1,ITA,1.0,COTTI A,1 - 1,239,ITA,3:59
Centre shot - Saved,6.0,2,1,1,ITA,1.0,TAKACS O,1 - 1,216,HUN,3:36
5m shot - Blocked,11.0,2,1,1,ITA,1.0,COTTI A,1 - 1,190,ITA,3:10
5m shot - Goal,8.0,2,2,1,ITA,1.0,KESZTHELYI R,2 - 1,169,HUN,2:49
5m shot - Saved,6.0,2,2,1,ITA,1.0,AIELLO R,2 - 1,141,ITA,2:21
5m shot - Post,11.0,2,2,1,ITA,1.0,GARDA K,2 - 1,120,HUN,2:00
Action shot - Saved,10.0,2,2,1,ITA,1.0,BUJKA B,2 - 1,101,HUN,1:41
Turnover foul,2.0,2,2,1,ITA,1.0,POMERI F,2 - 1,85,ITA,1:25
Steal,2.0,2,2,1,ITA,1.0,ILLES A,2 - 1,85,HUN,1:25
5m shot - Blocked,11.0,2,2,1,ITA,1.0,GARDA K,2 - 1,58,HUN,0:58
5m shot - Missed,8.0,2,2,1,ITA,1.0,BIANCONI R,2 - 1,39,ITA,0:39
20 sec. exclusion in field,5.0,2,2,1,ITA,1.0,QUEIROLO E,2 - 1,28,ITA,0:28
Extra player shot - Goal,10.0,2,3,1,ITA,1.0,BUJKA B,3 - 1,12,HUN,0:12
Turnover foul,2.0,2,3,1,ITA,1.0,POMERI F,3 - 1,1,ITA,0:01
Steal,2.0,2,3,1,ITA,1.0,ILLES A,3 - 1,1,HUN,0:01
Starting goalkeeper,1.0,2,3,1,ITA,2.0,BOLONYAI F,3 - 1,480,HUN,8:00
Starting goalkeeper,1.0,2,3,1,ITA,2.0,GIGLI E,3 - 1,480,ITA,8:00
Sprint won possession,7.0,2,3,1,ITA,2.0,MISKOLCZI I,3 - 1,480,HUN,8:00
Turnover foul,10.0,2,3,1,ITA,2.0,BUJKA B,3 - 1,458,HUN,7:38
Steal,11.0,2,3,1,ITA,2.0,COTTI A,3 - 1,458,ITA,7:38
20 sec. exclusion in centre,5.0,2,3,1,ITA,2.0,SZUCS G,3 - 1,442,HUN,7:22
Turnover foul,4.0,2,3,1,ITA,2.0,RADICCHI F,3 - 1,426,ITA,7:06
20 sec. exclusion in field,4.0,2,3,1,ITA,2.0,RADICCHI F,3 - 1,415,ITA,6:55
Extra player shot - Saved,3.0,2,3,1,ITA,2.0,ANTAL D,3 - 1,396,HUN,6:36
20 sec. exclusion in centre,6.0,2,3,1,ITA,2.0,TAKACS O,3 - 1,375,HUN,6:15
Extra player shot - Post,9.0,2,3,1,ITA,2.0,EMMOLO G,3 - 1,355,ITA,5:55
Centre shot - Goal,10.0,2,4,1,ITA,2.0,BUJKA B,4 - 1,336,HUN,5:36
Time-Out,,2,4,1,ITA,2.0,,4 - 1,336,ITA,5:36
5m shot - Goal,9.0,2,4,2,ITA,2.0,EMMOLO G,4 - 2,319,ITA,5:19
5m shot - Saved,8.0,2,4,2,ITA,2.0,KESZTHELYI R,4 - 2,295,HUN,4:55
Action shot - Post,7.0,2,4,2,ITA,2.0,di MARIO T,4 - 2,274,ITA,4:34
20 sec. exclusion in field,12.0,2,4,2,ITA,2.0,FRASSINETTI T,4 - 2,270,ITA,4:30
Extra player shot - Goal,8.0,2,5,2,ITA,2.0,KESZTHELYI R,5 - 2,251,HUN,4:11
Action shot - Post,9.0,2,5,2,ITA,2.0,EMMOLO G,5 - 2,230,ITA,3:50
Turnover foul,12.0,2,5,2,ITA,2.0,MENCZINGER K,5 - 2,212,HUN,3:32
Steal,11.0,2,5,2,ITA,2.0,COTTI A,5 - 2,212,ITA,3:32
Action shot - Missed,9.0,2,5,2,ITA,2.0,EMMOLO G,5 - 2,182,ITA,3:02
Turnover foul,9.0,2,5,2,ITA,2.0,TOTH I,5 - 2,162,HUN,2:42
5m shot - Saved,2.0,2,5,2,ITA,2.0,POMERI F,5 - 2,142,ITA,2:22
Action shot - Saved,8.0,2,5,2,ITA,2.0,KESZTHELYI R,5 - 2,124,HUN,2:04
5m shot - Saved,2.0,2,5,2,ITA,2.0,POMERI F,5 - 2,99,ITA,1:39
5m shot - Blocked,10.0,2,5,2,ITA,2.0,BUJKA B,5 - 2,73,HUN,1:13
Action shot - Saved,9.0,2,5,2,ITA,2.0,EMMOLO G,5 - 2,48,ITA,0:48
20 sec. exclusion in field,11.0,2,5,2,ITA,2.0,COTTI A,5 - 2,24,ITA,0:24
Time-Out,,2,5,2,ITA,2.0,,5 - 2,24,HUN,0:24
Action shot - Goal,10.0,2,6,2,ITA,2.0,BUJKA B,6 - 2,3,HUN,0:03
5m shot - Blocked,7.0,2,6,2,ITA,2.0,di MARIO T,6 - 2,1,ITA,0:01
Starting goalkeeper,1.0,2,6,2,ITA,3.0,GIGLI E,6 - 2,480,ITA,8:00
Starting goalkeeper,1.0,2,6,2,ITA,3.0,BOLONYAI F,6 - 2,480,HUN,8:00
Sprint won possession,8.0,2,6,2,ITA,3.0,KESZTHELYI R,6 - 2,480,HUN,8:00
Turnover foul,10.0,2,6,2,ITA,3.0,BUJKA B,6 - 2,459,HUN,7:39
Steal,12.0,2,6,2,ITA,3.0,FRASSINETTI T,6 - 2,459,ITA,7:39
Action shot - Saved,5.0,2,6,2,ITA,3.0,QUEIROLO E,6 - 2,431,ITA,7:11
Centre shot - Goal,10.0,2,7,2,ITA,3.0,BUJKA B,7 - 2,408,HUN,6:48
5m shot - Goal,4.0,2,7,3,ITA,3.0,RADICCHI F,7 - 3,388,ITA,6:28
5m shot - Goal,8.0,2,8,3,ITA,3.0,KESZTHELYI R,8 - 3,371,HUN,6:11
20 sec. exclusion in centre,6.0,2,8,3,ITA,3.0,TAKACS O,8 - 3,351,HUN,5:51
Extra player shot - Blocked,4.0,2,8,3,ITA,3.0,RADICCHI F,8 - 3,332,ITA,5:32
Turnover foul,9.0,2,8,3,ITA,3.0,TOTH I,8 - 3,311,HUN,5:11
Action shot - Saved,3.0,2,8,3,ITA,3.0,GARIBOTTI A,8 - 3,297,ITA,4:57
5m shot - Missed,3.0,2,8,3,ITA,3.0,ANTAL D,8 - 3,271,HUN,4:31
20 sec. exclusion in field,11.0,2,8,3,ITA,3.0,GARDA K,8 - 3,261,HUN,4:21
Extra player shot - Blocked,3.0,2,8,3,ITA,3.0,GARIBOTTI A,8 - 3,241,ITA,4:01
5m shot - Saved,11.0,2,8,3,ITA,3.0,GARDA K,8 - 3,214,HUN,3:34
Turnover foul,7.0,2,8,3,ITA,3.0,di MARIO T,8 - 3,210,ITA,3:30
Action shot - Post,9.0,2,8,3,ITA,3.0,TOTH I,8 - 3,187,HUN,3:07
20 sec. exclusion in field,4.0,2,8,3,ITA,3.0,RADICCHI F,8 - 3,164,ITA,2:44
Extra player shot - Goal,3.0,2,9,3,ITA,3.0,ANTAL D,9 - 3,149,HUN,2:29
20 sec. exclusion in centre,11.0,2,9,3,ITA,3.0,GARDA K,9 - 3,140,HUN,2:20
Extra player shot - Post,8.0,2,9,3,ITA,3.0,BIANCONI R,9 - 3,122,ITA,2:02
Turnover foul,10.0,2,9,3,ITA,3.0,PALMIERI V,9 - 3,110,ITA,1:50
5m shot - Blocked,8.0,2,9,3,ITA,3.0,KESZTHELYI R,9 - 3,88,HUN,1:28
5m shot - Saved,12.0,2,9,3,ITA,3.0,MENCZINGER K,9 - 3,61,HUN,1:01
5m shot - Post,8.0,2,9,3,ITA,3.0,BIANCONI R,9 - 3,40,ITA,0:40
5m shot - Saved,12.0,2,9,3,ITA,3.0,MENCZINGER K,9 - 3,10,HUN,0:10
5m shot - Missed,9.0,2,9,3,ITA,3.0,EMMOLO G,9 - 3,3,ITA,0:03
Starting goalkeeper,1.0,2,9,3,ITA,4.0,GIGLI E,9 - 3,480,ITA,8:00
Starting goalkeeper,1.0,2,9,3,ITA,4.0,BOLONYAI F,9 - 3,480,HUN,8:00
Sprint won possession,12.0,2,9,3,ITA,4.0,FRASSINETTI T,9 - 3,480,ITA,8:00
5m shot - Saved,7.0,2,9,3,ITA,4.0,di MARIO T,9 - 3,463,ITA,7:43
Action shot - Post,4.0,2,9,3,ITA,4.0,RADICCHI F,9 - 3,440,ITA,7:20
Penalty foul,11.0,2,9,3,ITA,4.0,COTTI A,9 - 3,428,ITA,7:08
Penalty shot - Goal,5.0,2,10,3,ITA,4.0,SZUCS G,10 - 3,428,HUN,7:08
5m shot - Saved,4.0,2,10,3,ITA,4.0,RADICCHI F,10 - 3,405,ITA,6:45
Centre shot - Saved,10.0,2,10,3,ITA,4.0,BUJKA B,10 - 3,381,HUN,6:21
5m shot - Missed,7.0,2,10,3,ITA,4.0,di MARIO T,10 - 3,362,ITA,6:02
Centre shot - Post,4.0,2,10,3,ITA,4.0,KISTELEKI D,10 - 3,352,HUN,5:52
5m shot - Saved,4.0,2,10,3,ITA,4.0,RADICCHI F,10 - 3,326,ITA,5:26
5m shot - Saved,9.0,2,10,3,ITA,4.0,EMMOLO G,10 - 3,311,ITA,5:11
Turnover foul,10.0,2,10,3,ITA,4.0,BUJKA B,10 - 3,291,HUN,4:51
Turnover foul,7.0,2,10,3,ITA,4.0,di MARIO T,10 - 3,277,ITA,4:37
Steal,4.0,2,10,3,ITA,4.0,KISTELEKI D,10 - 3,277,HUN,4:37
Centre shot - Saved,10.0,2,10,3,ITA,4.0,BUJKA B,10 - 3,246,HUN,4:06
5m shot - Goal,12.0,2,10,4,ITA,4.0,FRASSINETTI T,10 - 4,229,ITA,3:49
Action shot - Saved,12.0,2,10,4,ITA,4.0,MENCZINGER K,10 - 4,199,HUN,3:19
5m shot - Post,4.0,2,10,4,ITA,4.0,RADICCHI F,10 - 4,169,ITA,2:49
Action shot - Post,9.0,2,10,4,ITA,4.0,TOTH I,10 - 4,139,HUN,2:19
Turnover foul,10.0,2,10,4,ITA,4.0,PALMIERI V,10 - 4,109,ITA,1:49
Time-Out,,2,10,4,ITA,4.0,,10 - 4,95,HUN,1:35
Centre shot - Saved,6.0,2,10,4,ITA,4.0,TAKACS O,10 - 4,75,HUN,1:15
20 sec. exclusion in field,11.0,2,10,4,ITA,4.0,GARDA K,10 - 4,71,HUN,1:11
Exclusion with substitution,11.0,2,10,4,ITA,4.0,GARDA K,10 - 4,71,HUN,1:11
Time-Out,,2,10,4,ITA,4.0,,10 - 4,71,ITA,1:11
Extra player shot - Blocked,6.0,2,10,4,ITA,4.0,AIELLO R,10 - 4,52,ITA,0:52
Turnover foul,9.0,2,10,4,ITA,4.0,TOTH I,10 - 4,24,HUN,0:24
Steal,6.0,2,10,4,ITA,4.0,AIELLO R,10 - 4,24,ITA,0:24
Action shot - Post,11.0,2,10,4,ITA,4.0,COTTI A,10 - 4,3,ITA,0:03
Starting goalkeeper,1.0,3,0,0,KAZ,1.0,ZHARKOVA A,0 - 0,480,KAZ,8:00
Starting goalkeeper,1.0,3,0,0,KAZ,1.0,BOLONYAI F,0 - 0,480,HUN,8:00
Sprint won possession,7.0,3,0,0,KAZ,1.0,MISKOLCZI I,0 - 0,480,HUN,8:00
Turnover foul,9.0,3,0,0,KAZ,1.0,TOTH I,0 - 0,463,HUN,7:43
Steal,7.0,3,0,0,KAZ,1.0,ALEXANDROVA N,0 - 0,463,KAZ,7:43
Turnover foul,9.0,3,0,0,KAZ,1.0,JAKAYEVA A,0 - 0,446,KAZ,7:26
Steal,6.0,3,0,0,KAZ,1.0,TAKACS O,0 - 0,446,HUN,7:26
Centre shot - Goal,9.0,3,1,0,KAZ,1.0,TOTH I,1 - 0,433,HUN,7:13
Turnover foul,6.0,3,1,0,KAZ,1.0,ZUBKOVA A,1 - 0,404,KAZ,6:44
Counter attack - Goal,8.0,3,2,0,KAZ,1.0,KESZTHELYI R,2 - 0,404,HUN,6:44
20 sec. exclusion in field,5.0,3,2,0,KAZ,1.0,SZUCS G,2 - 0,389,HUN,6:29
Action shot - Blocked,7.0,3,2,0,KAZ,1.0,ALEXANDROVA N,2 - 0,366,KAZ,6:06
Action shot - Post,5.0,3,2,0,KAZ,1.0,SZUCS G,2 - 0,335,HUN,5:35
Centre shot - Goal,9.0,3,2,1,KAZ,1.0,JAKAYEVA A,2 - 1,316,KAZ,5:16
Centre shot - Goal,6.0,3,3,1,KAZ,1.0,TAKACS O,3 - 1,295,HUN,4:55
20 sec. exclusion in centre,6.0,3,3,1,KAZ,1.0,TAKACS O,3 - 1,274,HUN,4:34
Action shot - Saved,6.0,3,3,1,KAZ,1.0,ZUBKOVA A,3 - 1,252,KAZ,4:12
Penalty foul,7.0,3,3,1,KAZ,1.0,ALEXANDROVA N,3 - 1,232,KAZ,3:52
Penalty shot - Goal,10.0,3,4,1,KAZ,1.0,BUJKA B,4 - 1,231,HUN,3:51
Turnover foul,4.0,3,4,1,KAZ,1.0,TUROVA A,4 - 1,209,KAZ,3:29
Steal,5.0,3,4,1,KAZ,1.0,SZUCS G,4 - 1,209,HUN,3:29
Counter attack - Goal,8.0,3,5,1,KAZ,1.0,KESZTHELYI R,5 - 1,201,HUN,3:21
Action shot - Missed,7.0,3,5,1,KAZ,1.0,ALEXANDROVA N,5 - 1,173,KAZ,2:53
Counter attack - Goal,3.0,3,6,1,KAZ,1.0,ANTAL D,6 - 1,159,HUN,2:39
Action shot - Saved,10.0,3,6,1,KAZ,1.0,GRITSENKO M,6 - 1,130,KAZ,2:10
Counter attack - Goal,10.0,3,7,1,KAZ,1.0,BUJKA B,7 - 1,120,HUN,2:00
5m shot - Blocked,4.0,3,7,1,KAZ,1.0,TUROVA A,7 - 1,100,KAZ,1:40
Counter attack - Goal,12.0,3,8,1,KAZ,1.0,MENCZINGER K,8 - 1,90,HUN,1:30
20 sec. exclusion in field,6.0,3,8,1,KAZ,1.0,ZUBKOVA A,8 - 1,53,KAZ,0:53
Extra player shot - Saved,8.0,3,8,1,KAZ,1.0,KESZTHELYI R,8 - 1,41,HUN,0:41
20 sec. exclusion in field,2.0,3,8,1,KAZ,1.0,ILLES A,8 - 1,20,HUN,0:20
Starting goalkeeper,13.0,3,8,1,KAZ,2.0,KASO O,8 - 1,480,HUN,8:00
Starting goalkeeper,1.0,3,8,1,KAZ,2.0,ZHARKOVA A,8 - 1,480,KAZ,8:00
Sprint won possession,7.0,3,8,1,KAZ,2.0,MISKOLCZI I,8 - 1,480,HUN,8:00
Action shot - Post,7.0,3,8,1,KAZ,2.0,MISKOLCZI I,8 - 1,456,HUN,7:36
Action shot - Saved,9.0,3,8,1,KAZ,2.0,JAKAYEVA A,8 - 1,431,KAZ,7:11
Penalty foul,4.0,3,8,1,KAZ,2.0,TUROVA A,8 - 1,415,KAZ,6:55
Penalty shot - Goal,2.0,3,9,1,KAZ,2.0,ILLES A,9 - 1,415,HUN,6:55
20 sec. exclusion in centre,6.0,3,9,1,KAZ,2.0,TAKACS O,9 - 1,404,HUN,6:44
Extra player shot - Saved,2.0,3,9,1,KAZ,2.0,SHEPELINA N,9 - 1,385,KAZ,6:25
5m shot - Blocked,11.0,3,9,1,KAZ,2.0,GARDA K,9 - 1,358,HUN,5:58
Turnover foul,9.0,3,9,1,KAZ,2.0,JAKAYEVA A,9 - 1,329,KAZ,5:29
Action shot - Goal,7.0,3,10,1,KAZ,2.0,MISKOLCZI I,10 - 1,308,HUN,5:08
20 sec. exclusion in centre,11.0,3,10,1,KAZ,2.0,GARDA K,10 - 1,292,HUN,4:52
Time-Out,,3,10,1,KAZ,2.0,,10 - 1,292,KAZ,4:52
Action shot - Saved,2.0,3,10,1,KAZ,2.0,SHEPELINA N,10 - 1,268,KAZ,4:28
Centre shot - Goal,2.0,3,11,1,KAZ,2.0,ILLES A,11 - 1,254,HUN,4:14
Turnover foul,9.0,3,11,1,KAZ,2.0,JAKAYEVA A,11 - 1,241,KAZ,4:01
Turnover foul,13.0,3,11,1,KAZ,2.0,KASO O,11 - 1,229,HUN,3:49
20 sec. exclusion in field,7.0,3,11,1,KAZ,2.0,MISKOLCZI I,11 - 1,222,HUN,3:42
Extra player shot - Missed,10.0,3,11,1,KAZ,2.0,GRITSENKO M,11 - 1,202,KAZ,3:22
Action shot - Post,3.0,3,11,1,KAZ,2.0,ANTAL D,11 - 1,173,HUN,2:53
Centre shot - Goal,9.0,3,11,2,KAZ,2.0,JAKAYEVA A,11 - 2,148,KAZ,2:28
Action shot - Blocked,8.0,3,11,2,KAZ,2.0,KESZTHELYI R,11 - 2,139,HUN,2:19
Centre shot - Goal,10.0,3,12,2,KAZ,2.0,BUJKA B,12 - 2,103,HUN,1:43
20 sec. exclusion in field,7.0,3,12,2,KAZ,2.0,MISKOLCZI I,12 - 2,82,HUN,1:22
Extra player shot - Goal,3.0,3,12,3,KAZ,2.0,AKILBAYEVA A,12 - 3,67,KAZ,1:07
Centre shot - Saved,8.0,3,12,3,KAZ,2.0,KESZTHELYI R,12 - 3,47,HUN,0:47
Action shot - Post,5.0,3,12,3,KAZ,2.0,SZUCS G,12 - 3,8,HUN,0:08
5m shot - Missed,3.0,3,12,3,KAZ,2.0,AKILBAYEVA A,12 - 3,2,KAZ,0:02
Starting goalkeeper,1.0,3,12,3,KAZ,3.0,ZHARKOVA A,12 - 3,480,KAZ,8:00
