Action,CAN,Cap,Game,Opponent,Opponent name,Period,Player,Score,Seconds,Team,Time
Starting goalkeeper,0,1.0,1,0,GBR,1.0,MORRIS R,0 - 0,480,GBR,8:00
Starting goalkeeper,0,1.0,1,0,GBR,1.0,RELTON M,0 - 0,480,CAN,8:00
Sprint won possession,0,2.0,1,0,GBR,1.0,WILCOX C,0 - 0,480,GBR,8:00
Action shot - Missed,0,4.0,1,0,GBR,1.0,GIBSON-BYRNE C,0 - 0,458,GBR,7:38
20 sec. exclusion in centre,0,8.0,1,0,GBR,1.0,MUSGROVE H,0 - 0,432,GBR,7:12
Extra player shot - Missed,0,5.0,1,0,GBR,1.0,EGGENS M,0 - 0,415,CAN,6:55
5m shot - Saved,0,8.0,1,0,GBR,1.0,MUSGROVE H,0 - 0,386,GBR,6:26
Turnover foul,0,7.0,1,0,GBR,1.0,BEKHAZI J,0 - 0,365,CAN,6:05
Steal,0,8.0,1,0,GBR,1.0,MUSGROVE H,0 - 0,365,GBR,6:05
5m shot - Blocked,0,11.0,1,0,GBR,1.0,CLAYTON F,0 - 0,337,GBR,5:37
Centre shot - Post,0,2.0,1,0,GBR,1.0,ALOGBO K,0 - 0,321,CAN,5:21
Turnover foul,0,7.0,1,0,GBR,1.0,GIBSON L,0 - 0,300,GBR,5:00
20 sec. exclusion in field,0,4.0,1,0,GBR,1.0,GIBSON-BYRNE C,0 - 0,283,GBR,4:43
Extra player shot - Goal,1,2.0,1,0,GBR,1.0,ALOGBO K,1 - 0,280,CAN,4:40
Turnover foul,1,10.0,1,0,GBR,1.0,WINSTANLEY-SMITH A,1 - 0,268,GBR,4:28
Action shot - Saved,1,8.0,1,0,GBR,1.0,PERREAULT D,1 - 0,239,CAN,3:59
20 sec. exclusion in centre,1,7.0,1,0,GBR,1.0,BEKHAZI J,1 - 0,232,CAN,3:52
Extra player shot - Goal,1,8.0,1,1,GBR,1.0,MUSGROVE H,1 - 1,216,GBR,3:36
20 sec. exclusion in centre,1,3.0,1,1,GBR,1.0,McCANN F,1 - 1,200,GBR,3:20
Extra player shot - Goal,2,4.0,1,1,GBR,1.0,WRIGHT E,2 - 1,197,CAN,3:17
Action shot - Missed,2,2.0,1,1,GBR,1.0,WILCOX C,2 - 1,185,GBR,3:05
5m shot - Saved,2,9.0,1,1,GBR,1.0,EGGENS C,2 - 1,155,CAN,2:35
Turnover foul,2,3.0,1,1,GBR,1.0,McCANN F,2 - 1,147,GBR,2:27
Steal,2,11.0,1,1,GBR,1.0,VALIN S,2 - 1,147,CAN,2:27
Centre shot - Post,2,2.0,1,1,GBR,1.0,ALOGBO K,2 - 1,139,CAN,2:19
Action shot - Saved,2,9.0,1,1,GBR,1.0,EGGENS C,2 - 1,128,CAN,2:08
Action shot - Goal,2,2.0,1,2,GBR,1.0,WILCOX C,2 - 2,101,GBR,1:41
Centre shot - Goal,3,3.0,1,2,GBR,1.0,MONTON K,3 - 2,69,CAN,1:09
Turnover foul,3,3.0,1,2,GBR,1.0,McCANN F,3 - 2,52,GBR,0:52
Turnover foul,3,3.0,1,2,GBR,1.0,MONTON K,3 - 2,38,CAN,0:38
Steal,3,3.0,1,2,GBR,1.0,McCANN F,3 - 2,38,GBR,0:38
Action shot - Blocked,3,11.0,1,2,GBR,1.0,CLAYTON F,3 - 2,17,GBR,0:17
Starting goalkeeper,3,1.0,1,2,GBR,2.0,MORRIS R,3 - 2,480,GBR,8:00
Starting goalkeeper,3,1.0,1,2,GBR,2.0,RELTON M,3 - 2,480,CAN,8:00
Sprint won possession,3,8.0,1,2,GBR,2.0,PERREAULT D,3 - 2,480,CAN,8:00
5m shot - Missed,3,10.0,1,2,GBR,2.0,ROBINSON C,3 - 2,460,CAN,7:40
20 sec. exclusion in field,3,12.0,1,2,GBR,2.0,RADU M,3 - 2,444,CAN,7:24
Extra player shot - Blocked,3,8.0,1,2,GBR,2.0,MUSGROVE H,3 - 2,427,GBR,7:07
Action shot - Missed,3,5.0,1,2,GBR,2.0,EGGENS M,3 - 2,412,CAN,6:52
Turnover foul,3,10.0,1,2,GBR,2.0,WINSTANLEY-SMITH A,3 - 2,391,GBR,6:31
20 sec. exclusion in centre,3,3.0,1,2,GBR,2.0,McCANN F,3 - 2,369,GBR,6:09
Extra player shot - Goal,4,10.0,1,2,GBR,2.0,ROBINSON C,4 - 2,351,CAN,5:51
20 sec. exclusion in field,4,6.0,1,2,GBR,2.0,BARON la SALLE S,4 - 2,329,CAN,5:29
Extra player shot - Goal,4,4.0,1,3,GBR,2.0,GIBSON-BYRNE C,4 - 3,312,GBR,5:12
Turnover foul,4,10.0,1,3,GBR,2.0,WINSTANLEY-SMITH A,4 - 3,293,GBR,4:53
Steal,4,10.0,1,3,GBR,2.0,ROBINSON C,4 - 3,293,CAN,4:53
Action shot - Goal,4,2.0,1,4,GBR,2.0,WILCOX C,4 - 4,278,GBR,4:38
20 sec. exclusion in centre,4,7.0,1,4,GBR,2.0,GIBSON L,4 - 4,261,GBR,4:21
Extra player shot - Blocked,4,4.0,1,4,GBR,2.0,WRIGHT E,4 - 4,243,CAN,4:03
Action shot - Blocked,4,5.0,1,4,GBR,2.0,HOY A,4 - 4,212,GBR,3:32
5m shot - Saved,4,5.0,1,4,GBR,2.0,HOY A,4 - 4,199,GBR,3:19
5m shot - Post,4,10.0,1,4,GBR,2.0,ROBINSON C,4 - 4,176,CAN,2:56
20 sec. exclusion in field,4,8.0,1,4,GBR,2.0,PERREAULT D,4 - 4,159,CAN,2:39
Extra player shot - Goal,4,4.0,1,5,GBR,2.0,GIBSON-BYRNE C,4 - 5,141,GBR,2:21
20 sec. exclusion in centre,4,8.0,1,5,GBR,2.0,MUSGROVE H,4 - 5,123,GBR,2:03
Extra player shot - Goal,5,11.0,1,5,GBR,2.0,VALIN S,5 - 5,121,CAN,2:01
Centre shot - Saved,5,2.0,1,5,GBR,2.0,WILCOX C,5 - 5,92,GBR,1:32
Centre shot - Goal,6,2.0,1,5,GBR,2.0,ALOGBO K,6 - 5,78,CAN,1:18
Turnover foul,6,8.0,1,5,GBR,2.0,MUSGROVE H,6 - 5,55,GBR,0:55
Action shot - Goal,7,4.0,1,5,GBR,2.0,WRIGHT E,7 - 5,44,CAN,0:44
Action shot - Post,7,3.0,1,5,GBR,2.0,McCANN F,7 - 5,17,GBR,0:17
Starting goalkeeper,7,1.0,1,5,GBR,3.0,MORRIS R,7 - 5,480,GBR,8:00
Starting goalkeeper,7,1.0,1,5,GBR,3.0,RELTON M,7 - 5,480,CAN,8:00
Sprint won possession,7,8.0,1,5,GBR,3.0,PERREAULT D,7 - 5,480,CAN,8:00
Turnover foul,7,2.0,1,5,GBR,3.0,ALOGBO K,7 - 5,456,CAN,7:36
Steal,7,4.0,1,5,GBR,3.0,GIBSON-BYRNE C,7 - 5,456,GBR,7:36
20 sec. exclusion in field,7,8.0,1,5,GBR,3.0,PERREAULT D,7 - 5,429,CAN,7:09
Action shot - Missed,7,4.0,1,5,GBR,3.0,GIBSON-BYRNE C,7 - 5,406,GBR,6:46
5m shot - Saved,7,5.0,1,5,GBR,3.0,EGGENS M,7 - 5,378,CAN,6:18
5m shot - Blocked,7,5.0,1,5,GBR,3.0,EGGENS M,7 - 5,360,CAN,6:00
Centre shot - Goal,8,2.0,1,5,GBR,3.0,ALOGBO K,8 - 5,315,CAN,5:15
Turnover foul,8,7.0,1,5,GBR,3.0,GIBSON L,8 - 5,286,GBR,4:46
Steal,8,5.0,1,5,GBR,3.0,EGGENS M,8 - 5,286,CAN,4:46
Action shot - Blocked,8,5.0,1,5,GBR,3.0,EGGENS M,8 - 5,274,CAN,4:34
5m shot - Goal,8,8.0,1,6,GBR,3.0,MUSGROVE H,8 - 6,251,GBR,4:11
Action shot - Post,8,5.0,1,6,GBR,3.0,EGGENS M,8 - 6,232,CAN,3:52
Turnover foul,8,7.0,1,6,GBR,3.0,GIBSON L,8 - 6,203,GBR,3:23
Steal,8,7.0,1,6,GBR,3.0,BEKHAZI J,8 - 6,203,CAN,3:23
Action shot - Post,8,7.0,1,6,GBR,3.0,BEKHAZI J,8 - 6,186,CAN,3:06
5m shot - Post,8,2.0,1,6,GBR,3.0,WILCOX C,8 - 6,158,GBR,2:38
Penalty foul,8,2.0,1,6,GBR,3.0,WILCOX C,8 - 6,142,GBR,2:22
Penalty shot - Goal,9,7.0,1,6,GBR,3.0,BEKHAZI J,9 - 6,142,CAN,2:22
Time-Out,9,,1,6,GBR,3.0,,9 - 6,141,GBR,2:21
5m shot - Goal,9,4.0,1,7,GBR,3.0,GIBSON-BYRNE C,9 - 7,123,GBR,2:03
Turnover foul,9,10.0,1,7,GBR,3.0,ROBINSON C,9 - 7,105,CAN,1:45
20 sec. exclusion in centre,9,2.0,1,7,GBR,3.0,ALOGBO K,9 - 7,97,CAN,1:37
Action shot - Goal,9,8.0,1,8,GBR,3.0,MUSGROVE H,9 - 8,74,GBR,1:14
Action shot - Goal,10,6.0,1,8,GBR,3.0,BARON la SALLE S,10 - 8,64,CAN,1:04
Action shot - Saved,10,3.0,1,8,GBR,3.0,McCANN F,10 - 8,40,GBR,0:40
5m shot - Goal,11,7.0,1,8,GBR,3.0,BEKHAZI J,11 - 8,13,CAN,0:13
Starting goalkeeper,11,1.0,1,8,GBR,4.0,RELTON M,11 - 8,480,CAN,8:00
Starting goalkeeper,11,1.0,1,8,GBR,4.0,MORRIS R,11 - 8,480,GBR,8:00
Sprint won possession,11,2.0,1,8,GBR,4.0,WILCOX C,11 - 8,480,GBR,8:00
Turnover foul,11,4.0,1,8,GBR,4.0,GIBSON-BYRNE C,11 - 8,468,GBR,7:48
Action shot - Goal,12,10.0,1,8,GBR,4.0,ROBINSON C,12 - 8,449,CAN,7:29
5m shot - Blocked,12,11.0,1,8,GBR,4.0,CLAYTON F,12 - 8,422,GBR,7:02
5m shot - Saved,12,5.0,1,8,GBR,4.0,EGGENS M,12 - 8,394,CAN,6:34
Turnover foul,12,2.0,1,8,GBR,4.0,WILCOX C,12 - 8,379,GBR,6:19
5m shot - Goal,13,4.0,1,8,GBR,4.0,WRIGHT E,13 - 8,353,CAN,5:53
Turnover foul,13,7.0,1,8,GBR,4.0,GIBSON L,13 - 8,336,GBR,5:36
Action shot - Blocked,13,5.0,1,8,GBR,4.0,EGGENS M,13 - 8,314,CAN,5:14
5m shot - Goal,13,4.0,1,9,GBR,4.0,GIBSON-BYRNE C,13 - 9,286,GBR,4:46
5m shot - Post,13,7.0,1,9,GBR,4.0,BEKHAZI J,13 - 9,262,CAN,4:22
Time-Out,13,,1,9,GBR,4.0,,13 - 9,260,GBR,4:20
Turnover foul,13,10.0,1,9,GBR,4.0,WINSTANLEY-SMITH A,13 - 9,251,GBR,4:11
5m shot - Saved,13,5.0,1,9,GBR,4.0,EGGENS M,13 - 9,221,CAN,3:41
Turnover foul,13,7.0,1,9,GBR,4.0,GIBSON L,13 - 9,192,GBR,3:12
Turnover foul,13,2.0,1,9,GBR,4.0,ALOGBO K,13 - 9,175,CAN,2:55
20 sec. exclusion in field,13,8.0,1,9,GBR,4.0,PERREAULT D,13 - 9,173,CAN,2:53
Exclusion with substitution,13,8.0,1,9,GBR,4.0,PERREAULT D,13 - 9,173,CAN,2:53
Extra player shot - Saved,13,4.0,1,9,GBR,4.0,GIBSON-BYRNE C,13 - 9,150,GBR,2:30
Action shot - Saved,13,4.0,1,9,GBR,4.0,GIBSON-BYRNE C,13 - 9,143,GBR,2:23
Action shot - Post,13,11.0,1,9,GBR,4.0,VALIN S,13 - 9,114,CAN,1:54
Turnover foul,13,11.0,1,9,GBR,4.0,CLAYTON F,13 - 9,85,GBR,1:25
Centre shot - Goal,14,2.0,1,9,GBR,4.0,ALOGBO K,14 - 9,62,CAN,1:02
20 sec. exclusion in centre,14,9.0,1,9,GBR,4.0,EGGENS C,14 - 9,47,CAN,0:47
Action shot - Saved,14,11.0,1,9,GBR,4.0,CLAYTON F,14 - 9,21,GBR,0:21
Starting goalkeeper,0,1.0,2,0,USA,1.0,ARMSTRONG E,0 - 0,480,USA,8:00
Starting goalkeeper,0,1.0,2,0,USA,1.0,RELTON M,0 - 0,480,CAN,8:00
Sprint won possession,0,10.0,2,0,USA,1.0,RULON K,0 - 0,480,USA,8:00
Turnover foul,0,10.0,2,0,USA,1.0,RULON K,0 - 0,461,USA,7:41
Action shot - Post,0,10.0,2,0,USA,1.0,ROBINSON C,0 - 0,432,CAN,7:12
Action shot - Goal,0,2.0,2,1,USA,1.0,SILVER L,1 - 0,409,USA,6:49
Action shot - Missed,0,10.0,2,1,USA,1.0,ROBINSON C,1 - 0,388,CAN,6:28
Action shot - Post,0,6.0,2,1,USA,1.0,STEFFENS M,1 - 0,364,USA,6:04
Turnover foul,0,2.0,2,1,USA,1.0,ALOGBO K,1 - 0,342,CAN,5:42
Action shot - Post,0,6.0,2,1,USA,1.0,STEFFENS M,1 - 0,315,USA,5:15
Action shot - Saved,0,8.0,2,1,USA,1.0,PERREAULT D,1 - 0,285,CAN,4:45
Centre shot - Goal,0,12.0,2,2,USA,1.0,CRAIG K,2 - 0,269,USA,4:29
Action shot - Blocked,0,12.0,2,2,USA,1.0,RADU M,2 - 0,247,CAN,4:07
5m shot - Missed,0,4.0,2,2,USA,1.0,FATTAL R,2 - 0,217,USA,3:37
Turnover foul,0,3.0,2,2,USA,1.0,MONTON K,2 - 0,202,CAN,3:22
Action shot - Missed,0,9.0,2,2,USA,1.0,KRAUS J,2 - 0,178,USA,2:58
Turnover foul,0,3.0,2,2,USA,1.0,MONTON K,2 - 0,156,CAN,2:36
Steal,0,4.0,2,2,USA,1.0,FATTAL R,2 - 0,156,USA,2:36
20 sec. exclusion in centre,0,9.0,2,2,USA,1.0,EGGENS C,2 - 0,133,CAN,2:13
Extra player shot - Goal,0,3.0,2,3,USA,1.0,SEIDEMANN M,3 - 0,119,USA,1:59
Turnover foul,0,10.0,2,3,USA,1.0,ROBINSON C,3 - 0,107,CAN,1:47
Action shot - Goal,0,3.0,2,4,USA,1.0,SEIDEMANN M,4 - 0,81,USA,1:21
Action shot - Missed,0,5.0,2,4,USA,1.0,EGGENS M,4 - 0,60,CAN,1:00
Turnover foul,0,8.0,2,4,USA,1.0,NEUSHUL K,4 - 0,41,USA,0:41
Steal,0,1.0,2,4,USA,1.0,RELTON M,4 - 0,41,CAN,0:41
20 sec. exclusion in centre,0,6.0,2,4,USA,1.0,STEFFENS M,4 - 0,21,USA,0:21
Extra player shot - Goal,1,8.0,2,4,USA,1.0,PERREAULT D,4 - 1,4,CAN,0:04
5m shot - Saved,1,3.0,2,4,USA,1.0,SEIDEMANN M,4 - 1,1,USA,0:01
Starting goalkeeper,1,1.0,2,4,USA,2.0,RELTON M,4 - 1,480,CAN,8:00
Starting goalkeeper,1,1.0,2,4,USA,2.0,ARMSTRONG E,4 - 1,480,USA,8:00
Sprint won possession,1,8.0,2,4,USA,2.0,PERREAULT D,4 - 1,480,CAN,8:00
20 sec. exclusion in centre,1,5.0,2,4,USA,2.0,CLARK C,4 - 1,453,USA,7:33
Extra player shot - Goal,2,8.0,2,4,USA,2.0,PERREAULT D,4 - 2,446,CAN,7:26
Turnover foul,2,12.0,2,4,USA,2.0,CRAIG K,4 - 2,425,USA,7:05
Steal,2,1.0,2,4,USA,2.0,RELTON M,4 - 2,425,CAN,7:05
Action shot - Post,2,4.0,2,4,USA,2.0,WRIGHT E,4 - 2,398,CAN,6:38
20 sec. exclusion in field,2,4.0,2,4,USA,2.0,WRIGHT E,4 - 2,381,CAN,6:21
Action shot - Goal,2,7.0,2,5,USA,2.0,MATHEWSON C,5 - 2,359,USA,5:59
Action shot - Saved,2,7.0,2,5,USA,2.0,BEKHAZI J,5 - 2,342,CAN,5:42
20 sec. exclusion in centre,2,3.0,2,5,USA,2.0,SEIDEMANN M,5 - 2,339,USA,5:39
20 sec. exclusion in field,2,7.0,2,5,USA,2.0,MATHEWSON C,5 - 2,317,USA,5:17
Extra player shot - Blocked,2,8.0,2,5,USA,2.0,PERREAULT D,5 - 2,302,CAN,5:02
Extra player shot - Goal,3,2.0,2,5,USA,2.0,ALOGBO K,5 - 3,301,CAN,5:01
Action shot - Post,3,7.0,2,5,USA,2.0,MATHEWSON C,5 - 3,278,USA,4:38
Action shot - Missed,3,9.0,2,5,USA,2.0,EGGENS C,5 - 3,249,CAN,4:09
Centre shot - Goal,3,11.0,2,6,USA,2.0,DRIES A,6 - 3,236,USA,3:56
20 sec. exclusion in field,3,10.0,2,6,USA,2.0,ROBINSON C,6 - 3,190,CAN,3:10
Turnover foul,3,6.0,2,6,USA,2.0,STEFFENS M,6 - 3,172,USA,2:52
Turnover foul,3,7.0,2,6,USA,2.0,BEKHAZI J,6 - 3,150,CAN,2:30
Steal,3,4.0,2,6,USA,2.0,FATTAL R,6 - 3,150,USA,2:30
Action shot - Post,3,7.0,2,6,USA,2.0,MATHEWSON C,6 - 3,125,USA,2:05
Action shot - Blocked,3,5.0,2,6,USA,2.0,EGGENS M,6 - 3,97,CAN,1:37
Turnover foul,3,11.0,2,6,USA,2.0,DRIES A,6 - 3,80,USA,1:20
Centre shot - Saved,3,9.0,2,6,USA,2.0,EGGENS C,6 - 3,54,CAN,0:54
20 sec. exclusion in field,3,2.0,2,6,USA,2.0,ALOGBO K,6 - 3,30,CAN,0:30
Extra player shot - Blocked,3,7.0,2,6,USA,2.0,MATHEWSON C,6 - 3,12,USA,0:12
5m shot - Saved,3,2.0,2,6,USA,2.0,ALOGBO K,6 - 3,1,CAN,0:01
Starting goalkeeper,3,1.0,2,6,USA,3.0,ARMSTRONG E,6 - 3,480,USA,8:00
Starting goalkeeper,3,1.0,2,6,USA,3.0,RELTON M,6 - 3,480,CAN,8:00
Sprint won possession,3,8.0,2,6,USA,3.0,PERREAULT D,6 - 3,480,CAN,8:00
Action shot - Saved,3,10.0,2,6,USA,3.0,ROBINSON C,6 - 3,457,CAN,7:37
20 sec. exclusion in centre,3,10.0,2,6,USA,3.0,ROBINSON C,6 - 3,434,CAN,7:14
Extra player shot - Goal,3,6.0,2,7,USA,3.0,STEFFENS M,7 - 3,414,USA,6:54
20 sec. exclusion in centre,3,11.0,2,7,USA,3.0,DRIES A,7 - 3,400,USA,6:40
Turnover foul,3,4.0,2,7,USA,3.0,WRIGHT E,7 - 3,382,CAN,6:22
Steal,3,8.0,2,7,USA,3.0,NEUSHUL K,7 - 3,382,USA,6:22
5m shot - Saved,3,2.0,2,7,USA,3.0,SILVER L,7 - 3,355,USA,5:55
Action shot - Post,3,4.0,2,7,USA,3.0,WRIGHT E,7 - 3,335,CAN,5:35
Counter attack - Goal,3,2.0,2,8,USA,3.0,SILVER L,8 - 3,322,USA,5:22
Action shot - Blocked,3,9.0,2,8,USA,3.0,EGGENS C,8 - 3,303,CAN,5:03
Action shot - Blocked,3,7.0,2,8,USA,3.0,MATHEWSON C,8 - 3,276,USA,4:36
Action shot - Saved,3,7.0,2,8,USA,3.0,BEKHAZI J,8 - 3,250,CAN,4:10
Action shot - Goal,3,9.0,2,9,USA,3.0,KRAUS J,9 - 3,229,USA,3:49
Action shot - Goal,4,11.0,2,9,USA,3.0,VALIN S,9 - 4,217,CAN,3:37
Turnover foul,4,11.0,2,9,USA,3.0,DRIES A,9 - 4,198,USA,3:18
Action shot - Missed,4,7.0,2,9,USA,3.0,BEKHAZI J,9 - 4,169,CAN,2:49
5m shot - Missed,4,7.0,2,9,USA,3.0,MATHEWSON C,9 - 4,139,USA,2:19
20 sec. exclusion in centre,4,3.0,2,9,USA,3.0,SEIDEMANN M,9 - 4,126,USA,2:06
Time-Out,4,,2,9,USA,3.0,,9 - 4,126,CAN,2:06
Action shot - Goal,5,8.0,2,9,USA,3.0,PERREAULT D,9 - 5,104,CAN,1:44
Turnover foul,5,8.0,2,9,USA,3.0,NEUSHUL K,9 - 5,91,USA,1:31
Action shot - Blocked,5,9.0,2,9,USA,3.0,EGGENS C,9 - 5,76,CAN,1:16
Action shot - Blocked,5,8.0,2,9,USA,3.0,NEUSHUL K,9 - 5,52,USA,0:52
Turnover foul,5,8.0,2,9,USA,3.0,PERREAULT D,9 - 5,29,CAN,0:29
Steal,5,10.0,2,9,USA,3.0,RULON K,9 - 5,29,USA,0:29
Action shot - Saved,5,9.0,2,9,USA,3.0,KRAUS J,9 - 5,5,USA,0:05
Starting goalkeeper,5,1.0,2,9,USA,4.0,ARMSTRONG E,9 - 5,480,USA,8:00
Starting goalkeeper,5,1.0,2,9,USA,4.0,RELTON M,9 - 5,480,CAN,8:00
Sprint won possession,5,8.0,2,9,USA,4.0,PERREAULT D,9 - 5,480,CAN,8:00
Action shot - Goal,6,4.0,2,9,USA,4.0,WRIGHT E,9 - 6,459,CAN,7:39
20 sec. exclusion in centre,6,5.0,2,9,USA,4.0,EGGENS M,9 - 6,437,CAN,7:17
Extra player shot - Goal,6,8.0,2,10,USA,4.0,NEUSHUL K,10 - 6,423,USA,7:03
5m shot - Goal,7,4.0,2,10,USA,4.0,WRIGHT E,10 - 7,397,CAN,6:37
20 sec. exclusion in centre,7,5.0,2,10,USA,4.0,EGGENS M,10 - 7,379,CAN,6:19
Extra player shot - Post,7,10.0,2,10,USA,4.0,RULON K,10 - 7,360,USA,6:00
Penalty foul,7,2.0,2,10,USA,4.0,SILVER L,10 - 7,343,USA,5:43
Penalty shot - Goal,8,7.0,2,10,USA,4.0,BEKHAZI J,10 - 8,343,CAN,5:43
5m shot - Missed,8,3.0,2,10,USA,4.0,SEIDEMANN M,10 - 8,315,USA,5:15
5m shot - Missed,8,5.0,2,10,USA,4.0,EGGENS M,10 - 8,290,CAN,4:50
5m shot - Post,8,6.0,2,10,USA,4.0,STEFFENS M,10 - 8,260,USA,4:20
Action shot - Saved,8,8.0,2,10,USA,4.0,PERREAULT D,10 - 8,234,CAN,3:54
Turnover foul,8,10.0,2,10,USA,4.0,ROBINSON C,10 - 8,215,CAN,3:35
Steal,8,11.0,2,10,USA,4.0,DRIES A,10 - 8,215,USA,3:35
Action shot - Missed,8,4.0,2,10,USA,4.0,FATTAL R,10 - 8,188,USA,3:08
20 sec. exclusion in field,8,4.0,2,10,USA,4.0,FATTAL R,10 - 8,187,USA,3:07
Time-Out,8,,2,10,USA,4.0,,10 - 8,187,CAN,3:07
Action shot - Saved,8,8.0,2,10,USA,4.0,PERREAULT D,10 - 8,162,CAN,2:42
Turnover foul,8,2.0,2,10,USA,4.0,ALOGBO K,10 - 8,116,CAN,1:56
Turnover foul,8,11.0,2,10,USA,4.0,DRIES A,10 - 8,87,USA,1:27
Steal,8,7.0,2,10,USA,4.0,BEKHAZI J,10 - 8,87,CAN,1:27
Turnover foul,8,2.0,2,10,USA,4.0,ALOGBO K,10 - 8,69,CAN,1:09
Steal,8,11.0,2,10,USA,4.0,DRIES A,10 - 8,69,USA,1:09
Time-Out,8,,2,10,USA,4.0,,10 - 8,62,USA,1:02
Turnover foul,8,11.0,2,10,USA,4.0,DRIES A,10 - 8,42,USA,0:42
Steal,8,5.0,2,10,USA,4.0,EGGENS M,10 - 8,42,CAN,0:42
5m shot - Missed,8,4.0,2,10,USA,4.0,WRIGHT E,10 - 8,15,CAN,0:15
Starting goalkeeper,0,1.0,3,0,GRE,1.0,KOUVDOU E,0 - 0,480,GRE,8:00
Starting goalkeeper,0,1.0,3,0,GRE,1.0,RELTON M,0 - 0,480,CAN,8:00
Sprint won possession,0,4.0,3,0,GRE,1.0,PSOUNI I,0 - 0,480,GRE,8:00
20 sec. exclusion in field,0,8.0,3,0,GRE,1.0,PERREAULT D,0 - 0,461,CAN,7:41
Action shot - Goal,0,8.0,3,1,GRE,1.0,ROUMPESI A,0 - 1,438,GRE,7:18
Turnover foul,0,2.0,3,1,GRE,1.0,ALOGBO K,0 - 1,409,CAN,6:49
Steal,0,6.0,3,1,GRE,1.0,AVRAMIDOU A,0 - 1,409,GRE,6:49
Action shot - Goal,0,2.0,3,2,GRE,1.0,TSOUKALA C,0 - 2,381,GRE,6:21
5m shot - Saved,0,7.0,3,2,GRE,1.0,BEKHAZI J,0 - 2,352,CAN,5:52
Centre shot - Missed,0,7.0,3,2,GRE,1.0,ASIMAKI A,0 - 2,328,GRE,5:28
Action shot - Saved,0,5.0,3,2,GRE,1.0,EGGENS M,0 - 2,308,CAN,5:08
20 sec. exclusion in centre,0,4.0,3,2,GRE,1.0,WRIGHT E,0 - 2,297,CAN,4:57
Action shot - Goal,0,2.0,3,3,GRE,1.0,TSOUKALA C,0 - 3,276,GRE,4:36
Turnover foul,0,3.0,3,3,GRE,1.0,MONTON K,0 - 3,258,CAN,4:18
Steal,0,6.0,3,3,GRE,1.0,AVRAMIDOU A,0 - 3,258,GRE,4:18
Action shot - Saved,0,2.0,3,3,GRE,1.0,TSOUKALA C,0 - 3,233,GRE,3:53
Action shot - Goal,1,7.0,3,3,GRE,1.0,BEKHAZI J,1 - 3,211,CAN,3:31
Turnover foul,1,7.0,3,3,GRE,1.0,ASIMAKI A,1 - 3,190,GRE,3:10
Steal,1,12.0,3,3,GRE,1.0,RADU M,1 - 3,190,CAN,3:10
Penalty foul,1,4.0,3,3,GRE,1.0,PSOUNI I,1 - 3,172,GRE,2:52
Penalty shot - Post,1,7.0,3,3,GRE,1.0,BEKHAZI J,1 - 3,172,CAN,2:52
20 sec. exclusion in centre,1,9.0,3,3,GRE,1.0,EGGENS C,1 - 3,162,CAN,2:42
Action shot - Blocked,1,6.0,3,3,GRE,1.0,AVRAMIDOU A,1 - 3,139,GRE,2:19
Turnover foul,1,6.0,3,3,GRE,1.0,AVRAMIDOU A,1 - 3,118,GRE,1:58
Steal,1,5.0,3,3,GRE,1.0,EGGENS M,1 - 3,118,CAN,1:58
20 sec. exclusion in centre,1,10.0,3,3,GRE,1.0,MANOLIOUDAKI T,1 - 3,98,GRE,1:38
Turnover foul,1,10.0,3,3,GRE,1.0,ROBINSON C,1 - 3,73,CAN,1:13
Centre shot - Post,1,7.0,3,3,GRE,1.0,ASIMAKI A,1 - 3,56,GRE,0:56
Centre shot - Goal,2,3.0,3,3,GRE,1.0,MONTON K,2 - 3,32,CAN,0:32
20 sec. exclusion in centre,2,10.0,3,3,GRE,1.0,ROBINSON C,2 - 3,3,CAN,0:03
Starting goalkeeper,2,1.0,3,3,GRE,2.0,RELTON M,2 - 3,480,CAN,8:00
Starting goalkeeper,2,1.0,3,3,GRE,2.0,KOUVDOU E,2 - 3,480,GRE,8:00
Sprint won possession,2,6.0,3,3,GRE,2.0,AVRAMIDOU A,2 - 3,480,GRE,8:00
Action shot - Saved,2,8.0,3,3,GRE,2.0,ROUMPESI A,2 - 3,453,GRE,7:33
5m shot - Saved,2,7.0,3,3,GRE,2.0,BEKHAZI J,2 - 3,436,CAN,7:16
Centre shot - Goal,3,2.0,3,3,GRE,2.0,ALOGBO K,3 - 3,419,CAN,6:59
Turnover foul,3,7.0,3,3,GRE,2.0,ASIMAKI A,3 - 3,387,GRE,6:27
Steal,3,11.0,3,3,GRE,2.0,VALIN S,3 - 3,387,CAN,6:27
5m shot - Goal,4,5.0,3,3,GRE,2.0,EGGENS M,4 - 3,370,CAN,6:10
Centre shot - Goal,4,7.0,3,4,GRE,2.0,ASIMAKI A,4 - 4,349,GRE,5:49
20 sec. exclusion in field,4,7.0,3,4,GRE,2.0,ASIMAKI A,4 - 4,319,GRE,5:19
Extra player shot - Saved,4,3.0,3,4,GRE,2.0,MONTON K,4 - 4,304,CAN,5:04
20 sec. exclusion in field,4,3.0,3,4,GRE,2.0,MONTON K,4 - 4,287,CAN,4:47
Action shot - Saved,4,2.0,3,4,GRE,2.0,TSOUKALA C,4 - 4,261,GRE,4:21
Centre shot - Post,4,2.0,3,4,GRE,2.0,ALOGBO K,4 - 4,241,CAN,4:01
